Number,Value
0,9
1,7
2,2
3,7
4,2
5,4
6,8
7,8
8,3
9,3
10,4
11,7
12,6
13,5
14,9
15,8
16,9
17,6
18,2
19,7
20,2
21,2
22,8
23,6
24,7
25,9
26,4
27,9
28,5
29,2
30,4
31,3
32,6
33,2
34,2
35,6
36,3
37,8
38,2
39,1
40,2
41,9
42,8
43,4
44,2
45,9
46,9
47,2
48,3
49,4
50,5
51,1
52,3
53,1
54,3
55,3
56,3
57,5
58,1
59,1
60,3
61,6
62,2
63,5
64,7
65,3
66,4
67,6
68,3
69,5
70,9
71,4
72,1
73,8
74,3
75,3
76,6
77,5
78,2
79,3
80,1
81,9
82,9
83,6
84,4
85,2
86,6
87,9
88,5
89,2
90,9
91,7
92,9
93,6
94,4
95,2
96,6
97,8
98,2
99,3
100,6
101,9
102,3
103,2
104,6
105,4
106,8
107,4
108,8
109,1
110,8
111,8
112,7
113,1
114,2
115,3
116,2
117,8
118,6
119,2
120,7
121,1
122,4
123,2
124,9
125,6
126,2
127,3
128,5
129,4
130,8
131,1
132,2
133,4
134,8
135,1
136,9
137,1
138,7
139,8
140,6
141,4
142,1
143,2
144,8
145,3
146,3
147,6
148,9
149,5
150,5
151,2
152,2
153,8
154,9
155,3
156,5
157,4
158,6
159,7
160,2
161,3
162,4
163,7
164,7
165,9
166,3
167,9
168,8
169,8
170,7
171,9
172,9
173,6
174,5
175,2
176,5
177,1
178,3
179,9
180,6
181,4
182,9
183,4
184,7
185,2
186,7
187,4
188,6
189,3
190,2
191,9
192,2
193,8
194,7
195,7
196,7
197,3
198,1
199,9
200,1
201,4
202,5
203,5
204,3
205,2
206,4
207,1
208,5
209,4
210,4
211,3
212,9
213,9
214,1
215,1
216,2
217,6
218,8
219,6
220,1
221,4
222,9
223,9
224,1
225,8
226,5
227,9
228,5
229,1
230,7
231,5
232,9
233,9
234,8
235,2
236,6
237,7
238,3
239,9
240,5
241,8
242,7
243,5
244,5
245,8
246,9
247,4
248,3
249,3
250,7
251,5
252,5
253,1
254,4
255,6
256,8
257,9
258,3
259,4
260,4
261,1
262,4
263,3
264,6
265,9
266,6
267,2
268,1
269,8
270,2
271,9
272,5
273,6
274,4
275,8
276,1
277,8
278,5
279,7
280,7
281,8
282,9
283,5
284,8
285,2
286,9
287,7
288,5
289,1
290,9
291,4
292,3
293,3
294,5
295,5
296,4
297,5
298,9
299,8
300,2
301,5
302,3
303,4
304,6
305,3
306,8
307,4
308,5
309,7
310,7
311,6
312,5
313,4
314,8
315,1
316,1
317,3
318,9
319,7
320,8
321,6
322,7
323,7
324,6
325,5
326,3
327,6
328,1
329,2
330,2
331,7
332,5
333,3
334,2
335,5
336,5
337,7
338,1
339,7
340,4
341,7
342,8
343,3
344,3
345,4
346,7
347,7
348,9
349,3
350,5
351,4
352,5
353,5
354,4
355,3
356,5
357,9
358,8
359,8
360,4
361,4
362,4
363,4
364,6
365,7
366,4
367,1
368,6
369,4
370,5
371,3
372,9
373,8
374,6
375,2
376,9
377,4
378,9
379,8
380,2
381,1
382,8
383,5
384,3
385,1
386,5
387,2
388,2
389,6
390,4
391,5
392,7
393,8
394,8
395,5
396,1
397,4
398,6
399,6
400,6
401,8
402,4
403,5
404,8
405,5
406,5
407,5
408,3
409,7
410,1
411,3
412,8
413,1
414,3
415,9
416,1
417,6
418,9
419,6
420,3
421,2
422,9
423,9
424,4
425,5
426,7
427,2
428,1
429,7
430,1
431,9
432,5
433,9
434,8
435,2
436,4
437,3
438,7
439,4
440,9
441,3
442,9
443,7
444,1
445,8
446,9
447,8
448,9
449,1
450,4
451,1
452,3
453,7
454,2
455,2
456,6
457,8
458,2
459,5
460,7
461,8
462,6
463,6
464,2
465,5
466,7
467,7
468,9
469,7
470,4
471,9
472,2
473,4
474,3
475,1
476,2
477,7
478,4
479,5
480,4
481,6
482,4
483,5
484,2
485,4
486,1
487,4
488,5
489,9
490,3
491,1
492,7
493,5
494,3
495,7
496,6
497,2
498,6
499,8
500,1
501,7
502,4
503,2
504,4
505,4
506,3
507,1
508,8
509,2
510,9
511,6
512,5
513,9
514,2
515,3
516,1
517,5
518,5
519,1
520,3
521,9
522,5
523,5
524,5
525,6
526,5
527,9
528,7
529,5
530,8
531,3
532,9
533,5
534,8
535,4
536,8
537,7
538,4
539,3
540,9
541,1
542,3
543,2
544,8
545,3
546,6
547,5
548,7
549,8
550,1
551,6
552,6
553,3
554,4
555,9
556,1
557,7
558,2
559,5
560,6
561,4
562,1
563,8
564,2
565,3
566,3
567,8
568,3
569,1
570,2
571,1
572,5
573,5
574,9
575,1
576,4
577,4
578,4
579,6
580,6
581,3
582,9
583,3
584,5
585,9
586,9
587,1
588,7
589,1
590,7
591,9
592,4
593,5
594,5
595,8
596,8
597,1
598,9
599,4
600,6
601,4
602,2
603,4
604,5
605,6
606,9
607,6
608,7
609,7
610,9
611,4
612,7
613,7
614,7
615,1
616,9
617,1
618,7
619,3
620,6
621,4
622,2
623,5
624,2
625,9
626,8
627,1
628,2
629,5
630,7
631,5
632,9
633,6
634,4
635,8
636,2
637,4
638,9
639,6
640,2
641,7
642,7
643,2
644,8
645,4
646,8
647,2
648,9
649,9
650,5
651,7
652,7
653,1
654,8
655,5
656,2
657,7
658,2
659,2
660,2
661,6
662,5
663,5
664,8
665,3
666,9
667,1
668,5
669,4
670,9
671,1
672,6
673,1
674,2
675,7
676,9
677,7
678,5
679,5
680,7
681,6
682,2
683,3
684,7
685,1
686,3
687,5
688,7
689,4
690,8
691,1
692,7
693,8
694,8
695,4
696,1
