Number,Value
0,1
1,5
2,6
3,9
4,6
5,7
6,7
7,7
8,4
9,4
10,7
11,1
12,2
13,7
14,9
15,5
16,7
17,3
18,6
19,8
20,7
21,3
22,4
23,3
24,6
25,2
26,6
27,9
28,6
29,3
30,9
31,8
32,2
33,8
34,6
35,4
36,7
37,4
38,7
39,1
40,3
41,9
42,9
43,5
44,9
45,8
46,6
47,9
48,8
49,8
50,5
51,7
52,5
53,4
54,7
55,6
56,7
57,3
58,1
59,9
60,6
61,3
62,1
63,6
64,6
65,8
66,2
67,2
68,1
69,4
70,9
71,7
72,6
73,6
74,4
75,2
76,7
77,1
78,1
79,6
80,4
81,2
82,3
83,1
84,5
85,6
86,8
87,5
88,1
89,8
90,7
91,4
92,1
93,2
94,9
95,4
96,7
97,7
98,4
99,7
100,2
101,9
102,8
103,7
104,2
105,2
106,5
107,2
108,9
109,4
110,8
111,5
112,6
113,1
114,8
115,4
116,1
117,3
118,6
119,8
120,2
121,1
122,7
123,3
124,8
125,8
126,1
127,5
128,5
129,9
130,1
131,1
132,6
133,7
134,6
135,3
136,4
137,5
138,7
139,6
140,4
141,1
142,4
143,8
144,3
145,7
146,5
147,4
148,5
149,9
150,9
151,8
152,7
153,8
154,6
155,6
156,8
157,7
158,7
159,7
160,8
161,3
162,4
163,7
164,4
165,6
166,2
167,8
168,6
169,7
170,8
171,2
172,7
173,2
174,4
175,7
176,7
177,9
178,6
179,9
180,6
181,3
182,3
183,8
184,1
185,2
186,5
187,3
188,2
189,9
190,1
191,3
192,8
193,3
194,7
195,9
196,5
197,4
198,3
199,4
200,7
201,4
202,6
203,3
204,1
205,5
206,3
207,6
208,2
209,5
210,7
211,3
212,5
213,1
214,6
215,3
216,6
217,9
218,4
219,4
220,5
221,8
222,6
223,8
224,6
225,1
226,8
227,2
228,4
229,9
230,2
231,1
232,5
233,3
234,7
235,4
236,8
237,1
238,9
239,8
240,1
241,2
242,2
243,3
244,4
245,9
246,7
247,7
248,9
249,1
250,2
251,6
252,2
253,4
254,8
255,6
256,4
257,7
258,9
259,3
260,6
261,6
262,9
263,1
264,8
265,9
266,6
267,3
268,7
269,2
270,3
271,3
272,4
273,1
274,9
275,2
276,7
277,7
278,5
279,3
280,8
281,8
282,9
283,4
284,2
285,6
286,5
287,2
288,6
289,4
290,5
291,7
292,3
293,4
294,5
295,4
296,9
297,6
298,7
299,1
300,7
301,9
302,1
303,8
304,9
305,4
306,9
307,3
308,3
309,1
310,3
311,7
312,1
313,7
314,5
315,4
316,7
317,3
318,2
319,6
320,9
321,4
322,8
323,7
324,7
325,6
326,9
327,3
328,1
329,2
330,6
331,1
332,8
333,7
334,3
335,6
336,3
337,8
338,4
339,5
340,3
341,9
342,1
343,4
344,9
345,8
346,2
347,6
348,4
349,9
350,9
351,9
352,7
353,4
354,5
355,8
356,8
