Number,Value
0,883
1,638
2,354
3,181
4,844
5,102
6,383
7,738
8,791
9,56
10,860
11,759
12,439
13,336
14,941
15,409
16,636
17,269
18,602
19,61
20,912
21,60
22,18
23,499
24,352
25,610
26,998
27,303
28,480
29,944
30,592
31,171
32,974
33,129
34,386
35,889
36,258
37,65
38,909
39,816
40,289
41,881
42,820
43,820
44,171
45,301
46,435
47,199
48,660
49,765
50,824
51,196
52,115
53,425
54,358
55,12
56,674
57,117
58,747
59,600
60,656
61,685
62,310
63,289
64,342
65,565
66,539
67,7
68,2
69,617
70,180
71,50
72,178
73,28
74,487
75,398
76,295
77,29
78,740
79,402
80,75
81,914
82,484
83,528
84,754
85,727
86,429
87,883
88,443
89,803
90,486
91,830
92,174
93,971
94,244
95,899
96,9
97,168
98,169
99,837
100,201
101,636
102,932
103,397
104,655
105,167
106,875
107,843
108,528
109,930
110,811
111,523
112,739
113,390
114,568
115,384
116,290
117,712
118,183
119,647
120,122
121,854
122,38
123,132
124,516
125,282
126,826
127,64
128,60
129,879
130,959
131,588
132,641
133,489
134,916
135,418
136,664
137,392
138,691
139,105
140,806
141,778
142,759
143,369
144,16
145,530
146,674
147,161
148,896
149,980
150,776
151,445
152,835
153,191
154,768
155,515
156,51
157,930
158,427
159,941
160,301
161,456
162,589
163,520
164,326
165,768
166,967
167,799
168,855
169,926
170,299
171,635
172,207
173,117
174,220
175,297
176,843
177,938
178,459
179,617
180,64
181,163
182,26
183,489
184,730
185,437
186,530
187,944
188,818
189,320
190,758
191,397
192,748
193,897
194,627
195,816
196,354
197,510
198,964
199,635
200,686
201,424
202,291
203,150
204,609
205,159
206,447
207,422
208,880
209,498
210,671
211,494
212,139
213,267
214,901
215,948
216,658
217,512
218,647
219,113
220,554
221,883
222,417
223,755
224,383
225,435
226,330
227,319
228,947
229,487
230,953
231,456
232,478
233,291
234,36
235,889
236,556
237,406
238,199
239,104
240,773
241,603
242,289
243,540
244,2
245,192
246,855
247,60
248,155
249,397
250,521
251,354
252,950
253,907
254,688
255,725
256,613
257,738
258,317
259,61
260,879
261,927
262,542
263,235
264,279
265,528
266,82
267,168
268,352
269,98
270,443
271,645
272,480
273,460
274,337
275,646
276,600
277,527
278,706
279,543
280,125
281,272
282,997
283,359
284,983
285,269
286,897
287,840
288,319
289,332
290,36
291,581
292,100
293,941
294,485
295,95
296,974
297,294
298,175
299,277
300,855
301,645
302,977
303,868
304,483
305,592
306,712
307,535
308,996
309,683
310,832
311,635
312,999
313,468
314,138
315,285
316,459
317,718
318,758
319,983
320,959
321,372
322,209
323,289
324,802
325,194
326,885
327,399
328,62
329,735
330,430
331,43
332,432
333,688
334,319
335,86
336,538
337,387
338,495
339,150
340,896
341,422
342,879
343,980
344,921
345,782
346,681
347,849
348,695
349,171
350,451
351,190
352,876
353,417
354,902
355,42
356,526
357,65
358,952
359,385
360,512
361,613
362,546
363,573
364,265
365,949
366,836
367,89
368,903
369,29
370,50
371,789
372,276
373,592
374,59
375,41
376,397
377,465
378,863
379,99
380,91
381,112
382,240
383,785
384,644
385,384
386,945
387,196
388,722
389,81
390,400
391,786
392,937
393,825
394,738
395,44
396,226
397,963
398,6
399,314
400,436
401,714
402,582
403,23
404,437
405,183
406,869
407,318
408,908
409,843
410,89
411,145
412,196
413,744
414,222
415,927
416,234
417,510
418,755
419,817
420,779
421,831
422,201
423,5
424,684
425,678
426,141
427,824
428,37
429,336
430,974
431,877
432,71
433,330
434,191
435,743
436,96
437,527
438,683
439,55
440,865
441,630
442,502
443,81
444,973
445,153
446,974
447,879
448,770
449,603
450,128
451,431
452,165
453,577
454,761
455,770
456,257
457,833
458,671
459,954
460,213
461,622
462,752
463,490
464,252
465,82
466,511
467,450
468,834
469,710
470,490
471,359
472,514
473,533
474,121
475,142
476,556
477,483
478,942
479,22
480,290
481,607
482,326
483,766
484,276
485,774
486,627
487,499
488,408
489,26
490,868
491,229
492,447
493,96
494,170
495,87
496,534
497,503
498,866
499,744
500,508
501,475
502,601
503,328
504,806
505,280
506,692
507,140
508,491
509,357
510,570
511,180
512,62
513,848
514,965
515,361
516,533
517,457
518,13
519,221
520,872
521,364
522,306
523,662
524,759
525,215
526,128
527,32
528,442
529,99
530,414
531,463
532,677
533,979
534,932
535,331
536,379
537,470
538,453
539,857
540,971
541,703
542,756
543,367
544,822
545,603
546,461
547,445
548,940
549,87
550,155
551,887
552,633
553,311
554,755
555,155
556,596
557,472
558,446
559,207
560,469
561,445
562,856
563,29
564,796
565,374
566,205
567,701
568,314
569,897
570,195
571,704
572,10
573,26
574,102
575,49
576,754
577,273
578,643
579,416
580,447
581,445
582,796
583,548
584,934
585,365
586,633
587,534
588,94
589,661
590,809
591,972
592,478
593,721
594,851
595,687
596,903
597,493
598,6
599,343
600,182
601,324
602,699
603,694
604,842
605,36
606,37
607,645
608,551
609,807
610,458
611,547
612,522
613,756
614,147
615,94
616,878
617,219
618,366
619,338
620,297
621,18
622,807
623,396
624,325
625,399
626,170
627,332
628,243
629,15
630,464
631,757
632,267
633,204
634,817
635,409
636,859
637,152
638,956
639,615
640,747
641,151
642,24
643,881
644,395
645,323
646,352
647,131
648,678
649,618
650,183
651,2
652,439
653,247
654,699
655,672
656,538
657,965
658,905
659,173
660,128
661,681
662,96
663,433
664,179
665,870
666,141
667,910
668,951
669,927
670,146
671,182
672,647
673,77
674,373
675,622
676,873
677,939
678,731
679,998
680,312
681,747
682,212
683,526
684,158
685,995
686,449
687,206
688,45
689,963
690,800
691,1000
692,259
693,772
694,394
695,865
696,25
697,169
698,828
699,899
700,397
701,2
702,418
703,41
704,804
705,215
706,288
707,390
708,754
709,839
710,399
711,75
712,167
713,752
714,411
715,408
716,413
717,259
718,656
719,251
720,791
721,790
722,888
723,280
724,894
725,266
726,24
727,852
728,468
729,993
730,401
731,630
732,536
733,510
734,145
735,362
736,474
737,564
738,637
739,449
740,579
741,310
742,323
743,433
744,587
745,19
746,521
747,300
748,945
749,354
750,696
751,839
752,106
753,483
754,609
755,197
756,283
757,937
758,869
759,225
760,522
761,461
762,233
763,276
764,379
765,196
766,695
767,696
768,641
769,137
770,514
771,322
772,473
773,450
774,628
775,453
776,249
777,652
778,506
779,789
780,4
781,757
782,656
783,647
784,873
785,828
786,66
787,83
788,968
789,901
790,262
791,524
792,375
793,968
794,935
795,54
796,162
797,52
798,723
799,926
800,584
801,291
802,780
803,91
804,658
805,999
806,68
807,998
808,619
809,75
810,902
811,834
812,983
813,479
814,156
815,52
816,220
817,881
818,423
819,111
820,813
821,319
822,441
823,843
824,685
825,943
826,357
827,855
828,874
829,973
830,150
831,832
832,706
833,902
834,997
835,479
836,382
837,180
838,650
839,517
840,518
841,807
842,517
843,364
844,296
845,606
846,888
847,957
848,335
849,951
850,286
851,362
852,111
853,314
854,13
855,453
856,821
857,938
858,295
859,599
860,102
861,396
862,497
863,799
864,56
865,750
866,821
867,361
868,625
869,901
870,289
871,627
872,68
873,290
874,518
875,278
876,236
877,5
878,613
879,378
880,782
881,739
882,252
883,27
884,142
885,896
886,485
887,205
888,596
889,882
890,711
891,642
892,982
893,764
894,332
895,742
896,665
897,581
898,392
899,703
900,704
901,856
902,109
903,911
904,150
905,785
906,37
907,168
908,13
909,293
910,199
911,176
912,850
913,246
914,653
915,891
916,863
917,161
918,633
919,995
920,1
921,576
922,211
923,971
924,729
925,958
926,485
927,723
928,427
929,575
930,27
931,788
932,719
933,413
934,60
935,476
936,698
937,202
938,497
939,934
940,128
941,179
942,225
943,739
944,481
945,92
946,809
947,787
948,687
949,151
950,14
951,548
952,142
953,779
954,47
955,274
956,22
957,225
958,255
959,356
960,631
961,292
962,899
963,163
964,276
965,701
966,228
967,484
968,190
969,25
970,247
971,48
972,172
973,283
974,209
975,183
976,315
977,856
978,314
979,532
980,797
981,539
982,47
983,631
984,390
985,120
986,151
987,875
988,821
989,477
990,898
991,624
992,282
993,165
994,306
995,26
996,242
997,251
998,10
999,8311000,768
1001,901
1002,741
1003,699
1004,566
1005,338
1006,530
1007,481
1008,694
1009,399
1010,995
1011,224
1012,666
1013,90
1014,683
1015,745
1016,770
1017,487
1018,154
1019,392
1020,414
1021,542
1022,223
1023,489
1024,320
1025,342
1026,109
1027,574
1028,644
1029,316
1030,829
1031,270
1032,611
1033,773
1034,843
1035,735
1036,206
1037,683
1038,133
1039,759
1040,933
1041,21
1042,268
1043,133
1044,818
1045,113
1046,153
1047,856
1048,772
1049,708
1050,271
1051,1
1052,721
1053,576
1054,962
1055,867
1056,420
1057,480
1058,935
1059,115
1060,857
1061,114
1062,376
1063,390
1064,935
1065,93
1066,134
1067,811
1068,657
1069,339
1070,325
1071,394
1072,187
1073,404
1074,435
1075,495
1076,862
1077,599
1078,428
1079,347
1080,162
1081,725
1082,918
1083,623
1084,370
1085,779
1086,813
1087,674
1088,566
1089,529
1090,692
1091,21
1092,847
1093,556
1094,774
1095,934
1096,418
1097,128
1098,237
1099,1000
1100,813
1101,12
1102,779
1103,427
1104,607
1105,566
1106,144
1107,597
1108,655
1109,685
1110,976
1111,455
1112,836
1113,556
1114,843
1115,8
1116,965
1117,671
1118,626
1119,552
1120,96
1121,153
1122,241
1123,546
1124,780
1125,806
1126,35
1127,210
1128,734
1129,936
1130,528
1131,95
1132,275
1133,383
1134,433
1135,20
1136,909
1137,477
1138,83
1139,140
1140,331
1141,911
1142,871
1143,358
1144,824
1145,193
1146,971
1147,626
1148,438
1149,867
1150,196
1151,538
1152,555
1153,447
1154,21
1155,774
1156,486
1157,228
1158,817
1159,458
1160,209
1161,503
1162,288
1163,319
1164,371
1165,759
1166,641
1167,206
1168,812
1169,261
1170,125
1171,568
1172,366
1173,305
1174,564
1175,895
1176,672
1177,837
1178,293
1179,143
1180,900
1181,94
1182,96
1183,744
1184,639
1185,525
1186,855
1187,735
1188,237
1189,311
1190,420
1191,910
1192,491
1193,858
1194,195
1195,393
1196,202
1197,871
1198,71
1199,829
1200,55
1201,550
1202,134
1203,233
1204,841
1205,607
1206,304
1207,708
1208,98
1209,457
1210,506
1211,672
1212,255
1213,917
1214,6
1215,947
1216,231
1217,839
1218,55
1219,263
1220,364
1221,21
1222,228
1223,556
1224,692
1225,565
1226,714
1227,352
1228,703
1229,542
1230,903
1231,793
1232,113
1233,496
1234,341
1235,222
1236,294
1237,1
1238,83
1239,961
1240,309
1241,236
1242,209
1243,818
1244,429
1245,654
1246,139
1247,488
1248,990
1249,876
1250,23
1251,343
1252,376
1253,51
1254,166
1255,765
1256,694
1257,769
1258,645
1259,612
1260,985
1261,469
1262,250
1263,113
1264,875
1265,119
1266,750
1267,62
1268,732
1269,770
1270,486
1271,114
1272,49
1273,939
1274,178
1275,345
1276,614
1277,994
1278,675
1279,79
1280,23
1281,911
1282,725
1283,341
1284,125
1285,149
1286,351
1287,726
1288,942
1289,208
1290,525
1291,59
1292,294
1293,122
1294,628
1295,119
1296,355
1297,754
1298,492
1299,25
1300,65
1301,896
1302,111
1303,315
1304,642
1305,986
1306,598
1307,799
1308,545
1309,302
1310,544
1311,83
1312,843
1313,859
1314,966
1315,573
1316,81
1317,441
1318,857
1319,310
1320,563
1321,337
1322,900
1323,931
1324,953
1325,195
1326,221
1327,280
1328,305
1329,712
1330,587
1331,393
1332,107
1333,465
1334,343
1335,297
1336,280
1337,136
1338,560
1339,964
1340,279
1341,190
1342,945
1343,358
1344,498
1345,137
1346,223
1347,680
1348,322
1349,622
1350,976
1351,334
1352,223
1353,2
1354,714
1355,113
1356,40
1357,670
1358,423
1359,721
1360,491
1361,705
1362,768
1363,214
1364,677
1365,393
1366,627
1367,987
1368,384
1369,3
1370,426
1371,409
1372,682
1373,570
1374,752
1375,258
1376,241
1377,150
1378,481
1379,627
1380,765
1381,401
1382,367
1383,29
1384,855
1385,521
1386,443
1387,980
1388,737
1389,766
1390,665
1391,896
1392,976
1393,673
1394,409
1395,363
1396,97
1397,953
1398,772
1399,886
1400,471
1401,433
1402,749
1403,856
1404,379
1405,785
1406,635
1407,277
1408,893
1409,794
1410,709
1411,121
1412,625
1413,638
1414,601
1415,245
1416,11
1417,519
1418,315
1419,441
1420,588
1421,420
1422,527
1423,293
1424,34
1425,106
1426,517
1427,68
1428,448
1429,609
1430,546
1431,875
1432,111
1433,898
1434,424
1435,869
1436,673
1437,151
1438,116
1439,749
1440,747
1441,864
1442,585
1443,520
1444,770
1445,512
1446,181
1447,556
1448,130
1449,822
1450,823
1451,569
1452,388
1453,723
1454,598
1455,103
1456,371
1457,629
1458,103
1459,136
1460,396
1461,400
1462,734
1463,475
1464,76
1465,280
1466,126
1467,121
1468,606
1469,774
1470,498
1471,820
1472,926
1473,178
1474,768
1475,256
1476,711
1477,390
1478,815
1479,631
1480,668
1481,772
1482,628
1483,925
1484,130
1485,816
1486,523
1487,723
1488,601
1489,380
1490,673
1491,631
1492,776
1493,165
1494,811
1495,419
1496,834
1497,917
1498,530
1499,26
1500,448
1501,992
1502,902
1503,671
1504,762
1505,97
1506,787
1507,439
1508,745
1509,649
1510,602
1511,129
1512,253
1513,708
1514,724
1515,19
1516,535
1517,63
1518,402
1519,500
1520,444
1521,229
1522,206
1523,574
1524,674
1525,297
1526,965
1527,679
1528,615
1529,25
1530,730
1531,170
1532,154
1533,648
1534,721
1535,270
1536,637
1537,609
1538,936
1539,360
1540,25
1541,311
1542,902
1543,51
1544,873
1545,639
1546,628
1547,385
1548,103
1549,209
1550,389
1551,832
1552,768
1553,210
1554,213
1555,655
1556,246
1557,903
1558,231
1559,524
1560,810
1561,634
1562,530
1563,659
1564,124
1565,650
1566,753
1567,872
1568,851
1569,887
1570,657
1571,865
1572,419
1573,616
1574,711
1575,633
1576,29
1577,291
1578,341
1579,99
1580,180
1581,573
1582,40
1583,995
1584,56
1585,394
1586,520
1587,987
1588,697
1589,189
1590,911
1591,473
1592,76
1593,215
1594,821
1595,29
1596,519
1597,991
1598,112
1599,426
1600,617
1601,949
1602,665
1603,907
1604,45
1605,712
1606,637
1607,414
1608,204
1609,258
1610,705
1611,391
1612,216
1613,179
1614,113
1615,206
1616,63
1617,343
1618,60
1619,80
1620,329
1621,726
1622,221
1623,616
1624,383
1625,815
1626,414
1627,872
1628,352
1629,264
1630,512
1631,164
1632,201
1633,951
1634,386
1635,631
1636,627
1637,532
1638,850
1639,321
1640,681
1641,465
1642,2
1643,831
1644,43
1645,306
1646,998
1647,253
1648,866
1649,810
1650,533
1651,840
1652,308
1653,390
1654,481
1655,655
1656,314
1657,986
1658,895
1659,670
1660,853
1661,498
1662,714
1663,535
1664,280
1665,950
1666,499
1667,240
1668,869
1669,81
1670,354
1671,418
1672,410
1673,675
1674,287
1675,96
1676,938
1677,495
1678,4
1679,631
1680,978
1681,916
1682,826
1683,380
1684,523
1685,880
1686,289
1687,788
1688,809
1689,390
1690,804
1691,176
1692,521
1693,856
1694,813
1695,935
1696,154
1697,426
1698,224
1699,123
1700,954
1701,688
1702,195
1703,271
1704,337
1705,609
1706,677
1707,867
1708,17
1709,942
1710,115
1711,993
1712,951
1713,949
1714,632
1715,926
1716,559
1717,825
1718,955
1719,430
1720,473
1721,404
1722,762
1723,21
1724,808
1725,195
1726,657
1727,645
1728,133
1729,285
1730,917
1731,104
1732,714
1733,396
1734,50
1735,214
1736,515
1737,565
1738,429
1739,97
1740,51
1741,582
1742,940
1743,437
1744,54
1745,383
1746,614
1747,523
1748,806
1749,409
1750,651
1751,976
1752,990
1753,392
1754,285
1755,758
1756,757
1757,837
1758,808
1759,404
1760,664
1761,953
1762,1
1763,944
1764,733
1765,621
1766,943
1767,839
1768,291
1769,624
1770,363
1771,433
1772,895
1773,147
1774,977
1775,935
1776,595
1777,758
1778,688
1779,561
1780,474
1781,766
1782,359
1783,840
1784,866
1785,364
1786,578
1787,993
1788,838
1789,77
1790,804
1791,353
1792,459
1793,210
1794,759
1795,936
1796,641
1797,943
1798,650
1799,565
1800,501
1801,854
1802,831
1803,727
1804,536
1805,670
1806,255
1807,749
1808,909
1809,345
1810,704
1811,912
1812,164
1813,887
1814,872
1815,509
1816,925
1817,576
1818,297
1819,819
1820,300
1821,893
1822,382
1823,580
1824,695
1825,386
1826,886
1827,107
1828,568
1829,956
1830,758
1831,362
1832,773
1833,950
