Number,Value
0,15
1,18
2,18
3,12
4,14
5,13
6,12
7,4
8,6
9,12
10,18
11,16
12,9
13,5
14,12
15,11
16,8
17,7
18,7
19,2
20,11
21,11
22,14
23,4
24,9
25,7
26,5
27,8
28,14
29,18
30,18
31,10
32,17
33,12
34,13
35,6
36,12
37,18
38,10
39,17
40,8
41,6
42,1
43,7
44,10
45,8
46,5
47,8
48,18
49,14
50,10
51,18
52,2
53,10
54,16
55,4
56,11
57,7
58,9
59,11
60,8
61,15
62,7
63,14
64,12
65,8
66,9
67,6
68,6
69,14
70,18
71,8
72,18
73,16
74,17
75,10
76,14
77,1
78,2
79,7
80,7
81,6
82,16
83,17
84,10
85,16
86,15
87,12
88,14
89,12
90,7
91,8
92,10
93,2
94,10
95,3
96,15
97,14
98,11
99,11
100,14
101,14
102,17
103,2
104,16
105,10
106,14
107,14
108,12
109,16
110,3
111,18
112,13
113,13
114,11
115,2
116,6
117,12
118,13
119,9
120,12
121,2
122,18
123,15
124,6
125,12
126,12
127,14
128,8
129,10
130,2
131,4
132,14
133,10
134,14
135,12
136,6
137,4
138,7
139,16
140,5
141,7
142,14
143,15
144,5
145,7
146,11
147,13
148,7
149,5
150,10
151,12
152,10
153,16
154,13
155,12
156,14
157,3
158,7
159,8
160,3
161,15
162,13
163,8
164,18
165,6
166,3
167,2
168,7
169,8
170,2
171,14
172,6
173,3
174,13
175,4
176,17
177,14
178,13
179,18
180,8
181,16
182,5
183,17
184,2
185,3
186,8
187,18
188,6
189,14
190,7
191,12
192,18
193,5
194,1
195,9
196,6
197,1
198,8
199,1
200,4
201,7
202,10
203,17
204,5
205,4
206,10
207,16
208,15
209,9
210,13
211,12
212,18
213,1
214,11
215,17
216,3
217,14
218,6
219,6
220,8
221,8
222,11
223,17
224,9
225,14
226,1
227,16
228,5
229,10
230,18
231,14
232,13
233,5
234,11
235,8
236,15
237,11
238,1
239,2
240,8
241,12
242,9
243,8
244,2
245,4
246,13
247,16
248,5
249,2
250,6
251,8
252,6
253,15
254,5
255,16
256,13
257,6
258,2
259,4
260,16
261,3
262,12
263,9
264,16
265,17
266,8
267,8
268,4
269,17
270,6
271,9
272,9
273,11
274,3
275,4
276,3
277,2
278,1
279,1
280,4
281,4
282,18
283,18
284,5
285,10
286,1
287,9
288,9
289,3
290,8
291,17
292,4
293,7
294,2
295,7
296,6
297,7
298,12
299,1
300,12
301,1
302,8
303,18
304,4
305,8
306,18
307,2
308,6
309,6
310,7
311,18
312,3
313,18
314,18
315,17
316,15
317,12
318,18
319,2
320,4
321,4
322,2
323,16
324,5
325,1
326,4
327,10
328,11
329,13
330,11
331,10
332,16
333,5
334,10
335,2
336,16
337,10
338,10
339,14
340,11
341,14
342,15
343,11
344,5
345,5
346,12
347,3
348,7
349,16
350,16
351,17
352,13
353,10
354,6
355,15
356,5
357,13
358,13
359,9
360,4
361,4
362,7
363,9
364,11
365,1
366,12
367,12
368,11
369,16
370,15
371,16
372,5
373,18
374,7
375,5
376,4
377,6
378,5
379,1
380,18
381,9
382,12
383,2
384,7
385,16
386,12
387,7
388,3
389,17
390,16
391,12
392,2
393,15
394,7
395,9
396,16
397,7
398,3
399,5
400,18
401,3
402,5
403,11
404,13
405,9
406,8
407,8
408,7
409,7
410,4
411,4
412,10
413,4
414,17
415,10
416,13
417,2
418,11
419,3
420,6
421,10
422,13
423,10
424,10
425,10
426,12
427,7
428,10
429,8
430,1
431,8
432,18
433,14
434,6
435,12
436,6
437,3
438,11
439,14
440,11
441,9
442,2
443,9
444,9
445,14
446,16
447,3
448,4
449,10
450,18
451,10
452,5
453,2
454,17
455,3
456,9
457,13
458,7
459,2
460,17
461,7
462,6
463,8
464,5
465,2
466,5
467,9
468,6
469,16
470,10
471,7
472,14
473,6
474,1
475,6
476,10
477,2
478,8
479,16
480,4
481,16
482,14
483,8
484,6
485,13
486,10
487,18
488,10
489,6
490,7
491,16
492,12
493,15
494,3
495,8
496,6
497,5
498,18
499,6
500,17
501,2
502,9
503,14
504,12
505,10
506,17
507,14
508,17
509,9
510,11
511,1
512,10
513,12
514,13
515,8
516,5
517,13
518,10
519,8
520,15
521,15
522,13
523,6
524,15
525,14
526,16
527,9
528,2
529,1
530,12
531,1
532,1
533,1
534,9
535,5
536,18
537,12
538,6
539,6
540,2
541,13
542,3
543,12
544,4
545,11
546,18
547,9
548,1
549,6
550,8
551,13
552,12
553,13
554,1
555,4
556,6
557,1
558,6
559,3
560,15
561,13
562,5
563,6
564,3
565,3
566,3
567,4
568,5
569,16
570,12
571,4
572,7
573,1
574,18
575,5
576,11
577,8
578,2
579,8
580,17
581,2
582,9
583,17
584,14
585,1
586,9
587,10
588,16
589,5
590,15
591,3
592,4
593,3
594,10
595,13
596,5
597,4
598,5
599,13
600,2
601,17
602,9
603,12
604,14
605,5
606,3
607,6
608,16
609,12
610,13
611,7
612,15
613,17
614,7
615,13
616,16
617,14
618,3
619,3
620,13
621,15
622,17
623,10
624,6
625,15
626,1
627,9
628,18
629,5
630,11
631,18
632,17
633,1
634,6
635,11
636,14
637,15
638,11
639,2
640,2
641,17
642,15
643,17
644,13
645,18
646,9
647,14
648,12
649,2
650,10
651,18
652,3
653,1
654,18
655,14
656,2
657,6
658,4
659,7
660,3
661,13
662,8
663,1
664,5
665,11
666,18
667,7
668,2
669,15
670,7
671,15
672,14
673,13
674,9
675,2
676,7
677,12
678,1
679,11
680,15
681,6
682,8
683,2
684,14
685,17
686,11
687,4
688,11
689,5
690,7
691,16
692,1
693,14
694,11
695,13
696,3
697,9
698,15
699,6
700,15
701,11
702,17
703,6
704,4
705,3
706,3
707,3
708,18
709,10
710,13
711,8
712,16
713,3
714,12
715,18
716,1
717,6
718,5
719,16
720,16
721,15
722,1
723,4
724,4
725,17
726,14
727,10
728,13
729,12
730,8
731,6
732,13
733,2
734,7
735,13
736,3
737,7
738,6
739,18
740,2
741,10
742,7
743,3
744,11
745,2
746,7
747,5
748,2
749,17
750,16
751,10
752,10
753,11
754,7
755,16
756,2
757,8
758,3
759,11
760,4
761,7
762,13
763,16
764,18
765,1
766,10
767,8
768,15
769,6
770,14
771,9
772,1
773,10
774,18
775,15
776,11
777,6
778,13
779,12
780,14
781,11
782,4
783,5
784,13
785,12
786,10
787,15
788,9
789,7
790,17
791,17
792,14
793,16
794,11
795,15
796,17
797,3
798,18
799,4
800,11
801,18
802,12
803,3
804,11
805,8
806,1
807,12
808,5
809,15
810,8
811,3
812,10
813,9
814,17
815,7
816,5
817,9
818,5
819,6
820,18
821,2
822,8
823,5
824,9
825,8
826,9
827,16
828,5
829,3
830,3
831,16
832,1
833,2
834,14
835,1
836,1
837,13
838,3
839,2
840,10
841,3
842,10
843,18
844,11
845,12
846,4
847,8
848,11
849,4
850,12
851,5
852,5
853,1
854,12
855,3
856,4
857,2
858,15
859,7
860,17
861,9
862,12
863,18
864,10
865,10
866,1
867,1
868,15
869,15
870,13
871,17
872,11
873,2
874,18
875,17
876,9
877,15
878,1
879,13
880,7
881,5
882,1
883,7
884,17
885,3
886,8
887,4
888,4
889,13
890,8
891,10
892,18
893,6
894,7
895,1
896,4
897,8
898,14
899,16
900,16
901,5
902,5
903,18
904,9
905,6
906,1
907,1
908,16
909,11
910,15
911,15
912,1
913,1
914,9
915,14
916,8
917,4
918,11
919,7
920,15
921,14
922,9
923,5
924,13
925,5
926,1
927,18
928,5
929,9
930,15
931,13
932,12
933,14
934,3
935,15
936,11
937,3
938,3
939,6
940,12
941,10
942,17
943,10
944,18
945,3
946,6
947,5
948,17
949,1
950,6
951,18
952,3
953,12
954,10
955,13
956,17
957,13
958,11
959,9
960,10
961,15
962,2
963,10
964,17
965,10
966,16
967,14
968,14
969,14
970,3
971,7
972,7
973,4
974,2
975,16
976,8
977,13
978,10
979,17
980,4
981,8
982,14
983,17
984,10
985,7
986,17
987,18
988,17
989,16
990,7
991,9
992,10
993,12
994,6
995,16
996,13
997,10
998,2
999,21000,12
1001,1
1002,18
1003,6
1004,13
1005,14
1006,11
1007,7
1008,12
1009,8
1010,4
1011,5
1012,12
1013,11
1014,6
1015,2
1016,3
1017,10
1018,8
1019,15
1020,2
1021,15
1022,3
1023,2
1024,12
1025,14
1026,12
1027,2
1028,6
1029,16
1030,6
1031,2
1032,4
1033,4
1034,4
1035,2
1036,16
1037,10
1038,6
1039,7
1040,11
1041,15
1042,1
1043,16
1044,15
1045,4
1046,3
1047,17
1048,11
1049,7
1050,3
1051,17
1052,12
1053,12
1054,10
1055,18
1056,12
1057,18
1058,1
1059,13
1060,5
1061,7
1062,14
1063,16
1064,11
1065,7
1066,10
1067,13
1068,11
1069,14
1070,14
1071,1
1072,7
1073,9
1074,4
1075,15
1076,12
1077,4
1078,14
1079,15
1080,12
1081,16
1082,14
1083,4
1084,9
1085,10
1086,13
1087,9
1088,10
1089,4
1090,3
1091,13
1092,14
1093,15
1094,1
1095,1
1096,9
1097,14
1098,11
1099,1
1100,8
