Number,Value
0,16
1,12
2,18
3,5
4,16
5,15
6,10
7,9
8,15
9,8
10,6
11,8
12,6
13,10
14,16
15,4
16,18
17,17
18,5
19,14
20,2
21,15
22,12
23,13
24,13
25,15
26,18
27,7
28,17
29,16
30,12
31,15
32,3
33,17
34,15
35,16
36,6
37,15
38,7
39,17
40,12
41,15
42,6
43,12
44,18
45,17
46,6
47,10
48,18
49,4
50,17
51,3
52,1
53,4
54,16
55,15
56,6
57,17
58,5
59,3
60,2
61,17
62,16
63,1
64,12
65,3
66,2
67,18
68,7
69,8
70,7
71,1
72,9
73,6
74,14
75,11
76,17
77,11
78,2
79,1
80,5
81,15
82,4
83,12
84,9
85,13
86,18
87,11
88,6
89,16
90,1
91,7
92,7
93,9
94,14
95,9
96,4
97,17
98,3
99,17
100,14
101,14
102,9
103,3
104,9
105,1
106,18
107,8
108,8
109,13
110,11
111,16
112,10
113,5
114,18
115,11
116,14
117,10
118,8
119,6
120,8
121,6
122,16
123,17
124,13
125,17
126,2
127,14
128,12
129,4
130,7
131,16
132,10
133,2
134,8
135,14
136,3
137,10
138,8
139,11
140,3
141,11
142,10
143,12
144,10
145,1
146,2
147,14
148,17
149,13
150,14
151,6
152,11
153,2
154,18
155,3
156,15
157,18
158,11
159,11
160,4
161,11
162,5
163,15
164,18
165,4
166,5
167,12
168,3
169,18
170,16
171,14
172,7
173,2
174,2
175,14
176,11
177,4
178,10
179,7
180,12
181,17
182,6
183,9
184,17
185,4
186,7
187,18
188,10
189,3
190,10
191,1
192,10
193,18
194,6
195,5
196,7
197,17
198,2
199,7
200,11
201,2
202,10
203,13
204,5
205,8
206,8
207,9
208,5
209,10
210,2
211,12
212,15
213,13
214,15
215,12
216,14
217,7
218,12
219,10
220,7
221,4
222,8
223,10
224,15
225,14
226,16
227,9
228,18
229,13
230,3
231,10
232,12
233,17
234,5
235,14
236,14
237,3
238,7
239,8
240,10
241,16
242,1
243,4
244,14
245,11
246,13
247,6
248,8
249,17
250,3
251,9
252,12
253,9
254,1
255,10
256,17
257,5
258,3
259,13
260,2
261,11
262,8
263,4
264,10
265,1
266,17
267,11
268,7
269,11
270,4
271,17
272,8
273,10
274,8
275,7
276,14
277,14
278,9
279,6
280,14
281,6
282,4
283,2
284,15
285,15
286,3
287,16
288,3
289,2
290,4
291,7
292,11
293,5
294,2
295,5
296,16
297,3
298,15
299,10
300,4
301,15
302,14
303,6
304,12
305,7
306,8
307,14
308,17
309,2
310,12
311,9
312,17
313,5
314,5
315,7
316,14
317,12
318,6
319,2
320,10
321,18
322,8
323,10
324,10
325,6
326,1
327,1
328,5
329,1
330,15
331,15
332,16
333,15
334,16
335,1
336,3
337,10
338,11
339,9
340,7
341,2
342,11
343,5
344,10
345,6
346,17
347,15
348,12
349,3
350,15
351,4
352,4
353,15
354,6
355,9
356,5
357,6
358,10
359,7
360,18
361,6
362,18
363,11
364,9
365,7
366,3
367,11
368,4
369,7
370,4
371,16
372,1
373,11
374,9
375,12
376,10
377,9
378,1
379,3
380,9
381,18
382,5
383,15
384,16
385,11
386,9
387,12
388,7
389,3
390,7
391,16
392,2
393,18
394,8
395,12
396,10
397,6
398,12
399,6
400,18
401,5
402,16
403,14
404,16
405,3
406,12
407,10
408,15
409,1
410,10
411,4
412,15
413,9
414,8
415,15
416,3
417,11
418,9
419,1
420,7
421,14
422,3
423,10
424,4
425,11
426,6
427,18
428,17
429,9
430,4
431,12
432,15
433,11
434,6
435,3
436,10
437,18
438,12
439,4
440,15
441,6
442,9
443,17
444,4
445,12
446,2
447,14
448,14
449,17
450,15
451,10
452,11
453,13
454,13
455,12
456,6
457,16
458,11
459,10
460,15
461,1
462,15
463,16
464,2
465,7
466,16
467,15
468,1
469,2
470,8
471,7
472,4
473,6
474,2
475,7
476,2
477,8
478,3
479,1
480,7
481,17
482,12
483,9
484,13
485,15
486,14
487,13
488,18
489,17
490,10
491,12
492,17
493,14
494,6
495,8
496,2
497,13
498,9
499,7
500,11
501,3
502,18
503,5
504,4
505,5
506,17
507,6
508,14
509,3
510,13
511,13
512,14
513,6
514,10
515,6
516,3
517,12
518,10
519,4
520,16
521,13
522,9
523,5
524,4
525,9
526,15
527,16
528,17
529,12
530,11
531,4
532,11
533,11
534,15
535,3
536,11
537,8
538,6
539,14
540,18
541,7
542,16
543,6
544,17
545,8
546,13
547,9
548,16
549,11
550,7
551,1
552,12
553,16
554,7
555,1
556,6
557,14
