Number,Value
0,11
1,11
2,11
3,4
4,4
5,6
6,10
7,2
8,5
9,16
10,15
11,8
12,10
13,16
14,8
15,10
16,8
17,1
18,12
19,11
20,14
21,12
22,18
23,12
24,9
25,7
26,10
27,1
28,2
29,6
30,16
31,15
32,4
33,3
34,1
35,11
36,15
37,3
38,7
39,4
40,15
41,8
42,15
43,5
44,3
45,12
46,16
47,14
48,4
49,8
50,7
51,7
52,18
53,14
54,10
55,7
56,17
57,4
58,5
59,11
60,10
61,12
62,7
63,8
64,13
65,14
66,4
67,5
68,3
69,14
70,1
71,8
72,7
73,11
74,3
75,1
76,12
77,13
78,17
79,8
80,4
81,9
82,11
83,17
84,14
85,18
86,4
87,9
88,14
89,4
90,10
91,4
92,12
93,15
94,12
95,3
96,5
97,6
98,16
99,18
100,12
101,16
102,10
103,15
104,18
105,12
106,11
107,18
108,4
109,6
110,15
111,12
112,15
113,8
114,10
115,11
116,15
117,14
118,18
119,18
120,18
121,5
122,1
123,6
124,3
125,13
126,14
127,12
128,2
129,6
130,12
131,4
132,2
133,18
134,2
135,12
136,3
137,16
138,5
139,12
140,2
141,9
142,6
143,16
144,17
145,16
146,13
147,4
148,10
149,16
150,16
151,12
152,2
153,18
154,1
155,14
156,18
157,3
158,15
159,6
160,12
161,7
162,7
163,18
164,15
165,2
166,5
167,16
168,4
169,6
170,3
171,4
172,6
173,18
174,2
175,2
176,8
177,3
178,12
179,13
180,1
181,17
182,18
183,5
184,12
185,8
186,11
187,18
188,14
189,2
190,15
191,14
192,9
193,5
194,14
195,1
196,18
197,17
198,10
199,5
200,15
201,13
202,11
203,12
204,6
205,5
206,5
207,13
208,18
209,18
210,10
211,15
212,13
213,17
214,8
215,8
216,4
217,10
218,16
219,6
220,2
221,2
222,8
223,13
224,14
225,11
226,14
227,6
228,2
229,15
230,15
231,16
232,5
233,3
234,13
235,9
236,16
237,11
238,1
239,1
240,12
241,12
242,15
243,4
244,1
245,8
246,10
247,18
248,13
249,3
250,14
251,17
252,18
253,9
254,2
255,3
256,7
257,11
258,16
259,11
260,8
261,2
262,1
263,12
264,12
265,4
266,18
267,5
268,3
269,18
270,18
271,9
272,9
273,2
274,10
275,9
276,1
277,14
278,12
279,3
280,5
281,14
282,2
283,12
284,3
285,1
286,10
287,1
288,3
289,4
290,17
291,3
292,17
293,10
294,11
295,12
296,11
297,7
298,2
299,1
300,14
301,11
302,12
303,1
304,11
305,10
306,15
307,9
308,13
309,16
310,6
311,14
312,15
313,18
314,7
315,15
316,15
317,18
318,11
319,8
320,6
321,13
322,13
323,3
324,7
325,15
326,17
327,8
328,18
329,13
330,9
331,2
332,11
333,4
334,9
335,12
336,6
337,8
338,11
339,8
340,16
341,6
342,15
343,12
344,1
345,3
346,1
347,5
348,15
349,12
350,1
351,3
352,11
353,11
354,3
355,9
356,14
357,15
358,12
359,13
360,18
361,15
362,8
363,6
364,13
365,14
366,7
367,7
368,16
369,7
370,13
371,2
372,10
373,3
374,15
375,3
376,4
377,17
378,17
379,2
380,2
381,14
382,5
383,12
384,7
385,8
386,12
387,17
388,17
389,15
390,5
391,8
392,1
393,13
394,1
395,14
396,3
397,6
398,2
399,6
400,3
401,2
402,16
403,2
404,15
405,13
406,5
407,17
408,17
409,4
410,1
411,16
412,11
413,5
414,18
415,8
416,16
417,9
418,9
419,12
420,2
421,15
422,7
423,15
424,4
425,10
426,9
427,13
428,11
429,2
430,9
431,12
432,18
433,15
434,13
435,4
436,9
437,12
438,9
439,10
440,3
441,18
442,18
443,3
444,8
445,15
446,14
447,9
448,9
449,1
450,9
451,12
452,11
453,4
454,14
455,7
456,2
457,1
458,12
459,5
460,9
461,6
462,10
463,12
464,14
465,4
466,14
467,16
468,13
469,6
470,9
471,15
472,12
473,9
474,2
475,12
476,15
477,11
478,2
479,13
480,11
481,11
482,6
483,17
484,11
485,17
486,9
487,17
488,6
489,11
490,8
491,1
492,4
493,17
494,17
495,15
496,5
497,2
498,3
499,7
500,11
501,10
502,18
503,1
504,10
505,3
506,1
507,5
508,18
509,12
510,3
511,15
512,7
513,14
514,9
515,14
516,11
517,2
518,18
519,10
520,12
521,10
522,13
523,8
524,6
525,6
526,17
527,8
528,6
529,6
530,11
531,5
532,8
533,5
534,2
535,5
536,13
537,12
538,15
539,12
540,17
541,18
542,1
543,6
544,4
545,9
546,14
547,18
548,15
549,8
550,6
551,8
552,17
553,1
554,17
555,10
556,17
557,17
558,14
559,7
560,6
561,3
562,12
563,6
564,9
565,9
566,12
567,7
568,9
569,17
570,16
571,15
572,4
573,17
574,4
575,15
576,4
577,4
578,16
579,10
580,9
581,12
582,9
583,11
584,6
585,6
586,11
587,17
588,12
589,9
590,4
591,12
592,12
593,7
594,17
595,9
596,14
597,17
598,6
599,16
600,6
601,16
602,17
603,1
604,7
605,7
606,7
607,13
608,18
609,9
610,11
611,15
612,2
613,1
614,10
615,1
616,8
617,11
618,1
619,9
620,13
621,6
622,10
623,6
624,8
625,2
626,10
627,10
628,9
629,6
630,18
631,5
632,11
633,8
634,15
635,3
636,11
637,5
638,17
639,3
640,1
641,6
642,13
643,8
644,5
645,17
646,18
647,15
648,11
649,10
650,1
651,14
652,4
653,15
654,9
655,1
656,3
657,6
658,1
659,10
660,10
661,17
662,4
663,10
664,11
665,17
666,10
667,15
668,11
669,14
670,12
671,5
672,12
673,10
674,8
675,17
676,10
677,7
678,12
679,18
680,2
681,11
682,11
683,1
684,8
685,17
686,16
687,16
688,6
689,5
690,10
691,13
692,9
693,18
694,17
695,1
696,5
697,12
698,8
699,16
700,11
701,7
702,14
703,8
704,2
705,16
706,8
707,6
708,2
709,13
710,3
711,2
712,4
713,6
714,3
715,6
716,16
717,6
718,4
719,11
720,2
721,18
722,16
723,18
724,10
725,2
726,6
727,11
728,10
729,17
730,6
731,15
732,4
733,8
734,2
735,8
736,6
737,6
738,12
739,13
740,14
741,10
742,9
743,10
744,12
745,4
746,7
747,11
748,9
749,4
750,1
751,10
752,17
753,15
754,16
755,4
756,11
757,16
758,18
759,8
760,17
761,2
762,1
763,16
764,6
765,7
766,13
767,15
768,18
769,16
770,5
771,1
772,12
773,1
774,9
775,1
776,11
777,6
778,5
779,1
780,15
781,3
782,5
783,7
784,2
785,6
786,2
787,11
788,14
789,1
790,3
791,3
792,16
793,11
794,11
795,3
796,6
797,12
798,5
799,10
800,3
801,3
802,1
803,8
804,15
805,15
806,2
807,15
808,12
809,11
810,9
811,3
812,8
813,6
814,2
815,6
816,1
817,4
818,6
819,18
820,9
821,10
822,13
823,5
824,11
825,8
826,12
827,10
828,7
829,15
830,14
831,9
832,8
833,18
834,8
835,17
836,18
837,2
838,11
839,10
840,17
841,16
842,13
843,14
844,17
845,13
846,15
847,1
848,7
849,12
850,5
851,17
852,5
853,14
854,12
855,7
856,3
857,18
858,7
859,11
860,10
861,1
862,7
863,13
864,11
865,2
866,10
867,10
868,12
869,13
870,13
871,16
872,15
873,9
874,9
875,18
876,8
877,1
878,5
879,18
880,11
881,9
882,7
883,12
884,15
885,9
886,9
887,15
888,4
889,12
890,14
891,17
892,5
893,2
894,16
895,11
896,15
897,9
898,12
899,5
900,11
901,16
902,10
903,5
904,6
905,6
906,9
907,5
908,14
909,2
910,7
911,18
912,14
913,18
914,10
915,3
916,13
917,5
918,14
919,17
920,5
921,6
922,7
923,12
924,3
925,16
926,8
927,18
928,7
929,17
930,2
931,4
932,13
933,14
934,17
935,17
936,2
937,8
938,17
939,4
940,2
941,1
942,10
943,4
944,2
945,16
946,18
947,16
948,1
949,7
950,12
951,15
952,11
953,2
954,16
955,5
956,18
957,3
958,5
959,18
960,2
961,11
962,4
963,16
964,2
965,16
966,13
967,2
968,10
969,8
970,1
971,6
972,1
973,17
974,3
975,9
976,10
977,13
978,5
979,14
980,7
981,6
982,10
983,14
984,5
985,4
986,3
987,16
988,11
989,11
990,8
991,15
992,17
993,6
994,4
995,5
996,9
997,13
998,9
999,101000,5
1001,13
1002,16
1003,1
1004,4
1005,17
1006,4
1007,11
1008,2
1009,3
1010,5
1011,3
1012,14
1013,9
1014,9
1015,8
1016,5
1017,7
1018,1
1019,2
1020,9
1021,7
1022,6
1023,6
1024,4
1025,13
1026,18
1027,5
1028,5
1029,9
1030,1
1031,12
1032,14
1033,14
1034,11
1035,7
1036,9
1037,12
1038,6
1039,18
1040,11
1041,12
1042,5
1043,6
1044,5
1045,16
1046,13
1047,13
1048,9
1049,17
1050,16
1051,10
1052,4
1053,7
1054,6
1055,8
1056,7
1057,15
1058,4
1059,12
1060,13
1061,14
1062,15
1063,1
1064,3
1065,1
1066,16
1067,15
1068,9
1069,1
1070,13
1071,18
1072,3
1073,17
1074,18
1075,7
1076,4
1077,18
1078,18
1079,5
1080,1
1081,17
1082,15
1083,9
1084,10
1085,16
1086,16
1087,1
1088,6
1089,15
1090,16
1091,1
1092,3
1093,11
1094,10
1095,2
1096,18
1097,6
1098,18
1099,12
1100,10
1101,11
1102,12
1103,15
1104,16
1105,11
1106,9
1107,15
1108,7
1109,17
1110,15
1111,15
1112,11
1113,14
1114,15
1115,11
1116,6
1117,18
1118,18
1119,8
1120,12
1121,7
1122,14
1123,15
1124,17
1125,3
1126,2
1127,11
1128,16
1129,11
1130,14
1131,6
1132,16
1133,2
1134,9
1135,17
1136,9
1137,9
1138,16
1139,15
1140,3
1141,12
1142,1
1143,9
1144,1
1145,3
1146,8
1147,6
1148,18
1149,4
1150,13
1151,12
1152,13
1153,2
1154,9
1155,16
1156,4
1157,10
1158,17
1159,1
1160,18
1161,6
1162,8
1163,3
1164,9
1165,13
1166,13
1167,2
1168,15
1169,1
1170,6
1171,14
1172,13
1173,5
1174,6
1175,5
1176,6
1177,10
1178,17
1179,17
1180,7
1181,13
1182,13
1183,1
1184,13
1185,5
1186,15
1187,4
1188,13
1189,5
1190,4
1191,12
1192,1
1193,16
1194,7
1195,3
1196,17
1197,5
1198,11
1199,5
1200,12
1201,2
1202,12
1203,15
1204,15
1205,7
1206,4
1207,3
1208,10
1209,13
1210,14
1211,17
1212,6
1213,11
1214,4
1215,9
1216,13
1217,8
1218,14
1219,7
1220,16
1221,18
1222,13
1223,1
1224,2
1225,15
1226,5
1227,12
1228,7
1229,12
1230,7
1231,7
1232,10
1233,7
1234,1
1235,3
1236,6
1237,4
1238,7
1239,5
1240,17
1241,12
1242,4
1243,1
1244,18
1245,16
1246,18
1247,7
1248,14
1249,4
1250,15
1251,12
1252,11
1253,15
1254,5
1255,17
1256,6
1257,15
1258,12
1259,11
1260,11
1261,5
1262,5
1263,18
1264,8
1265,8
1266,8
1267,2
1268,7
1269,16
1270,1
1271,7
1272,8
1273,12
1274,12
1275,10
1276,13
1277,3
1278,16
1279,7
1280,13
1281,10
1282,15
1283,16
1284,7
1285,8
1286,13
1287,6
1288,10
1289,5
1290,14
1291,14
1292,5
1293,13
1294,1
1295,15
1296,13
1297,17
1298,4
1299,1
1300,17
1301,12
1302,1
1303,18
1304,16
1305,1
1306,7
1307,6
1308,11
1309,2
1310,13
1311,12
1312,11
1313,11
1314,17
1315,15
1316,10
1317,17
1318,14
1319,6
1320,6
1321,5
1322,12
1323,4
1324,8
1325,10
1326,7
1327,4
1328,11
1329,4
1330,6
1331,12
1332,14
1333,17
1334,17
1335,7
1336,15
1337,12
1338,7
1339,12
1340,16
1341,1
1342,8
1343,9
1344,9
1345,7
1346,11
1347,9
1348,17
1349,9
1350,2
1351,15
1352,14
1353,17
1354,7
1355,12
1356,12
1357,16
1358,4
1359,12
1360,4
1361,11
1362,15
1363,6
1364,1
1365,6
1366,13
1367,1
1368,14
1369,7
1370,4
1371,10
1372,4
1373,16
1374,4
1375,16
1376,2
1377,16
1378,18
1379,3
1380,17
1381,12
1382,6
1383,2
1384,9
1385,12
1386,4
1387,12
1388,8
1389,5
1390,12
1391,14
1392,17
1393,9
1394,7
1395,13
1396,12
1397,14
1398,14
1399,5
1400,2
1401,14
1402,8
1403,1
1404,6
1405,1
1406,2
1407,17
1408,12
1409,9
1410,16
1411,8
1412,2
1413,7
1414,13
1415,5
1416,18
1417,7
1418,16
1419,16
1420,7
1421,12
1422,14
1423,8
1424,16
1425,1
1426,18
1427,16
1428,5
1429,18
1430,2
1431,14
1432,7
1433,8
1434,12
1435,14
1436,18
1437,16
1438,15
1439,2
1440,18
1441,9
1442,10
1443,12
1444,8
1445,7
1446,9
1447,14
1448,2
1449,5
1450,14
1451,13
1452,2
1453,16
1454,7
1455,7
1456,9
1457,15
1458,16
1459,16
1460,10
1461,15
1462,15
1463,9
1464,13
1465,2
1466,15
1467,17
1468,5
1469,8
1470,15
1471,5
1472,3
1473,16
1474,12
1475,4
1476,16
1477,5
1478,17
1479,8
1480,8
1481,6
1482,14
1483,2
1484,7
1485,13
1486,18
1487,16
1488,16
1489,11
1490,4
1491,15
1492,5
1493,1
1494,8
1495,11
1496,14
1497,2
1498,10
1499,2
1500,13
1501,12
1502,3
1503,4
1504,8
1505,5
1506,2
1507,13
1508,5
1509,17
1510,6
1511,7
1512,9
1513,11
1514,12
1515,5
1516,12
1517,8
1518,11
1519,1
1520,3
1521,1
1522,7
1523,17
1524,3
1525,5
1526,17
1527,13
1528,6
1529,16
1530,12
1531,5
1532,5
1533,14
1534,11
1535,13
1536,15
1537,11
1538,3
1539,13
1540,10
1541,2
1542,10
1543,14
1544,4
1545,12
1546,9
1547,6
1548,16
1549,13
1550,17
1551,18
1552,10
1553,3
1554,2
1555,10
1556,4
1557,17
1558,16
1559,1
1560,6
1561,11
1562,7
1563,5
1564,5
1565,15
1566,18
1567,7
1568,9
1569,8
1570,14
1571,11
1572,8
1573,14
1574,6
1575,15
1576,3
1577,9
1578,9
1579,4
1580,18
1581,14
1582,11
1583,7
1584,4
1585,5
1586,12
1587,10
1588,4
1589,8
1590,6
1591,11
1592,11
1593,7
1594,3
1595,12
1596,14
1597,9
1598,12
1599,1
1600,10
1601,8
1602,15
1603,15
1604,9
1605,5
1606,9
1607,2
1608,17
1609,2
1610,17
1611,12
1612,5
1613,9
1614,5
1615,3
1616,17
1617,9
1618,16
1619,9
1620,16
1621,8
1622,14
1623,14
1624,17
1625,14
1626,16
1627,14
1628,14
1629,7
1630,6
1631,10
1632,5
1633,3
1634,7
1635,8
1636,4
1637,17
1638,3
1639,14
1640,14
1641,9
1642,5
1643,13
1644,2
1645,3
1646,18
1647,2
1648,10
1649,9
1650,17
1651,17
1652,11
1653,5
1654,9
1655,14
1656,1
1657,17
1658,15
1659,13
1660,7
1661,2
1662,1
1663,17
1664,9
1665,14
1666,17
1667,10
1668,8
1669,11
1670,17
1671,17
1672,2
1673,7
1674,4
1675,14
1676,3
1677,4
1678,12
1679,13
1680,16
1681,9
1682,6
1683,5
1684,4
1685,15
1686,17
1687,9
1688,16
1689,12
1690,9
1691,10
1692,11
1693,17
1694,11
1695,7
1696,13
1697,14
1698,11
1699,9
1700,18
1701,6
1702,3
1703,2
1704,6
1705,17
1706,5
1707,11
1708,15
1709,10
1710,4
1711,13
1712,18
1713,15
1714,6
1715,17
1716,10
1717,15
1718,2
1719,5
1720,13
1721,10
1722,10
1723,16
1724,2
1725,1
1726,11
1727,16
1728,6
1729,13
1730,2
1731,4
1732,17
1733,7
1734,16
1735,14
1736,13
1737,2
1738,16
1739,4
1740,6
1741,14
1742,6
1743,4
1744,11
1745,16
1746,7
1747,17
1748,12
1749,5
1750,1
1751,2
1752,17
1753,2
1754,7
1755,2
1756,5
1757,16
1758,9
1759,15
1760,11
1761,15
1762,8
1763,12
1764,12
1765,2
1766,12
1767,3
1768,9
1769,1
1770,7
1771,2
1772,8
1773,4
1774,16
1775,5
1776,17
1777,11
1778,14
1779,2
1780,5
1781,2
1782,3
1783,17
1784,6
1785,5
1786,12
1787,10
1788,14
1789,2
1790,3
1791,4
1792,11
1793,4
1794,1
1795,14
1796,11
1797,12
1798,4
1799,8
1800,18
1801,11
1802,18
1803,5
1804,14
1805,10
1806,12
1807,12
1808,7
1809,14
1810,11
1811,18
1812,13
1813,9
1814,18
1815,10
1816,6
1817,4
1818,16
1819,5
1820,13
1821,13
1822,8
1823,5
1824,6
1825,11
1826,14
1827,4
1828,3
1829,8
1830,11
1831,5
1832,8
1833,13
1834,4
1835,9
1836,3
1837,13
1838,14
1839,17
1840,1
1841,12
1842,7
1843,8
1844,18
1845,16
1846,1
1847,11
1848,8
1849,16
1850,3
1851,4
1852,6
1853,16
1854,3
1855,9
1856,2
1857,10
1858,7
1859,17
1860,8
1861,2
1862,13
1863,16
1864,11
1865,11
1866,2
1867,12
1868,4
1869,8
1870,10
1871,5
1872,2
1873,13
1874,3
1875,14
1876,2
1877,8
1878,11
1879,13
1880,7
1881,6
1882,15
1883,16
1884,18
1885,10
1886,16
1887,12
1888,12
1889,8
1890,13
1891,18
1892,8
1893,1
1894,8
1895,16
1896,10
1897,8
1898,5
1899,4
1900,14
1901,7
1902,4
1903,12
1904,4
