Number,Value
0,7
1,10
2,1
3,11
4,9
5,3
6,3
7,1
8,5
9,10
10,5
11,7
12,8
13,4
14,4
15,9
16,6
17,8
18,4
19,9
20,7
21,10
22,3
23,5
24,9
25,11
26,9
27,5
28,10
29,11
30,11
31,3
32,4
33,7
34,4
35,10
36,8
37,8
38,11
39,7
40,3
41,9
42,7
43,7
44,7
45,3
46,2
47,7
48,3
49,9
50,4
51,6
52,2
53,3
54,7
55,6
56,3
57,11
58,2
59,10
60,1
61,5
62,8
63,7
64,11
65,2
66,2
67,9
68,11
69,1
70,7
71,1
72,3
73,7
74,10
75,2
76,1
77,5
78,11
79,4
80,3
81,8
82,6
83,5
84,1
85,7
86,1
87,8
88,5
89,8
90,1
91,6
92,11
93,1
94,3
95,5
96,8
97,10
98,3
99,5
100,6
101,6
102,7
103,8
104,11
105,8
106,4
107,2
108,7
109,1
110,2
111,2
112,5
113,1
114,8
115,8
116,2
117,9
118,2
119,1
120,9
121,4
122,1
123,10
124,8
125,10
126,4
127,3
128,9
129,8
130,3
131,1
132,7
133,9
134,4
135,4
136,2
137,5
138,3
139,7
140,11
141,8
142,9
143,9
144,5
145,2
146,2
147,11
148,11
149,2
150,5
151,8
152,2
153,4
154,7
155,4
156,3
157,3
158,3
159,4
160,2
161,11
162,5
163,9
164,7
165,6
166,11
167,5
168,1
169,5
170,10
171,2
172,7
173,9
174,8
175,1
176,2
177,10
178,7
179,8
180,6
181,2
182,8
183,2
184,3
185,9
186,2
187,7
188,11
189,5
190,4
191,8
192,8
193,5
194,1
195,11
196,5
197,8
198,7
199,7
200,10
201,8
202,9
203,7
204,11
205,1
206,7
207,3
208,2
209,8
210,6
211,6
212,8
213,8
214,9
215,9
216,2
217,4
218,8
219,2
220,7
221,5
222,4
223,1
224,7
225,2
226,2
227,1
228,5
229,11
230,10
231,9
232,1
233,11
234,4
235,11
236,1
237,11
238,3
239,6
240,7
241,7
242,2
243,2
244,3
245,1
246,7
247,10
248,8
249,9
250,6
251,10
252,2
253,8
254,8
255,2
256,5
257,5
258,5
259,11
260,10
261,6
262,1
263,6
264,5
265,10
266,4
267,10
268,3
