Number,Value
0,3
1,6
2,10
3,3
4,9
5,6
6,11
7,4
8,9
9,4
10,5
11,4
12,9
13,5
14,11
15,4
16,2
17,10
18,3
19,6
20,4
21,8
22,9
23,2
24,6
25,6
26,9
27,3
28,2
29,9
30,9
31,1
32,9
33,2
34,5
35,1
36,2
37,5
38,10
39,11
40,8
41,9
42,5
43,1
44,8
45,10
46,2
47,8
48,6
49,3
50,1
51,2
52,2
53,8
54,7
55,6
56,4
57,3
58,4
59,8
60,9
61,7
62,9
63,4
64,1
65,11
66,11
67,6
68,11
69,1
70,11
71,5
72,5
73,11
74,3
75,11
76,11
77,4
78,7
79,7
80,10
81,6
82,2
83,11
84,11
85,8
86,5
87,10
88,9
89,8
90,6
91,3
92,3
93,6
94,7
95,6
96,6
97,5
98,5
99,3
100,2
101,9
102,8
103,1
104,11
105,1
106,1
107,7
108,4
109,1
110,1
111,8
112,4
113,2
114,6
115,3
116,3
117,5
118,11
119,5
120,6
121,6
122,10
123,2
124,1
125,6
126,8
127,2
128,8
129,7
130,4
131,8
132,8
133,5
134,7
135,2
136,10
137,1
138,4
139,7
140,3
141,4
142,2
143,4
144,1
145,10
146,2
147,11
148,6
149,7
150,6
151,11
152,8
153,3
154,11
155,9
156,10
157,3
158,9
159,3
160,10
161,2
162,5
163,5
164,11
165,5
166,7
167,2
168,3
169,9
170,11
171,1
172,2
173,1
174,3
175,3
176,11
177,5
178,9
179,7
180,11
181,5
182,5
183,10
184,4
185,4
186,2
187,5
188,11
189,7
190,1
191,5
192,6
193,8
194,10
195,1
196,4
197,7
198,5
199,2
200,1
201,3
202,2
203,9
204,2
205,1
206,10
207,7
208,4
209,5
210,3
211,7
212,7
213,11
214,10
215,8
216,4
217,6
218,5
219,3
220,4
221,10
222,7
223,5
224,4
225,5
226,9
227,10
228,7
229,10
230,8
231,5
232,6
233,5
234,9
235,10
236,3
237,9
238,5
239,9
240,11
241,8
242,8
243,6
244,1
245,7
246,4
247,2
248,9
249,4
250,8
251,10
252,8
253,3
254,2
255,2
256,8
257,2
258,10
259,1
260,7
261,10
262,5
263,3
264,3
265,5
266,8
267,4
268,4
269,5
270,7
271,11
272,4
273,3
274,5
275,5
276,9
277,6
278,8
279,4
280,6
281,5
282,4
283,11
284,8
285,6
286,10
287,4
288,2
289,8
290,1
291,5
292,5
293,3
294,11
295,4
296,6
297,4
298,2
299,6
300,6
301,3
302,2
303,3
304,8
305,1
306,2
307,3
308,7
309,1
310,9
311,2
312,3
313,9
314,10
315,8
316,10
317,5
318,5
319,11
320,8
321,3
322,3
323,6
324,4
325,4
326,7
327,11
328,7
329,4
330,5
331,2
332,8
333,3
334,5
335,1
336,5
337,5
338,8
339,1
340,7
341,6
342,9
343,1
344,7
345,9
346,6
347,9
348,4
349,5
350,9
351,2
352,8
353,4
354,3
355,3
356,2
357,7
358,1
359,1
360,1
361,11
362,5
363,2
364,7
365,9
366,6
367,6
368,6
369,1
370,10
371,11
372,6
373,7
374,5
375,4
376,8
377,6
378,5
379,4
380,9
381,10
382,7
383,2
384,4
385,10
386,10
387,11
388,3
389,5
390,11
391,9
392,5
393,10
394,8
395,6
396,7
397,7
398,5
399,2
400,2
401,6
402,3
403,4
404,6
405,1
406,7
407,11
408,9
409,3
410,8
411,10
412,4
413,11
414,4
415,11
416,8
417,5
418,6
419,3
420,9
421,7
422,5
423,4
424,6
425,3
426,6
427,8
428,2
429,7
430,7
431,6
432,6
433,7
434,6
435,11
436,11
437,4
438,7
439,4
440,7
441,10
442,6
443,10
444,5
445,11
446,2
447,11
448,11
449,1
450,5
451,5
452,5
453,2
454,9
455,7
456,9
457,5
458,4
459,6
460,11
461,9
462,5
463,8
464,9
465,2
466,10
467,7
468,8
469,4
470,2
471,7
472,10
473,11
474,1
475,2
476,9
477,7
478,11
479,5
480,11
481,4
482,10
483,1
484,1
485,5
486,3
487,10
488,6
489,6
490,11
491,6
492,10
493,4
494,6
495,6
496,9
497,11
498,7
499,6
500,4
501,2
502,2
503,9
504,4
505,6
506,7
507,5
508,3
509,7
510,7
511,3
512,3
513,11
514,10
515,7
516,8
517,2
518,6
519,2
520,9
521,7
522,1
523,11
524,4
525,3
526,1
527,11
528,10
529,9
530,7
531,8
532,9
533,11
534,10
535,9
536,6
537,11
538,10
539,1
540,10
541,9
542,9
543,1
544,5
545,6
546,4
547,3
548,3
549,8
550,11
551,8
552,8
553,1
554,5
555,4
556,11
557,10
558,4
559,10
560,1
561,4
562,6
563,2
564,5
565,7
566,2
567,7
568,10
569,8
570,4
571,10
572,8
573,9
574,8
575,10
576,1
577,10
578,1
579,10
580,10
581,6
582,3
583,1
584,5
585,4
586,5
587,4
588,5
589,11
590,5
591,3
592,7
593,10
594,8
595,2
596,1
597,8
598,1
599,4
600,2
601,4
602,6
603,10
604,2
605,8
606,9
607,1
608,11
609,9
610,10
611,5
612,7
613,11
614,3
615,2
616,1
617,6
618,7
619,9
620,8
621,3
622,9
623,4
624,10
625,2
626,10
627,11
628,7
629,1
630,6
631,10
632,5
633,10
634,2
635,5
636,7
637,1
638,11
639,9
640,1
641,1
642,6
643,8
644,7
645,5
646,6
647,7
648,7
649,9
650,3
651,11
652,9
653,8
654,2
655,4
656,10
657,9
658,10
659,3
660,3
661,4
662,9
663,3
664,9
665,11
666,4
667,3
668,6
669,6
670,9
671,11
672,5
673,9
674,2
675,11
676,10
677,5
678,1
679,7
680,11
681,10
682,4
683,2
684,3
685,1
686,4
687,11
688,8
689,6
690,8
691,4
692,7
693,2
694,9
695,2
696,7
697,6
698,9
699,6
700,7
701,2
702,2
703,6
704,2
705,6
706,3
707,6
708,7
709,6
710,6
711,9
712,11
713,6
714,11
715,9
716,6
717,3
718,2
719,11
720,7
721,7
722,8
723,11
724,1
725,6
726,6
727,8
728,8
729,9
730,9
731,8
732,7
733,2
734,2
735,2
736,11
737,6
738,8
739,3
740,6
741,5
742,4
743,10
744,8
745,8
746,10
747,3
748,8
749,2
750,5
751,11
752,4
753,11
754,3
755,9
756,1
757,4
758,10
759,1
760,11
761,4
762,4
763,10
764,6
765,4
766,6
767,6
768,11
769,7
770,11
771,4
772,4
773,11
774,2
775,1
776,4
777,4
778,3
779,7
780,1
781,9
782,7
783,5
784,11
785,11
786,3
787,5
788,10
789,7
790,4
791,10
792,4
793,10
794,1
795,1
796,3
797,5
798,4
799,6
800,6
801,2
802,10
803,4
804,1
805,9
806,5
807,7
808,5
809,4
810,5
811,5
812,9
813,11
814,5
815,5
816,6
817,2
818,8
819,10
820,3
821,3
822,1
823,7
824,7
825,3
826,5
827,4
828,5
829,11
830,3
831,2
832,7
833,2
834,4
835,9
836,10
837,5
838,6
839,10
840,7
841,6
842,3
843,3
844,4
845,4
846,6
847,7
848,1
849,1
850,9
851,4
852,11
853,4
854,6
855,1
856,5
857,3
858,10
859,2
860,7
861,4
862,4
863,2
864,11
865,8
866,2
867,2
868,3
869,11
870,1
871,6
872,10
873,2
874,2
875,9
876,3
877,10
878,11
879,5
880,1
881,7
882,11
883,10
884,6
885,2
886,1
887,1
888,3
889,2
890,7
891,5
892,6
893,4
894,3
895,5
896,7
897,11
898,10
899,5
900,11
901,8
902,4
903,11
904,5
905,6
906,10
907,8
908,7
909,8
910,10
911,2
912,4
913,4
914,4
915,11
916,7
917,3
918,7
919,9
920,11
921,1
922,11
923,6
924,3
925,2
926,5
927,6
928,11
929,10
930,3
931,8
932,1
933,4
934,11
935,3
936,11
937,10
938,11
939,2
940,10
941,2
942,11
943,1
944,6
945,9
946,2
947,2
948,2
949,10
950,10
951,7
952,5
953,4
954,2
955,1
956,8
957,7
958,3
959,6
960,2
961,11
962,6
963,9
964,5
965,11
966,1
967,5
968,5
969,7
970,4
971,9
972,6
973,3
974,5
975,2
976,7
977,6
978,3
979,8
980,5
981,3
982,7
983,10
984,5
985,11
986,11
987,5
988,1
989,3
990,4
991,3
992,4
993,7
994,10
995,7
996,4
997,5
998,11
999,71000,1
1001,1
1002,9
1003,9
1004,8
1005,4
1006,3
1007,4
1008,11
1009,3
1010,2
1011,11
1012,6
1013,3
1014,11
1015,11
1016,3
1017,3
1018,6
1019,6
1020,7
1021,1
1022,10
1023,5
1024,10
1025,5
1026,6
1027,9
1028,10
1029,5
1030,1
1031,3
1032,8
1033,6
1034,5
1035,7
1036,3
1037,8
1038,5
1039,9
1040,5
1041,5
1042,3
1043,11
1044,4
1045,9
1046,3
1047,7
1048,2
1049,1
1050,3
1051,8
1052,5
1053,2
1054,3
1055,8
1056,6
1057,5
1058,1
1059,8
1060,6
1061,3
1062,7
1063,7
1064,4
1065,5
1066,11
1067,4
1068,11
1069,9
1070,11
1071,10
1072,9
1073,9
1074,5
1075,8
1076,3
1077,9
1078,9
1079,10
1080,11
1081,3
1082,11
1083,2
1084,9
1085,9
1086,3
1087,6
1088,6
1089,5
1090,3
1091,3
1092,9
1093,3
1094,10
1095,6
1096,10
1097,8
1098,5
1099,8
1100,7
1101,4
1102,1
1103,11
1104,3
1105,6
1106,2
1107,4
1108,4
1109,8
1110,5
1111,5
1112,3
1113,7
1114,7
1115,3
1116,3
1117,5
1118,8
1119,7
1120,4
1121,2
1122,4
1123,3
1124,11
1125,6
1126,6
1127,1
1128,8
1129,1
1130,5
1131,8
1132,10
1133,5
1134,10
1135,9
1136,8
1137,3
1138,10
1139,2
1140,1
1141,2
1142,3
