Number,Value
0,100
1,98
2,84
3,58
4,42
5,58
6,61
7,84
8,18
9,40
10,68
11,75
12,5
13,44
14,97
15,15
16,64
17,80
18,9
19,16
20,52
21,35
22,69
23,55
24,22
25,65
26,85
27,72
28,84
29,59
30,43
31,68
32,82
33,20
34,57
35,72
36,3
37,72
38,69
39,37
40,20
41,26
42,6
43,63
44,32
45,94
46,58
47,89
48,99
49,51
50,43
51,95
52,91
53,68
54,51
55,81
56,99
57,9
58,89
59,3
60,19
61,1
62,6
63,68
64,41
65,71
66,100
67,100
68,57
69,46
70,69
71,86
72,60
73,55
74,45
75,10
76,72
77,92
78,2
79,54
80,9
81,68
82,24
83,58
84,8
85,75
86,66
87,87
88,30
89,21
90,97
91,44
92,40
93,7
94,70
95,26
96,15
97,24
98,47
99,93
100,85
101,92
102,42
103,30
104,6
105,72
106,85
107,34
108,97
109,69
110,78
111,89
112,76
113,65
114,98
115,55
116,42
117,60
118,54
119,74
120,79
121,94
122,76
123,13
124,79
125,37
126,36
127,39
128,7
129,51
130,90
131,36
132,64
133,54
134,87
135,29
136,72
137,24
138,2
139,3
140,88
141,41
142,69
143,40
144,58
145,13
146,55
147,69
148,95
149,37
150,40
151,39
152,26
153,32
154,12
155,88
156,97
157,81
158,87
159,46
160,32
161,22
162,46
163,19
164,48
165,4
166,44
167,88
168,86
169,69
170,97
171,55
172,74
173,77
174,72
175,82
176,12
177,33
178,18
179,4
180,32
181,46
182,29
183,67
184,91
185,63
186,55
187,83
188,82
189,21
190,90
191,52
192,15
193,9
194,69
195,92
196,70
197,44
198,80
199,20
200,7
201,59
202,11
203,98
204,67
205,62
206,73
207,100
208,7
209,85
210,84
211,8
212,17
213,70
214,16
215,93
216,9
217,20
218,36
219,37
220,8
221,49
222,88
223,71
224,41
225,3
226,84
227,100
228,44
229,69
230,73
231,51
232,51
233,32
234,12
235,76
236,3
237,56
238,24
239,86
240,61
241,69
242,91
243,36
244,59
245,5
246,32
247,28
248,41
249,91
250,13
251,92
252,91
253,62
254,6
255,34
256,31
257,10
258,23
259,12
260,21
261,23
262,14
263,86
264,7
265,14
266,14
267,51
268,47
269,83
270,28
271,92
272,12
273,40
274,93
275,88
276,24
277,88
278,72
279,20
280,11
281,43
282,17
283,42
284,85
285,80
286,85
287,85
288,44
289,63
290,86
291,88
292,57
293,87
294,4
295,86
296,34
297,87
298,24
299,38
300,50
301,40
302,16
303,35
304,44
305,80
306,58
307,53
308,53
309,98
310,27
311,41
312,99
313,91
314,35
315,64
316,12
317,18
318,60
319,4
320,69
321,13
322,74
323,58
324,40
325,42
326,88
327,92
328,54
329,85
330,43
331,24
332,33
333,68
334,71
335,37
336,39
337,65
338,94
339,73
340,13
341,35
342,1
343,48
344,90
345,91
346,49
347,67
348,18
349,14
350,33
351,91
352,54
353,73
354,32
355,98
356,18
357,91
358,66
359,74
360,58
361,50
362,83
363,73
364,98
365,62
366,40
367,45
368,77
369,30
370,53
371,73
372,14
373,84
374,18
375,50
376,79
377,1
378,62
379,51
380,26
381,97
382,16
383,58
384,99
385,76
386,23
387,56
388,28
389,48
390,68
391,25
392,58
393,31
394,13
395,79
396,13
397,98
398,100
399,93
400,96
401,49
402,44
403,39
404,4
405,25
406,16
407,84
408,85
409,31
410,52
411,45
412,92
413,1
414,95
415,2
416,80
417,72
418,45
419,58
420,32
421,76
422,44
423,21
424,9
425,92
426,15
427,19
428,15
429,19
430,40
431,86
432,95
433,77
434,94
435,29
436,27
437,22
438,24
439,12
440,36
441,46
442,34
443,28
444,92
445,26
446,16
447,40
448,15
449,81
450,5
451,60
452,12
453,39
454,52
455,10
456,5
457,7
458,44
459,17
460,54
461,83
462,15
463,80
464,52
465,55
466,14
467,14
468,56
469,45
470,61
471,49
472,74
473,68
474,8
475,21
476,59
477,92
478,94
479,2
480,83
481,2
482,47
483,46
484,85
485,44
486,32
487,2
488,28
489,2
490,39
491,18
492,38
493,6
494,13
495,70
496,89
497,37
498,99
499,76
500,5
501,1
502,16
503,56
504,87
505,57
506,37
507,56
508,54
509,85
510,81
511,45
512,32
513,70
514,100
515,62
516,88
517,20
518,54
519,28
520,76
521,70
522,78
523,3
524,91
525,91
526,100
527,16
528,61
529,67
530,49
531,22
532,63
533,86
534,21
535,6
536,77
537,3
538,19
539,98
540,54
541,76
542,90
543,35
544,48
545,78
546,45
547,73
548,15
549,19
550,21
551,69
552,51
553,22
554,27
555,39
556,65
557,57
558,9
559,58
560,73
561,70
562,77
563,72
564,56
565,58
566,19
567,53
568,97
569,15
570,82
571,31
572,97
573,11
574,63
575,24
576,63
577,70
578,1
579,49
580,66
581,65
582,61
583,39
584,63
585,44
586,29
587,94
588,10
589,28
590,16
591,95
592,9
593,4
594,53
595,74
596,78
597,92
598,27
599,8
600,51
601,3
602,17
603,12
604,91
605,13
606,98
607,72
608,66
609,92
610,8
611,7
612,49
613,6
614,27
615,40
616,56
617,28
618,10
619,68
620,76
621,39
622,44
623,46
