Number,Value
0,84
1,54
2,19
3,3
4,42
5,20
6,71
7,5
8,91
9,30
10,79
11,66
12,9
13,29
14,89
15,27
16,45
17,61
18,20
19,19
20,81
21,63
22,89
23,37
24,3
25,33
26,69
27,51
28,89
29,38
30,11
31,2
32,54
33,37
34,34
35,98
36,10
37,14
38,37
39,75
40,86
41,79
42,67
43,99
44,44
45,40
46,21
47,80
48,42
49,47
50,16
51,42
52,73
53,27
54,61
55,77
56,29
57,2
58,90
59,59
60,93
61,74
62,21
63,15
64,87
65,28
66,11
67,8
68,30
69,63
70,87
71,99
72,33
73,51
74,22
75,100
76,41
77,97
78,11
79,29
80,67
81,5
82,17
83,10
84,22
85,93
86,30
87,10
88,41
89,51
90,73
91,98
92,46
93,17
94,10
95,27
96,27
97,23
98,72
99,20
100,49
101,19
102,7
103,60
104,63
105,48
106,79
107,79
108,90
109,80
110,89
111,52
112,50
113,82
114,53
115,18
116,68
117,42
118,53
119,9
120,87
121,44
122,88
123,54
124,5
125,29
126,14
127,10
128,30
129,77
130,63
131,14
132,71
133,63
134,81
135,32
136,66
137,73
138,37
139,87
140,93
141,13
142,5
143,78
144,31
145,80
146,50
147,96
148,100
149,44
150,91
151,14
152,8
153,24
154,76
155,81
156,28
157,46
158,21
159,93
160,28
161,96
162,57
163,87
164,71
165,64
166,36
167,20
168,76
169,85
170,86
171,88
172,53
173,15
174,82
175,77
176,76
177,62
178,54
179,22
180,75
181,11
182,37
183,36
184,40
185,38
186,76
187,95
188,46
189,62
190,38
191,23
192,25
193,18
194,42
195,91
196,84
197,56
198,22
199,62
200,94
201,79
202,77
203,88
204,65
205,85
206,65
207,82
208,6
209,49
210,61
211,71
212,31
213,80
214,37
215,18
216,54
217,4
218,35
219,98
220,62
221,78
222,41
223,51
224,31
225,93
226,84
227,5
228,23
229,86
230,10
231,46
232,60
233,85
234,14
235,23
236,39
237,9
238,20
239,89
240,90
241,26
242,97
243,97
244,80
245,54
246,76
247,40
248,6
249,58
250,7
251,98
252,31
253,47
254,76
255,98
256,57
257,98
258,13
259,56
260,87
261,49
262,9
263,14
264,63
265,31
266,52
267,80
268,92
269,67
270,82
271,5
272,95
273,46
274,28
275,29
276,38
277,3
278,18
279,11
280,64
281,40
282,11
283,28
284,83
285,60
286,39
287,5
288,9
289,69
290,29
291,10
292,56
293,68
294,26
295,43
296,46
297,31
298,20
299,52
300,54
301,79
302,27
303,59
304,94
305,34
306,52
307,18
308,1
309,42
310,100
311,35
312,27
313,67
314,8
315,66
316,97
317,97
318,26
319,26
320,58
321,41
322,56
323,80
324,97
325,4
326,19
327,30
328,19
329,75
330,55
331,71
332,74
333,79
334,90
335,55
336,84
337,66
338,90
339,85
340,97
341,75
342,22
343,26
344,72
345,63
346,95
347,24
348,53
349,56
350,62
351,21
352,43
353,10
354,39
355,60
356,31
357,5
358,80
359,30
360,71
361,62
362,96
363,43
364,48
365,24
366,13
367,50
368,2
369,70
370,30
371,100
372,32
373,21
374,74
375,78
376,52
377,14
378,21
379,23
380,72
381,73
382,87
383,14
384,47
385,11
386,7
387,75
388,13
389,11
390,51
391,29
392,56
393,67
394,42
395,8
396,58
397,57
398,89
399,71
400,70
401,10
402,48
403,75
404,58
405,25
406,60
407,55
408,53
409,12
410,26
411,32
412,43
413,23
414,87
415,74
416,91
417,49
418,13
419,93
420,100
421,69
422,58
423,11
424,62
425,37
426,16
427,67
428,47
429,1
430,16
431,21
432,31
433,44
434,92
435,61
436,2
437,49
438,85
439,65
440,17
441,91
442,39
443,52
444,63
445,82
446,28
447,93
448,76
449,44
450,73
451,41
452,28
453,68
454,63
455,90
456,55
457,8
458,23
459,49
460,76
461,6
462,8
463,81
464,11
465,62
466,3
467,53
468,36
469,24
470,1
471,40
472,79
473,29
474,38
475,23
476,78
477,7
478,66
479,18
480,42
481,93
482,72
483,42
484,34
485,41
486,2
487,79
488,46
489,71
490,24
491,82
492,17
493,50
494,95
495,58
496,86
497,40
498,63
499,47
500,82
501,26
502,53
503,67
504,7
505,100
506,94
507,12
508,79
509,2
510,8
511,97
512,87
513,9
514,76
515,7
516,44
517,52
518,56
519,59
520,35
521,42
522,66
523,83
524,74
525,6
526,45
527,45
528,6
529,62
530,48
531,3
532,31
533,2
534,65
535,15
536,4
537,65
538,94
539,23
540,69
541,43
542,82
543,78
544,33
545,91
546,3
547,52
548,80
549,24
550,83
551,9
552,56
553,14
554,54
555,79
556,88
557,78
558,36
559,69
560,49
561,67
562,24
563,93
564,16
565,88
566,44
567,73
568,94
569,24
570,9
571,71
572,76
573,60
574,97
575,14
576,50
577,40
578,19
579,26
580,74
581,20
582,58
583,96
584,14
585,47
586,22
587,15
588,91
589,36
590,57
591,15
592,91
593,58
594,99
595,84
596,65
597,16
598,40
599,12
600,16
601,80
602,77
603,37
604,7
605,60
606,95
607,80
608,4
609,96
610,48
611,92
612,89
613,7
614,66
615,38
616,4
617,1
618,36
619,8
620,38
621,21
622,66
623,55
624,80
625,35
626,29
627,90
628,58
629,78
630,55
631,63
632,81
633,25
634,55
635,64
636,34
637,39
638,16
639,30
640,74
641,73
642,18
643,57
644,90
645,89
646,62
647,98
648,69
649,22
650,38
651,16
652,14
653,75
654,20
655,43
656,11
657,68
658,32
659,28
660,81
661,31
662,65
663,34
664,1
665,34
666,24
667,9
668,42
669,29
670,21
671,48
672,59
673,86
674,30
675,30
676,65
677,55
678,80
679,24
680,84
681,32
682,52
683,96
684,29
685,99
686,70
687,93
688,67
689,45
690,3
691,31
692,84
693,73
694,38
695,33
696,56
697,41
698,1
699,71
700,42
701,72
702,76
703,6
704,35
705,80
706,73
707,77
708,6
709,20
710,63
711,97
712,54
713,18
714,100
715,65
716,89
717,13
718,7
719,2
720,99
721,59
722,55
723,75
724,12
725,73
726,75
727,100
728,80
729,24
730,100
731,56
732,28
733,52
734,69
735,3
736,77
737,19
738,1
739,20
740,18
741,82
742,37
743,16
744,98
745,16
746,94
747,30
748,74
749,37
750,33
751,30
752,85
753,25
754,8
755,15
756,35
757,14
758,47
759,38
760,46
761,11
762,36
763,8
764,91
765,50
766,43
767,67
768,9
769,23
770,49
771,5
772,64
773,82
774,81
775,12
776,75
777,33
778,16
779,71
780,96
781,21
782,43
783,15
784,38
785,48
786,70
787,40
788,98
789,38
790,21
791,28
792,51
793,15
794,48
795,22
796,47
797,5
798,20
799,67
800,4
801,56
802,75
803,8
804,4
805,72
806,37
807,11
808,46
809,5
810,18
811,95
812,24
813,90
814,62
815,26
816,44
817,56
818,54
819,14
820,27
821,9
822,56
823,68
824,37
825,3
826,65
827,86
828,15
829,21
830,22
831,65
832,87
833,77
834,44
835,9
836,53
837,16
838,61
839,91
840,80
841,17
842,82
843,81
844,100
845,87
846,100
847,66
848,43
849,100
850,83
851,48
852,48
853,24
854,93
855,94
856,92
857,59
858,30
859,4
860,38
861,50
862,72
863,43
864,1
865,99
866,45
867,49
868,18
869,70
870,38
871,85
872,19
873,54
874,90
875,47
876,10
877,78
878,9
879,47
880,57
881,16
882,79
883,40
884,72
885,99
886,18
887,6
888,19
889,16
890,75
891,90
892,31
893,62
894,54
895,82
896,65
897,24
898,14
899,93
900,15
901,47
902,77
903,77
904,32
905,72
906,67
907,4
908,31
909,5
910,54
911,90
912,7
913,14
914,53
915,5
916,13
917,42
918,58
919,73
920,18
921,20
922,11
923,82
924,69
925,27
926,5
927,65
928,79
929,33
930,100
931,20
932,91
933,68
934,43
935,57
936,26
937,32
938,87
939,69
940,16
941,8
942,50
943,39
944,8
945,49
946,24
947,80
948,94
949,51
950,39
951,3
952,69
953,7
954,24
955,88
956,63
957,51
958,81
959,6
960,51
961,39
962,53
963,47
964,21
965,11
966,60
967,31
968,61
969,28
970,74
971,6
972,74
973,57
974,19
975,61
976,73
977,59
978,38
979,32
980,40
981,64
982,8
983,11
984,94
985,39
986,64
987,59
988,35
989,87
990,59
991,85
992,3
993,46
994,37
995,31
996,48
997,33
998,8
999,961000,69
1001,70
1002,5
1003,63
1004,13
1005,53
1006,82
1007,64
1008,72
1009,6
1010,94
1011,61
1012,95
1013,63
1014,95
1015,63
1016,59
1017,68
1018,91
1019,80
1020,63
1021,60
1022,100
1023,69
1024,37
1025,80
1026,57
1027,77
1028,94
1029,84
1030,15
1031,67
1032,53
1033,33
1034,76
1035,72
1036,79
1037,81
1038,27
1039,55
1040,59
1041,99
1042,39
1043,72
1044,6
1045,64
1046,83
1047,33
1048,70
1049,11
1050,83
1051,54
1052,100
1053,12
1054,7
1055,28
1056,63
1057,81
1058,71
1059,47
1060,49
1061,19
1062,1
1063,94
1064,68
1065,6
1066,10
1067,47
1068,94
1069,73
1070,71
1071,15
1072,24
1073,49
1074,54
1075,17
1076,85
1077,20
1078,95
1079,7
1080,67
1081,81
1082,46
1083,46
1084,83
1085,79
1086,52
1087,21
1088,89
1089,1
1090,17
1091,19
1092,85
1093,35
1094,57
1095,51
1096,52
1097,78
1098,85
1099,59
1100,52
1101,66
1102,38
1103,90
1104,43
1105,3
1106,2
1107,41
1108,10
1109,19
1110,97
1111,58
1112,44
1113,63
1114,30
1115,84
1116,49
1117,6
1118,31
1119,60
1120,83
1121,49
1122,29
1123,68
1124,30
1125,60
1126,19
1127,77
1128,7
1129,51
1130,80
1131,9
1132,24
1133,88
1134,4
1135,46
1136,28
1137,20
1138,6
1139,10
1140,71
1141,53
1142,69
1143,90
1144,51
1145,40
1146,31
1147,47
1148,74
1149,63
1150,67
1151,98
1152,15
1153,61
1154,39
1155,92
1156,92
1157,65
1158,19
1159,8
1160,81
1161,67
1162,55
1163,80
1164,65
1165,14
1166,17
1167,50
1168,97
1169,91
1170,14
1171,100
1172,13
1173,70
1174,27
1175,14
1176,83
1177,19
1178,17
1179,98
1180,37
1181,79
1182,66
1183,33
1184,63
1185,70
1186,100
1187,74
1188,21
1189,100
1190,15
1191,78
1192,65
1193,42
1194,22
1195,73
1196,26
1197,64
1198,17
1199,7
1200,31
1201,42
1202,62
1203,34
1204,14
1205,51
1206,70
1207,1
1208,59
1209,98
1210,41
1211,80
1212,79
1213,76
1214,41
1215,18
1216,100
1217,5
1218,49
1219,64
1220,24
1221,98
1222,5
1223,44
1224,29
1225,10
1226,88
1227,55
1228,6
1229,74
1230,71
1231,69
1232,85
1233,76
1234,53
1235,34
1236,76
1237,3
1238,55
1239,26
1240,71
1241,89
1242,93
1243,37
1244,88
1245,80
1246,33
1247,62
1248,56
1249,26
1250,23
1251,47
1252,83
1253,90
1254,68
1255,67
1256,36
1257,91
1258,98
1259,73
1260,14
1261,87
1262,74
1263,45
1264,8
1265,83
1266,62
1267,63
1268,60
1269,96
1270,86
1271,24
1272,62
1273,68
1274,93
1275,1
1276,61
1277,39
1278,40
1279,12
1280,2
1281,81
1282,13
1283,61
1284,61
1285,55
1286,73
1287,97
1288,97
1289,80
1290,33
1291,92
1292,81
1293,15
1294,76
1295,70
1296,30
1297,69
1298,51
1299,2
1300,82
1301,59
1302,69
1303,90
1304,99
1305,9
1306,9
1307,50
1308,7
1309,68
1310,96
1311,1
1312,76
1313,3
1314,15
1315,45
1316,23
1317,21
1318,99
1319,52
1320,12
1321,9
1322,63
1323,80
1324,75
1325,97
1326,77
1327,39
1328,74
1329,45
1330,100
1331,90
1332,49
1333,76
1334,44
1335,63
1336,1
1337,64
1338,2
1339,9
1340,73
1341,8
1342,97
1343,80
1344,89
1345,81
1346,39
1347,80
1348,63
1349,38
1350,39
1351,1
1352,48
1353,12
1354,8
1355,71
1356,32
1357,16
1358,58
1359,70
1360,75
1361,18
1362,46
1363,30
1364,6
1365,23
1366,93
1367,28
1368,9
1369,99
1370,13
1371,53
1372,33
1373,62
1374,31
1375,49
1376,58
1377,84
1378,65
1379,44
1380,46
1381,87
1382,18
1383,21
1384,29
1385,2
1386,80
1387,79
1388,52
1389,80
1390,52
1391,44
1392,47
1393,67
1394,43
1395,97
1396,93
1397,54
1398,30
1399,34
1400,49
1401,31
1402,15
1403,72
1404,36
1405,81
1406,75
1407,25
1408,87
1409,92
1410,73
1411,39
1412,12
1413,80
1414,82
1415,2
1416,20
1417,1
1418,50
1419,82
1420,72
1421,28
1422,12
1423,4
1424,11
1425,92
1426,2
1427,73
1428,57
1429,27
1430,27
1431,67
1432,44
1433,50
1434,24
1435,19
1436,49
1437,82
1438,82
1439,41
1440,83
1441,98
1442,5
1443,44
1444,83
1445,6
1446,37
1447,30
1448,24
1449,8
1450,1
1451,79
1452,99
1453,66
1454,34
1455,43
1456,66
1457,55
1458,86
1459,46
1460,77
1461,62
1462,40
1463,88
1464,84
1465,18
1466,67
1467,77
1468,50
1469,6
1470,51
1471,13
1472,94
1473,56
1474,96
1475,49
1476,49
1477,24
1478,56
1479,1
1480,2
1481,86
1482,15
1483,32
1484,82
1485,25
1486,87
1487,43
1488,31
1489,44
1490,64
1491,73
1492,47
1493,87
1494,39
1495,87
1496,36
1497,69
1498,97
1499,74
1500,66
1501,49
1502,44
1503,57
1504,49
1505,99
1506,53
1507,50
1508,49
1509,13
1510,47
1511,29
1512,74
1513,73
1514,39
1515,28
1516,39
1517,25
1518,54
1519,15
1520,93
1521,48
1522,55
1523,91
1524,29
1525,80
1526,42
1527,97
1528,82
1529,86
1530,100
1531,57
1532,28
1533,74
1534,67
1535,20
1536,14
1537,30
1538,23
1539,20
1540,31
1541,99
1542,47
1543,23
1544,37
1545,76
1546,43
1547,35
1548,38
1549,31
1550,71
1551,38
1552,85
1553,58
1554,74
1555,16
1556,28
1557,13
1558,7
1559,15
1560,66
1561,23
1562,52
1563,19
1564,82
1565,65
1566,55
1567,20
1568,63
1569,9
1570,51
1571,92
1572,71
1573,18
1574,97
1575,8
1576,96
1577,65
1578,60
1579,65
1580,35
1581,96
1582,18
1583,19
1584,60
1585,30
1586,69
1587,78
1588,33
1589,36
1590,74
1591,45
1592,98
1593,72
1594,27
1595,72
1596,19
1597,33
1598,64
1599,20
1600,29
1601,11
1602,85
1603,40
1604,66
1605,6
1606,31
1607,4
1608,96
1609,69
1610,97
1611,90
1612,83
1613,31
1614,52
1615,74
1616,69
1617,92
1618,25
1619,89
1620,82
1621,37
1622,27
1623,81
1624,70
1625,81
1626,12
1627,49
1628,81
1629,10
1630,82
1631,61
1632,3
1633,25
1634,41
1635,4
1636,85
1637,86
1638,14
1639,27
1640,47
1641,28
1642,59
1643,69
1644,97
1645,32
1646,88
1647,71
1648,93
1649,66
1650,73
1651,46
1652,41
1653,22
1654,86
1655,51
1656,63
1657,26
1658,53
1659,90
1660,65
1661,39
1662,67
1663,73
1664,60
1665,30
1666,70
1667,92
1668,1
1669,72
1670,48
1671,88
1672,25
1673,100
1674,1
1675,84
1676,44
1677,56
1678,63
1679,1
1680,38
1681,78
1682,29
1683,28
1684,11
1685,55
1686,5
1687,53
1688,20
1689,41
1690,22
1691,27
1692,75
1693,72
1694,40
1695,13
1696,23
1697,94
1698,96
1699,35
1700,57
1701,36
1702,1
1703,5
1704,13
1705,1
1706,25
1707,77
1708,96
1709,100
1710,58
1711,35
1712,44
1713,25
1714,17
1715,33
1716,25
1717,41
1718,83
1719,11
1720,31
1721,53
1722,58
1723,43
1724,31
1725,11
1726,10
1727,1
1728,53
1729,89
1730,97
1731,75
1732,83
1733,78
1734,4
1735,13
1736,33
1737,20
1738,93
1739,1
1740,88
1741,27
1742,57
1743,100
1744,14
1745,71
1746,50
1747,44
1748,86
1749,23
1750,6
1751,36
1752,3
1753,46
1754,65
1755,88
1756,84
1757,88
1758,99
1759,98
1760,79
1761,55
1762,36
1763,33
1764,97
1765,59
1766,78
1767,58
1768,61
1769,60
1770,87
1771,28
1772,16
1773,87
1774,91
1775,82
1776,25
1777,75
1778,42
1779,51
1780,43
1781,23
1782,91
1783,27
1784,18
1785,38
1786,100
1787,54
1788,89
1789,18
1790,60
1791,8
1792,57
1793,95
1794,62
1795,4
1796,59
1797,68
1798,88
1799,52
1800,36
1801,80
1802,5
1803,32
1804,98
1805,65
1806,9
1807,38
1808,26
1809,30
1810,98
1811,54
1812,51
1813,21
1814,37
1815,7
1816,83
1817,88
1818,50
1819,16
1820,54
1821,50
1822,6
1823,40
1824,41
1825,31
1826,3
1827,27
1828,93
1829,59
1830,64
1831,45
1832,32
1833,86
1834,63
1835,40
1836,7
1837,93
1838,3
1839,76
1840,97
1841,37
1842,55
1843,37
1844,76
1845,16
1846,4
1847,60
1848,40
1849,59
1850,96
1851,84
1852,93
1853,49
1854,47
1855,98
1856,45
1857,89
1858,44
1859,37
1860,31
1861,80
1862,70
1863,91
1864,76
1865,25
1866,70
