Number,Value
0,23
1,40
2,100
3,2
4,37
5,91
6,72
7,75
8,16
9,83
10,38
11,67
12,40
13,15
14,45
15,40
16,31
17,69
18,98
19,83
20,75
21,81
22,99
23,27
24,46
25,21
26,35
27,28
28,66
29,25
30,21
31,77
32,19
33,48
34,33
35,7
36,48
37,69
38,71
39,93
40,37
41,53
42,25
43,94
44,11
45,24
46,26
47,37
48,60
49,76
50,46
51,61
52,39
53,23
54,65
55,90
56,91
57,24
58,77
59,12
60,67
61,86
62,87
63,23
64,8
65,72
66,82
67,95
68,60
69,97
70,63
71,50
72,77
73,97
74,3
75,15
76,87
77,19
78,7
79,44
80,8
81,98
82,72
83,94
84,43
85,16
86,7
87,26
88,78
89,95
90,72
91,86
92,41
93,17
94,40
95,4
96,11
97,48
98,86
99,77
100,28
101,99
102,9
103,76
104,17
105,70
106,87
107,29
108,100
109,47
110,69
111,96
112,36
113,61
114,14
115,94
116,59
117,61
118,98
119,85
120,68
121,23
122,83
123,26
124,6
125,58
126,20
127,77
128,13
129,9
130,57
131,45
132,71
133,40
134,100
135,44
136,71
137,67
138,67
139,83
140,10
141,100
142,26
143,78
144,33
145,56
146,53
147,63
148,85
149,40
150,66
151,52
152,59
153,70
154,20
155,87
156,63
157,58
158,31
159,12
160,94
161,8
162,66
163,66
164,77
165,94
166,56
167,31
168,44
169,16
170,52
171,75
172,26
173,52
174,60
175,3
176,91
177,33
178,97
179,95
180,50
181,78
182,52
183,30
184,86
185,50
186,27
187,17
188,94
189,51
190,10
191,75
192,8
193,20
194,11
195,21
196,6
197,53
198,62
199,86
200,84
201,3
202,45
203,91
204,32
205,32
206,78
207,83
208,70
209,4
210,36
211,72
212,70
213,34
214,49
215,22
216,98
217,84
218,80
219,88
220,24
221,74
222,61
223,20
224,9
225,33
226,14
227,88
228,51
229,13
230,84
231,48
232,89
233,67
234,54
235,86
236,70
237,20
238,16
239,94
240,63
241,32
242,13
243,66
244,37
245,36
246,6
247,50
248,51
249,2
250,21
251,24
252,65
253,72
254,19
255,42
256,6
257,59
258,71
259,63
260,74
261,91
262,7
263,96
264,5
265,63
266,83
267,20
268,87
269,52
270,72
271,77
272,86
273,7
274,88
275,56
276,79
277,63
278,43
279,54
280,26
281,1
282,33
283,66
284,38
285,42
286,76
287,35
288,62
289,63
290,27
291,65
292,66
293,26
294,10
295,1
296,50
297,85
298,25
