Number,Value
0,70
1,83
2,14
3,2
4,73
5,54
6,42
7,83
8,90
9,11
10,16
11,61
12,47
13,51
14,34
15,12
16,66
17,87
18,96
19,55
20,76
21,21
22,97
23,78
24,64
25,85
26,88
27,51
28,26
29,96
30,47
31,37
32,64
33,19
34,63
35,28
36,69
37,44
38,83
39,66
40,100
41,53
42,49
43,88
44,73
45,39
46,10
47,48
48,50
49,30
50,84
51,37
52,52
53,72
54,35
55,57
56,2
57,52
58,3
59,12
60,67
61,40
62,55
63,4
64,89
65,72
66,29
67,10
68,18
69,27
70,7
71,98
72,31
73,55
74,75
75,64
76,70
77,46
78,48
79,78
80,100
81,10
82,43
83,86
84,27
85,7
86,70
87,6
88,15
89,89
90,21
91,80
92,97
93,22
94,42
95,48
96,58
97,71
98,17
99,48
100,19
101,62
102,49
103,87
104,41
105,57
106,64
107,94
108,52
109,9
110,34
111,48
112,29
113,36
114,23
115,11
116,30
117,88
118,2
119,8
120,84
121,24
122,65
123,74
124,33
125,1
126,37
127,100
128,74
129,35
130,61
131,16
132,2
133,76
134,9
135,69
136,92
137,96
138,3
139,31
140,64
141,75
142,8
143,14
144,13
145,8
146,28
147,98
148,78
149,77
150,3
151,45
152,7
153,25
154,59
155,71
156,7
157,71
158,70
159,23
160,53
161,38
162,26
163,41
164,51
165,5
166,5
167,13
168,39
169,33
170,22
171,16
172,54
173,58
174,73
175,7
176,34
177,7
178,44
179,24
180,47
181,36
182,24
183,10
184,55
185,62
186,19
187,25
188,93
189,53
190,65
191,76
192,8
193,31
194,85
195,76
196,40
197,88
198,42
199,59
200,11
201,82
202,53
203,52
204,38
205,65
206,29
207,95
208,16
209,48
210,60
211,79
212,30
213,54
214,80
215,86
216,21
217,87
218,56
219,37
220,84
221,29
222,78
223,6
224,7
225,44
226,25
227,40
228,74
229,42
230,80
231,33
232,44
233,14
234,48
235,4
236,76
237,14
238,100
239,8
240,63
241,58
242,21
243,40
244,5
245,48
246,9
247,90
248,7
249,38
250,68
251,41
252,58
253,59
254,68
255,54
256,94
257,51
258,88
259,10
260,100
261,5
262,10
263,66
264,4
265,68
266,30
267,8
268,75
269,86
270,47
271,1
272,68
273,97
274,89
275,47
276,90
277,19
278,83
279,45
280,98
281,9
282,89
283,2
284,88
285,38
286,55
287,17
288,13
289,40
290,31
291,99
292,31
293,62
294,63
295,8
296,17
297,17
298,90
299,46
300,71
301,19
302,47
303,89
304,80
305,57
306,39
307,6
308,50
309,78
310,23
311,70
312,15
313,69
314,33
315,49
316,5
317,67
318,5
319,26
320,90
321,2
322,67
323,26
324,8
325,72
326,2
327,5
328,54
329,88
330,53
331,30
332,32
333,21
334,88
335,57
336,85
337,89
338,24
339,17
340,5
341,36
342,33
343,10
344,64
