Number,Value
0,15
1,38
2,48
3,100
4,26
5,3
6,65
7,51
8,59
9,63
10,98
11,94
12,33
13,97
14,47
15,36
16,22
17,68
18,40
19,4
20,72
21,4
22,95
23,23
24,62
25,54
26,43
27,51
28,71
29,26
30,79
31,67
32,42
33,61
34,54
35,18
36,79
37,12
38,77
39,32
40,66
41,58
42,25
43,63
44,17
45,86
46,94
47,27
48,62
49,31
50,62
51,96
52,8
53,31
54,95
55,47
56,39
57,71
58,72
59,57
60,74
61,96
62,64
63,72
64,88
65,21
66,84
67,24
68,23
69,32
70,39
71,68
72,55
73,81
74,42
75,41
76,64
77,62
78,61
79,18
80,49
81,86
82,57
83,85
84,25
85,44
86,96
87,81
88,27
89,30
90,63
91,31
92,26
93,43
94,50
95,83
96,2
97,54
98,37
99,6
100,2
101,41
102,51
103,2
104,5
105,93
106,60
107,14
108,35
109,48
110,38
111,37
112,78
113,34
114,70
115,94
116,91
117,86
118,98
119,82
120,49
121,60
122,84
123,25
124,13
125,39
126,53
127,14
128,51
129,25
130,30
131,81
132,28
133,2
134,9
135,12
136,80
137,88
138,3
139,97
140,97
141,46
142,53
143,94
144,3
145,91
146,82
147,38
148,14
149,20
150,73
151,82
152,61
153,16
154,83
155,32
156,27
157,30
158,43
159,52
160,63
161,88
162,51
163,12
164,8
165,75
166,81
167,34
168,77
169,17
170,16
171,28
172,43
173,31
174,27
175,1
176,30
177,83
178,100
179,52
180,25
181,9
182,30
183,30
184,99
185,35
186,10
187,64
188,56
189,92
190,87
191,45
192,100
193,73
194,81
195,45
196,61
197,71
198,78
199,37
200,79
201,23
202,49
203,13
204,37
205,32
206,96
207,16
208,31
209,76
210,21
211,65
212,46
213,33
214,22
215,69
216,21
217,14
218,99
219,15
220,9
221,21
222,11
223,98
224,44
225,64
226,75
227,31
228,84
229,39
230,34
231,50
232,29
233,74
234,95
235,64
236,86
237,85
238,14
239,77
240,40
241,30
242,33
243,15
244,41
245,36
246,64
247,62
248,26
249,96
250,66
251,10
252,20
253,66
254,77
255,86
256,51
257,69
258,29
259,53
260,74
261,57
262,69
263,96
264,88
265,23
266,29
267,28
268,95
269,97
270,20
271,30
272,72
273,23
274,36
275,50
276,50
277,56
278,54
279,61
280,89
281,23
282,79
283,79
284,3
285,59
286,87
287,100
288,8
289,76
290,9
291,52
292,31
293,39
294,37
295,19
296,40
297,90
298,55
299,63
300,9
301,85
302,43
303,99
304,29
305,39
306,98
307,6
308,11
309,91
310,74
311,33
312,92
313,85
314,17
315,30
316,71
317,82
318,59
319,75
320,43
321,57
322,65
323,31
324,69
325,39
326,92
327,64
328,37
329,32
330,47
331,28
332,52
333,97
334,70
335,41
336,79
337,57
338,8
339,70
340,25
341,38
342,33
343,99
344,46
345,68
346,46
347,14
348,99
349,98
350,52
351,13
352,29
353,61
354,96
355,80
356,18
357,95
358,72
359,93
360,80
361,64
362,82
363,79
364,71
365,49
366,73
367,72
368,62
369,21
370,31
371,38
372,54
373,7
374,97
375,11
376,87
377,55
378,1
379,26
380,69
381,22
382,59
383,62
384,19
385,67
386,75
387,52
388,90
389,21
390,49
391,53
392,82
393,46
394,38
395,23
396,58
397,95
398,16
399,25
400,26
401,90
402,50
403,5
404,38
405,10
406,86
407,85
408,20
409,56
410,46
411,37
412,20
413,63
414,72
415,78
416,77
417,55
418,45
419,48
420,41
421,34
422,27
423,92
424,84
425,47
426,68
427,25
428,94
429,72
430,16
431,24
432,13
433,100
434,80
435,94
436,47
437,73
438,42
439,83
440,54
441,60
442,4
443,94
444,10
445,50
446,83
447,44
448,73
449,71
450,12
451,15
452,16
453,16
454,40
455,11
456,22
457,87
458,91
459,97
460,62
461,64
462,62
463,67
464,99
465,62
466,79
467,11
468,81
469,56
470,12
471,47
472,29
473,25
474,90
475,95
476,71
477,25
478,57
479,89
480,65
481,20
482,57
483,78
484,1
485,60
486,28
487,55
488,46
489,53
490,33
491,74
492,94
493,55
494,18
495,69
496,95
497,50
498,24
499,2
500,31
501,47
502,53
503,86
504,100
505,48
506,83
507,55
508,30
509,69
510,97
511,27
512,80
513,2
514,32
515,29
516,25
517,97
518,39
519,99
520,75
521,73
522,69
523,68
524,60
525,10
526,98
527,52
528,91
529,46
530,15
531,89
532,43
533,21
534,35
535,40
536,29
537,59
538,78
539,81
540,54
541,77
542,31
543,11
544,38
545,27
546,90
547,28
548,66
549,41
550,88
551,48
552,97
553,24
554,47
555,31
556,85
557,25
558,22
559,76
560,32
561,12
562,56
563,72
564,9
565,69
566,24
567,7
568,20
569,4
570,97
571,91
572,92
573,69
574,46
575,85
576,21
577,27
578,5
579,80
580,59
581,84
582,27
583,86
584,67
585,35
586,79
587,62
588,50
589,2
590,7
591,16
592,7
593,37
594,26
595,48
596,58
597,100
598,31
599,31
600,20
601,94
602,96
603,17
604,61
605,41
606,45
607,99
608,77
609,43
610,51
611,75
612,72
613,96
614,79
615,99
616,7
617,84
618,38
619,60
620,57
621,6
622,67
623,1
624,9
625,3
626,2
627,73
628,36
629,64
630,52
631,61
632,4
633,73
634,82
635,47
636,9
637,30
638,35
639,79
640,63
641,24
642,22
643,26
644,31
645,6
646,99
647,96
648,30
649,67
650,23
651,54
652,48
653,41
654,18
655,6
656,83
657,12
658,52
659,42
660,4
661,49
662,36
663,50
664,27
665,57
666,56
667,87
668,50
669,93
670,75
671,12
672,45
673,78
674,75
675,62
676,97
677,88
678,58
679,59
680,53
681,40
682,40
683,69
684,52
685,90
686,53
687,8
688,88
689,17
690,89
691,19
692,91
693,92
694,67
695,48
696,31
697,31
698,22
699,25
700,91
701,100
702,32
703,22
704,95
705,70
706,6
707,98
708,99
709,97
710,38
711,92
712,40
713,80
714,19
715,12
716,84
717,55
718,51
719,90
720,16
721,68
722,22
723,71
724,37
725,6
726,85
727,8
728,83
729,54
730,82
731,65
732,12
733,4
734,39
735,69
736,89
737,16
738,37
739,4
740,5
741,7
742,100
743,29
744,57
745,35
746,10
747,71
748,84
749,38
750,96
751,29
752,34
753,51
754,87
755,15
756,53
757,42
758,17
759,71
760,4
761,70
762,34
763,4
764,81
765,96
766,70
767,59
768,44
769,55
770,99
771,17
772,87
773,4
774,71
775,5
776,80
777,34
778,28
779,72
780,8
781,53
782,59
783,75
784,50
785,29
786,59
787,98
788,77
789,47
790,2
791,52
792,79
793,58
794,58
795,11
796,7
797,45
798,7
799,31
800,11
801,35
802,79
803,28
804,86
805,47
806,61
807,20
808,7
809,76
810,21
811,26
812,24
813,33
814,82
815,92
816,42
817,10
818,84
819,84
820,31
821,35
822,15
823,45
824,15
825,39
826,30
827,31
828,56
829,48
830,23
831,43
832,97
833,37
834,68
835,21
836,84
837,100
838,21
839,48
840,93
841,96
842,1
843,91
844,42
845,24
846,17
847,79
848,1
849,88
850,41
851,43
852,69
853,66
854,24
855,82
856,90
857,22
858,30
859,97
860,80
861,67
862,36
863,85
864,69
865,59
866,47
867,52
868,80
869,1
870,37
871,79
872,84
873,75
874,85
875,57
876,78
877,43
878,13
879,48
880,50
881,23
882,45
883,92
884,94
885,84
886,90
887,53
888,59
889,23
890,65
891,69
892,60
893,2
894,57
895,66
896,31
897,53
898,44
899,23
900,67
901,80
902,18
903,30
904,78
905,45
906,100
907,58
908,94
909,40
910,5
911,73
912,14
913,19
914,44
915,22
916,24
917,41
918,88
919,29
920,24
921,4
922,87
923,86
924,5
925,16
926,57
927,89
928,2
929,64
930,82
931,48
932,91
933,5
934,89
935,31
936,6
937,78
938,80
939,89
940,4
941,21
942,8
943,99
944,39
945,59
946,8
947,79
948,93
949,72
950,21
951,39
952,2
953,79
954,42
955,22
956,77
957,21
958,78
959,42
960,6
961,63
962,3
963,46
964,17
965,84
966,87
967,13
968,53
969,99
970,42
971,88
972,5
973,90
974,46
975,62
976,7
977,68
978,96
979,45
980,13
981,69
982,11
983,21
984,25
985,1
986,77
987,75
988,50
989,45
990,49
991,10
992,21
993,57
994,81
995,61
996,7
997,44
998,79
999,691000,40
1001,15
1002,87
1003,33
1004,6
1005,41
1006,62
1007,44
1008,30
1009,25
1010,8
1011,59
1012,22
1013,37
1014,45
1015,55
1016,56
1017,1
1018,33
1019,22
1020,67
1021,60
1022,12
1023,43
1024,39
1025,22
1026,51
1027,34
1028,72
1029,53
1030,23
1031,5
1032,23
1033,2
1034,83
1035,11
1036,42
1037,3
1038,89
1039,43
1040,49
1041,4
1042,87
1043,42
1044,71
1045,11
1046,68
1047,21
1048,27
1049,27
1050,85
1051,98
1052,23
1053,45
1054,32
1055,16
1056,90
1057,29
1058,93
1059,32
1060,31
1061,12
1062,3
1063,82
1064,77
1065,81
1066,81
1067,48
1068,35
1069,97
1070,11
1071,99
1072,53
1073,63
1074,74
1075,91
1076,41
1077,47
1078,80
1079,29
1080,8
1081,17
1082,89
1083,23
1084,53
1085,21
1086,90
1087,13
1088,55
1089,47
1090,19
1091,27
1092,100
1093,44
1094,14
1095,21
1096,9
1097,65
1098,92
1099,62
1100,38
1101,42
1102,95
1103,15
1104,45
1105,21
1106,80
1107,85
1108,83
1109,3
1110,90
1111,94
1112,100
1113,4
1114,66
1115,38
1116,89
1117,54
1118,55
1119,2
1120,29
1121,18
1122,32
1123,70
1124,89
1125,53
1126,38
1127,15
1128,69
1129,15
1130,65
1131,70
1132,94
1133,60
1134,29
1135,22
1136,48
1137,67
1138,36
1139,23
1140,77
1141,74
1142,35
1143,49
1144,65
1145,77
1146,89
1147,75
1148,98
1149,37
1150,42
1151,33
1152,64
1153,70
1154,83
1155,83
1156,30
1157,85
1158,42
1159,33
1160,75
1161,75
1162,90
1163,41
1164,84
1165,22
1166,91
1167,8
1168,64
1169,38
1170,94
1171,31
1172,93
1173,57
1174,62
1175,28
1176,34
1177,83
1178,33
1179,26
1180,5
1181,39
1182,31
1183,49
1184,88
1185,57
1186,67
1187,54
1188,25
1189,99
1190,88
1191,56
1192,82
1193,67
1194,66
1195,14
1196,52
1197,24
1198,16
1199,7
1200,20
1201,95
1202,30
1203,9
1204,97
1205,69
1206,94
1207,69
1208,94
1209,39
1210,23
1211,85
1212,24
1213,62
1214,42
1215,75
1216,2
1217,62
1218,31
1219,46
1220,4
1221,33
1222,79
1223,19
1224,79
1225,66
1226,77
1227,19
1228,28
1229,73
1230,75
1231,20
1232,89
1233,7
1234,100
1235,96
1236,34
1237,44
1238,33
1239,24
1240,43
1241,9
1242,19
1243,99
1244,81
1245,97
1246,28
1247,54
1248,24
1249,62
1250,14
1251,69
1252,73
1253,68
1254,49
1255,34
1256,49
1257,52
1258,48
1259,67
1260,37
1261,44
1262,78
1263,88
1264,55
1265,17
1266,48
1267,59
1268,51
1269,34
1270,92
1271,77
1272,19
1273,16
1274,39
1275,50
1276,74
1277,52
1278,95
1279,91
1280,27
1281,70
1282,62
1283,93
1284,79
1285,7
1286,64
1287,46
1288,97
1289,10
1290,89
1291,100
1292,1
1293,96
1294,69
1295,22
1296,73
1297,83
1298,51
1299,99
1300,4
1301,1
1302,68
1303,75
1304,100
1305,92
1306,4
1307,70
1308,77
1309,6
1310,31
1311,33
1312,86
1313,54
1314,72
1315,92
1316,38
1317,85
1318,47
1319,25
1320,9
1321,62
1322,71
1323,27
1324,11
1325,26
1326,43
1327,81
1328,90
1329,71
1330,44
1331,19
1332,91
1333,20
1334,80
1335,39
