Number,Value
0,72
1,36
2,18
3,31
4,42
5,96
6,82
7,63
8,49
9,73
10,100
11,92
12,42
13,14
14,34
15,81
16,9
17,2
18,64
19,35
20,100
21,94
22,52
23,89
24,91
25,38
26,19
27,91
28,35
29,59
30,45
31,65
32,33
33,50
34,91
35,75
36,63
37,98
38,41
39,47
40,79
41,20
42,69
43,17
44,67
45,24
46,92
47,99
48,70
49,29
50,39
51,38
52,78
53,15
54,38
55,78
56,16
57,42
58,91
59,19
60,86
61,49
62,90
63,97
64,33
65,7
66,49
67,38
68,33
69,84
70,19
71,64
72,48
73,28
74,51
75,68
76,87
77,86
78,100
79,76
80,31
81,41
82,63
83,15
84,99
85,12
86,28
87,86
88,18
89,52
90,75
91,90
92,96
93,69
94,50
95,44
96,5
97,42
98,59
99,55
100,23
101,63
102,12
103,15
104,5
105,100
106,64
107,39
108,39
109,27
110,29
111,22
112,7
113,73
114,5
115,37
116,44
117,92
118,87
119,53
120,34
121,75
122,80
123,42
124,34
125,9
126,99
127,29
128,66
129,34
130,18
131,18
132,54
133,61
134,68
135,51
136,69
137,94
138,41
139,45
140,44
141,26
142,94
143,55
144,71
145,10
146,83
147,44
148,82
149,56
150,2
151,98
152,86
153,19
154,48
155,43
156,84
157,10
158,92
159,74
160,8
161,87
162,38
163,79
164,84
165,46
166,53
167,19
168,55
169,52
170,8
171,31
172,54
173,57
174,31
175,88
176,61
177,48
178,51
179,88
180,73
181,77
182,32
183,89
184,14
185,57
186,44
187,57
188,74
189,35
190,81
191,37
192,31
193,88
194,96
195,47
196,53
197,48
198,13
199,29
200,58
201,97
202,72
203,37
204,90
205,33
206,52
207,39
208,77
209,94
210,21
211,34
212,8
213,70
214,47
215,39
216,76
217,28
218,53
219,88
220,19
221,98
222,13
223,76
224,50
225,10
226,66
227,53
228,66
229,76
230,35
231,1
232,64
233,94
234,61
235,22
236,46
237,75
238,93
239,53
240,35
241,67
242,76
243,97
244,65
245,79
246,31
247,43
248,72
249,8
250,36
251,5
252,66
253,39
254,96
255,50
256,75
257,95
258,95
259,51
260,76
261,17
262,98
263,28
264,96
265,58
266,2
267,67
268,20
269,38
270,72
271,34
272,37
273,63
274,8
275,21
276,19
277,8
278,6
279,84
280,53
281,31
282,75
283,8
284,32
285,16
286,12
287,36
288,97
289,95
290,70
291,86
292,18
293,74
294,46
295,15
296,72
297,20
298,81
299,8
300,97
301,40
302,16
303,84
304,60
305,77
306,45
307,90
308,78
309,25
310,61
311,87
312,81
313,74
314,25
315,14
316,86
317,99
318,66
319,5
320,54
321,10
322,84
323,63
324,80
325,26
326,97
327,67
328,45
329,20
330,39
331,25
332,63
333,19
334,34
335,4
336,100
337,17
338,65
339,46
340,81
341,15
342,38
343,35
344,60
345,89
346,40
347,33
348,46
349,61
350,37
351,83
352,2
353,87
354,91
355,93
356,60
357,82
358,83
359,74
360,55
361,65
362,84
363,93
364,11
365,48
366,52
367,94
368,71
369,75
370,50
371,94
372,38
373,87
374,53
375,45
376,92
377,54
378,56
379,8
380,67
381,24
382,91
383,50
384,28
385,47
386,82
387,38
388,74
389,81
390,34
391,57
392,83
393,99
394,80
395,8
396,61
397,96
398,12
399,83
400,13
401,43
402,99
403,25
404,4
405,82
406,13
407,4
408,63
409,49
410,96
411,47
412,78
413,7
414,74
415,59
416,3
417,13
418,76
419,86
420,47
421,8
422,25
423,69
424,46
425,91
426,98
427,6
428,12
429,31
430,37
431,57
432,91
433,88
434,75
435,37
436,98
437,28
438,59
439,23
440,49
441,24
442,97
443,94
444,48
445,96
446,44
447,3
448,44
449,11
450,47
451,90
452,61
453,93
454,80
455,70
456,29
457,27
458,17
459,24
460,44
461,56
462,91
463,31
464,78
465,24
466,95
467,18
468,77
469,33
470,48
471,12
472,32
473,64
474,79
475,97
476,92
477,2
478,25
479,17
480,54
481,15
482,97
483,47
484,83
485,25
486,77
487,22
488,30
489,24
490,6
491,47
492,26
493,70
494,39
495,7
496,90
497,53
498,74
499,5
500,93
501,79
502,3
503,84
504,19
505,79
506,84
507,1
508,36
509,81
510,8
511,26
512,10
513,40
514,14
515,12
516,97
517,98
518,45
519,27
520,58
521,34
522,33
523,11
524,42
525,43
526,69
527,22
528,94
529,42
530,100
531,42
532,13
533,96
534,87
535,47
536,85
537,83
538,97
539,77
540,24
541,54
542,93
543,15
544,62
545,45
546,72
547,98
548,38
549,100
550,9
551,25
552,30
553,43
554,98
555,99
556,35
557,89
558,38
559,71
560,79
561,85
562,60
563,91
564,72
565,91
566,10
567,25
568,36
569,66
570,70
571,71
572,84
573,16
574,73
575,52
576,47
577,34
578,9
579,52
580,8
581,60
582,54
583,51
584,67
585,54
586,36
587,38
588,6
589,67
590,61
591,9
592,97
593,13
594,30
595,98
596,45
597,17
598,15
599,22
600,41
601,53
602,24
603,54
604,33
605,93
606,62
607,49
608,46
609,95
610,52
611,46
612,63
613,85
614,65
615,7
616,34
617,93
618,49
619,47
620,87
621,99
622,89
623,82
624,76
625,95
626,7
627,53
628,47
629,84
630,92
631,47
632,44
633,58
634,85
635,74
636,51
637,65
638,68
639,57
640,48
641,28
642,44
643,37
644,40
645,68
646,48
647,17
648,48
649,40
650,99
651,57
652,3
653,54
654,10
655,3
656,87
657,4
658,68
659,31
660,20
661,35
662,99
663,74
664,42
665,2
666,39
667,25
668,82
669,71
670,35
671,11
672,14
673,1
674,48
675,22
676,90
677,43
678,20
679,27
680,45
681,26
682,38
683,11
684,16
685,74
686,50
687,95
688,78
689,44
690,39
691,3
692,97
693,32
694,25
695,26
696,32
697,73
698,47
699,79
700,67
701,13
702,32
703,57
704,77
705,1
706,19
707,81
708,9
709,81
710,67
711,10
712,10
713,44
714,34
715,6
716,63
717,55
718,22
719,2
720,29
721,72
722,17
723,7
724,49
725,29
726,55
727,20
728,31
729,12
730,82
731,13
732,93
733,76
734,48
735,37
736,3
737,6
738,80
739,98
740,43
741,18
742,2
743,8
744,14
745,68
746,87
747,45
748,55
749,41
750,30
751,53
752,31
753,29
754,61
755,70
756,63
757,59
758,35
759,32
760,34
761,76
762,26
763,29
764,85
765,81
766,61
767,90
768,21
769,43
770,32
771,90
772,70
773,14
774,98
775,5
776,66
777,5
778,73
779,24
780,58
781,96
782,54
783,33
784,32
785,23
786,73
787,54
788,57
789,85
790,69
791,61
792,65
793,72
794,40
795,95
796,44
797,62
798,43
799,97
800,53
801,79
802,72
803,79
804,10
805,95
806,96
807,65
808,7
809,5
810,99
811,28
812,21
813,19
814,30
815,58
816,4
817,95
818,65
819,66
820,24
821,24
822,74
823,88
824,41
825,74
826,45
827,98
828,43
829,39
830,8
831,65
832,98
833,87
834,26
835,14
836,97
837,77
838,33
839,2
840,18
841,68
842,34
843,48
844,50
845,22
846,42
847,7
848,30
849,56
850,87
851,53
852,12
853,65
854,15
855,71
856,41
857,98
858,69
859,33
860,19
861,58
862,75
863,41
864,49
865,95
866,44
867,33
868,40
869,60
870,50
871,82
872,88
873,27
874,59
875,99
876,34
877,32
878,36
879,60
880,39
881,93
882,20
883,68
884,9
885,77
886,9
887,45
888,49
889,39
890,69
891,63
892,44
893,23
894,35
895,19
896,67
897,2
898,75
899,27
900,71
901,81
902,35
903,49
904,21
905,14
906,86
907,77
908,40
909,59
910,36
911,87
912,68
913,63
914,39
915,17
916,38
917,82
918,68
919,61
920,96
921,56
922,50
923,62
924,89
925,34
926,46
927,26
928,74
929,22
930,25
931,8
932,77
933,62
934,4
