Number,Value
0,889
1,323
2,597
3,332
4,15
5,356
6,942
7,169
8,222
9,610
10,615
11,166
12,224
13,593
14,700
15,170
16,455
17,676
18,756
19,726
20,184
21,819
22,67
23,100
24,495
25,44
26,1
27,394
28,498
29,139
30,377
31,926
32,322
33,657
34,325
35,137
36,348
37,183
38,202
39,922
40,121
41,64
42,386
43,713
44,220
45,20
46,676
47,287
48,20
49,708
50,659
51,468
52,611
53,816
54,65
55,588
56,264
57,623
58,221
59,274
60,899
61,479
62,534
63,435
64,547
65,847
66,899
67,859
68,722
69,897
70,654
71,200
72,375
73,2
74,594
75,866
76,595
77,392
78,229
79,641
80,709
81,946
82,899
83,6
84,422
85,875
86,618
87,334
88,433
89,385
90,326
91,844
92,649
93,312
94,157
95,150
96,9
97,892
98,213
99,183
100,811
101,136
102,920
103,558
104,789
105,316
106,186
107,8
108,603
109,585
110,321
111,534
112,342
113,624
114,792
115,163
116,265
117,619
118,321
119,568
120,617
121,569
122,835
123,230
124,843
125,505
126,352
127,200
128,355
129,406
130,322
131,131
132,649
133,91
134,376
135,909
136,296
137,236
138,363
139,350
140,154
141,11
142,785
143,317
144,616
145,373
146,927
147,833
148,555
149,446
150,617
151,668
152,425
153,908
154,426
155,549
156,526
157,704
158,31
159,109
160,32
161,784
162,200
163,690
164,161
165,422
166,99
167,387
168,944
169,818
170,496
171,91
172,786
173,581
174,248
175,148
176,851
177,339
178,773
179,742
180,119
181,510
182,193
183,864
184,564
185,121
186,365
187,600
188,811
189,534
190,556
191,557
192,327
193,534
194,702
195,401
196,112
197,57
198,910
199,29
200,409
201,657
202,886
203,708
204,281
205,566
206,171
207,643
208,665
209,630
210,55
211,669
212,251
213,651
214,849
215,179
216,260
217,184
218,560
219,487
220,756
221,76
222,751
223,520
224,724
225,150
226,376
227,508
228,643
229,163
230,87
231,740
232,373
233,849
234,98
235,464
236,582
237,364
238,281
239,232
240,904
241,67
242,186
243,504
244,149
245,481
246,286
247,700
248,596
249,738
250,220
251,61
252,99
253,668
254,511
255,709
256,184
257,406
258,108
259,273
260,194
261,431
262,912
263,448
264,508
265,239
266,862
267,319
268,95
269,525
270,172
271,900
272,687
273,75
274,518
275,854
276,38
277,946
278,508
279,943
280,820
281,177
282,452
283,807
284,178
285,802
286,385
287,838
288,691
289,198
290,445
291,383
292,620
293,863
294,837
295,164
296,452
297,34
298,616
299,416
300,362
301,272
302,601
303,78
304,383
305,761
306,763
307,669
308,418
309,926
310,110
311,579
312,162
313,838
314,805
315,622
316,606
317,641
318,361
319,654
320,295
321,36
322,491
323,309
324,676
325,43
326,560
327,766
328,15
329,350
330,237
331,237
332,751
333,8
334,670
335,606
336,937
337,766
338,907
339,120
340,95
341,432
342,690
343,33
344,763
345,372
346,96
347,434
348,371
349,220
350,258
351,147
352,383
353,444
354,116
355,929
356,548
357,333
358,694
359,465
360,244
361,882
362,418
363,786
364,861
365,700
366,753
367,8
368,483
369,88
370,420
371,458
372,335
373,923
374,603
375,936
376,35
377,174
378,45
379,555
380,315
381,528
382,876
383,859
384,732
385,422
386,465
387,617
388,455
389,540
390,146
391,574
392,650
393,791
394,715
395,272
396,485
397,186
398,758
399,222
400,601
401,333
402,130
403,921
404,367
405,417
406,915
407,405
408,425
409,496
410,63
411,512
412,49
413,771
414,79
415,685
416,285
417,487
418,54
419,382
420,653
421,707
422,79
423,564
424,187
425,298
426,485
427,241
428,571
429,117
430,285
431,6
432,922
433,464
434,595
435,507
436,840
437,603
438,30
439,938
440,499
441,498
442,239
443,290
444,900
445,581
446,670
447,788
448,413
449,617
450,460
451,343
452,667
453,900
454,93
455,84
456,501
457,259
458,678
459,117
460,294
461,220
462,430
463,516
464,270
465,101
466,192
467,357
468,21
469,583
470,743
471,732
472,733
473,183
474,562
475,855
476,550
477,268
478,751
479,95
480,254
481,894
482,371
483,319
484,254
485,863
486,298
487,857
488,807
489,145
490,322
491,408
492,684
493,162
494,498
495,636
496,479
497,861
498,923
499,785
500,65
501,466
502,208
503,419
504,843
505,54
506,320
507,340
508,625
509,555
510,249
511,928
512,371
513,219
514,156
515,281
516,935
517,811
518,165
519,891
520,774
521,796
522,929
523,612
524,346
525,16
526,94
527,112
528,879
529,232
530,668
531,791
532,533
533,285
534,655
535,408
536,736
537,814
538,255
539,415
540,277
541,940
542,138
543,87
544,390
545,19
546,640
547,241
548,410
549,781
550,388
551,152
552,441
553,2
554,944
555,93
556,390
557,51
558,489
559,57
560,112
561,592
562,440
563,249
564,362
565,944
566,501
567,629
568,665
569,357
570,263
571,620
572,432
573,437
574,785
575,629
576,756
577,728
578,460
579,627
580,200
581,932
582,673
583,796
584,188
585,62
586,795
587,519
588,340
589,782
590,591
591,41
592,170
593,176
594,48
595,74
596,724
597,483
598,89
599,693
600,129
601,916
602,58
603,267
604,376
605,351
606,104
607,688
608,190
609,307
610,741
611,333
612,771
613,48
614,836
615,939
616,98
617,619
618,670
619,16
620,61
621,251
622,448
623,92
624,140
625,911
626,486
627,515
628,41
629,549
630,566
631,303
632,146
633,688
634,38
635,750
636,149
637,840
638,590
639,256
640,925
641,317
642,586
643,869
644,593
645,688
646,330
647,687
648,355
649,325
650,704
651,135
652,381
653,628
654,853
655,495
656,515
657,724
658,337
659,931
660,148
661,427
662,63
663,544
664,275
665,434
666,483
667,44
668,96
669,521
670,873
671,923
672,813
673,250
674,742
675,668
676,517
677,672
678,616
679,786
680,307
681,827
682,883
683,678
684,257
685,313
686,237
687,516
688,669
689,371
690,116
691,556
692,866
693,1
694,629
695,733
696,345
697,786
698,622
699,615
700,898
701,621
702,101
703,54
704,849
705,71
706,242
707,347
708,783
709,591
710,348
711,73
712,403
713,588
714,722
715,722
716,204
717,415
718,673
719,31
720,156
721,310
722,50
723,184
724,825
725,473
726,317
727,933
728,701
729,45
730,261
731,277
732,716
733,179
734,305
735,323
736,910
737,614
738,934
739,379
740,913
741,231
742,536
743,689
744,41
745,912
746,764
747,92
748,893
749,356
750,698
751,469
752,158
753,236
754,89
755,44
756,491
757,301
758,163
759,720
760,449
761,410
762,684
763,856
764,308
765,666
766,333
767,27
768,159
769,313
770,201
771,935
772,545
773,440
774,89
775,939
776,437
777,837
778,795
779,275
780,398
781,695
782,204
783,668
784,627
785,946
786,856
787,111
788,679
789,150
790,257
791,288
792,708
793,160
794,282
795,549
796,813
797,571
798,451
799,789
800,656
801,406
802,576
803,303
804,87
805,651
806,529
807,759
808,728
809,594
810,530
811,583
812,789
813,851
814,210
815,898
816,907
817,677
818,269
819,411
820,36
821,288
