Number,Value
0,452
1,199
2,61
3,376
4,946
5,260
6,787
7,785
8,41
9,248
10,130
11,433
12,741
13,845
14,77
15,791
16,28
17,805
18,770
19,609
20,84
21,126
22,222
23,295
24,465
25,758
26,530
27,818
28,865
29,620
30,98
31,687
32,787
33,538
34,19
35,81
36,277
37,809
38,247
39,477
40,166
41,899
42,311
43,311
44,836
45,261
46,872
47,894
48,869
49,441
50,54
51,753
52,467
53,842
54,326
55,499
56,638
57,911
58,534
59,28
60,237
61,50
62,312
63,185
64,729
65,474
66,780
67,786
68,254
69,309
70,713
71,418
72,708
73,334
74,780
75,924
76,664
77,554
78,858
79,68
80,779
81,378
82,931
83,138
84,329
85,743
86,708
87,485
88,137
89,921
90,139
91,793
92,126
93,799
94,465
95,505
96,321
97,95
98,190
99,366
100,279
101,772
102,928
103,897
104,626
105,517
106,53
107,930
108,111
109,613
110,890
111,115
112,588
113,28
114,559
115,253
116,291
117,629
118,269
119,102
120,304
121,581
122,106
123,357
124,364
125,922
126,71
127,604
128,5
129,882
130,564
131,498
132,299
133,27
134,807
135,70
136,762
137,693
138,573
139,472
140,531
141,675
142,686
143,272
144,908
145,582
146,799
147,155
148,278
149,122
150,470
151,357
152,304
153,574
154,96
155,152
156,641
157,12
158,37
159,49
160,576
161,917
162,388
163,352
164,396
165,658
166,843
167,716
168,392
169,153
170,70
171,495
172,526
173,8
174,9
175,370
176,813
177,262
178,123
179,8
180,576
181,630
182,375
183,719
184,752
185,518
186,502
187,479
188,315
189,418
190,802
191,867
192,751
193,656
194,687
195,309
196,846
197,447
198,774
199,869
200,650
201,763
202,614
203,187
204,294
205,257
206,602
207,120
208,272
209,722
210,529
211,268
212,619
213,937
214,692
215,182
216,47
217,209
218,237
219,900
220,659
221,643
222,148
223,801
224,708
225,250
226,810
227,923
228,626
229,940
230,354
231,917
232,694
233,10
234,662
235,736
236,489
237,701
238,109
239,196
240,691
241,491
242,258
243,941
244,330
245,791
246,23
247,819
248,646
249,814
250,403
251,332
252,606
253,164
254,530
255,754
256,839
257,722
258,314
259,447
260,570
261,224
262,393
263,820
264,564
265,626
266,702
267,548
268,390
269,885
270,795
271,205
272,725
273,481
274,9
275,437
276,24
277,920
278,554
279,81
280,593
281,212
282,632
283,53
284,135
285,344
286,856
287,873
288,230
289,566
290,607
291,140
292,842
293,456
294,502
295,273
296,288
297,141
298,87
299,493
300,96
301,467
302,658
303,71
304,570
305,217
306,728
307,418
308,714
309,605
310,573
311,778
312,293
313,579
314,209
315,754
316,393
317,635
318,247
319,914
320,175
321,703
322,913
323,691
324,942
325,83
326,423
327,802
328,239
329,889
330,432
331,713
332,282
333,632
334,213
335,132
336,27
337,86
338,823
339,867
340,154
341,917
342,931
343,605
344,570
345,62
346,782
347,558
348,938
349,753
350,365
351,542
352,614
353,301
354,792
355,918
356,704
357,320
358,750
359,452
360,754
361,178
362,486
363,896
364,874
365,182
366,42
367,140
368,424
369,419
370,501
371,373
372,663
373,1
374,368
375,511
376,418
377,820
378,730
379,232
380,222
381,123
382,718
383,278
384,163
385,524
386,491
387,495
388,502
389,927
390,141
391,944
392,277
393,733
394,136
395,893
396,96
397,751
398,814
399,885
400,430
401,829
402,317
403,323
404,843
405,203
406,572
407,904
408,340
409,926
410,631
411,70
412,301
413,600
414,56
415,271
416,533
417,293
418,183
419,381
420,909
421,904
422,259
423,131
424,876
425,190
426,939
427,256
428,420
429,392
430,930
431,197
432,315
433,672
434,873
435,510
436,855
437,783
438,81
439,346
440,309
441,248
442,827
443,285
444,336
445,624
446,358
447,935
448,341
449,648
450,95
451,167
452,697
453,891
454,121
455,759
456,905
457,434
458,813
459,176
460,43
461,102
462,403
463,819
464,181
465,672
466,229
467,926
468,103
469,103
470,368
471,315
472,453
473,249
474,226
475,662
476,143
477,43
478,101
479,437
480,648
481,489
482,948
483,605
484,421
485,730
486,765
487,805
488,591
489,794
490,551
491,775
492,376
493,362
494,925
495,722
496,27
497,111
498,389
499,73
500,170
501,6
502,777
503,413
504,912
505,476
506,689
507,1
508,156
509,762
510,947
511,189
512,597
513,113
514,31
515,281
516,921
517,113
518,92
519,803
520,90
521,691
522,108
523,213
524,898
525,740
526,153
527,9
528,137
529,521
530,200
531,231
532,441
533,143
534,476
535,691
536,10
537,209
538,184
539,182
540,605
541,816
542,166
543,523
544,178
545,868
546,621
547,337
548,385
549,437
550,614
551,906
552,881
553,472
554,924
555,480
556,827
557,604
558,386
559,100
560,175
561,372
562,568
563,250
564,376
565,267
566,915
567,629
568,495
569,286
570,893
571,913
572,135
573,747
574,166
575,864
576,17
577,514
578,363
579,480
580,60
581,291
582,943
583,98
584,490
585,942
586,42
587,940
588,628
589,755
590,517
591,589
592,136
593,713
594,689
595,452
596,550
597,229
598,133
599,342
600,412
601,511
602,899
603,545
604,62
605,3
606,246
607,55
608,452
609,335
610,821
611,542
612,157
613,497
614,230
615,245
616,249
617,617
618,489
619,279
620,483
621,730
622,271
623,817
624,97
625,257
626,411
627,326
628,631
629,913
630,275
631,410
632,361
633,348
634,250
635,823
636,256
637,930
638,285
639,841
640,275
641,514
642,685
643,48
644,622
645,375
646,546
647,99
648,901
649,90
650,420
651,384
652,461
653,941
654,353
655,535
656,835
657,36
658,129
659,158
660,692
661,570
662,299
663,916
664,159
665,773
666,413
667,468
668,721
669,106
670,148
671,134
672,164
673,130
674,625
675,538
676,242
677,323
678,311
679,115
680,655
681,707
682,634
683,290
684,25
685,552
686,512
687,38
688,631
689,447
690,820
691,261
692,892
693,361
694,707
695,46
696,459
697,783
698,66
699,451
700,695
701,605
702,520
703,772
704,297
705,490
706,571
707,256
708,672
709,450
710,842
711,584
712,13
713,698
714,378
715,758
716,313
717,727
718,268
719,829
720,371
721,286
722,400
723,877
724,860
725,931
726,436
727,398
728,765
729,99
730,110
731,276
732,581
733,113
734,613
735,251
736,128
737,471
738,869
739,222
740,138
741,409
742,31
743,292
744,6
745,91
746,626
747,918
748,882
749,100
750,933
751,88
752,608
753,646
754,653
755,819
756,590
757,867
758,625
759,31
760,340
761,701
762,465
763,32
764,884
765,356
766,928
767,852
768,138
769,425
770,775
771,573
772,569
773,334
774,920
775,913
776,792
777,368
778,901
779,484
780,631
781,800
782,202
783,500
784,441
785,221
786,337
787,446
788,342
789,800
790,822
791,513
792,602
793,35
794,357
795,596
796,13
797,168
798,624
799,102
800,46
801,828
802,59
803,739
804,890
805,924
806,457
807,199
808,589
809,756
810,903
811,822
812,602
813,836
814,128
815,521
816,890
817,14
818,725
819,872
820,769
821,633
822,399
823,683
824,741
825,37
826,160
827,675
828,557
829,613
830,116
831,771
832,461
833,191
834,926
835,462
836,129
837,830
838,592
839,220
840,407
841,678
842,559
843,146
844,801
845,3
846,598
847,863
848,905
849,892
850,439
851,25
852,95
853,890
854,516
855,39
856,434
857,830
858,264
859,76
860,748
861,136
862,881
863,787
864,666
865,42
866,229
867,123
868,573
869,805
870,823
871,518
872,311
873,246
874,881
875,365
