Run #,Times 0,Percent 0
0,500,100.0
1,500,100.0
2,500,100.0
3,500,100.0
4,500,100.0
5,500,100.0
6,500,100.0
7,500,100.0
8,500,100.0
9,500,100.0
10,500,100.0
11,500,100.0
12,500,100.0
13,500,100.0
14,500,100.0
15,500,100.0
16,500,100.0
17,500,100.0
17,500,100.0
18,500,100.0
19,500,100.0
20,500,100.0
21,500,100.0
22,500,100.0
23,500,100.0
24,500,100.0
25,500,100.0
26,500,100.0
27,500,100.0
28,500,100.0
29,500,100.0
30,500,100.0
31,500,100.0
32,500,100.0
33,500,100.0
34,500,100.0
35,500,100.0
36,500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
500,100.0
