Number,Value
0,14
1,3
2,1
3,5
4,10
5,1
6,1
7,6
8,2
9,6
10,4
11,14
12,2
13,10
14,16
15,6
16,7
17,13
18,6
19,9
20,3
21,6
22,2
23,7
24,9
25,1
26,14
27,5
28,3
29,12
30,5
31,10
32,10
33,8
34,6
35,9
36,6
37,12
38,14
39,11
40,10
41,14
42,8
43,11
44,10
45,8
46,12
47,4
48,3
49,13
50,9
51,9
52,4
53,8
54,8
55,4
56,5
57,12
58,5
59,9
60,6
61,8
62,8
63,8
64,6
65,16
66,2
67,5
68,7
69,8
70,10
71,13
72,12
73,2
74,1
75,6
76,10
77,7
78,6
79,13
80,14
81,3
82,16
83,14
84,13
85,9
86,16
87,3
88,2
89,15
90,8
91,12
92,12
93,16
94,16
95,7
96,13
97,5
98,7
99,6
100,15
101,6
102,6
103,6
104,5
105,12
106,11
107,10
108,9
109,8
110,8
111,9
112,14
113,13
114,11
115,9
116,12
117,15
118,3
119,4
120,5
121,2
122,16
123,8
124,12
125,2
126,6
127,3
128,7
129,7
130,8
131,8
132,1
133,8
134,9
135,12
136,8
137,5
138,2
139,15
140,8
141,10
142,5
143,12
144,15
145,12
146,13
147,13
148,5
149,14
150,3
151,12
152,3
153,15
154,10
155,11
156,13
157,4
158,15
159,14
160,8
161,15
162,1
163,1
164,14
165,6
166,5
167,15
168,2
169,4
170,16
171,8
172,4
173,14
174,10
175,2
176,1
177,10
178,9
179,13
180,15
181,12
182,1
183,5
184,11
185,16
186,6
187,14
188,6
189,15
190,6
191,10
192,13
193,16
194,2
195,7
196,8
197,6
198,11
199,14
200,4
201,16
202,7
203,11
204,10
205,11
206,8
207,4
208,11
209,12
210,11
211,5
212,1
213,9
214,8
215,4
216,9
217,12
218,8
219,12
220,16
221,14
222,7
223,15
224,4
225,5
226,10
227,14
228,7
229,6
230,4
231,16
232,8
233,13
234,7
235,14
236,11
237,15
238,9
239,12
240,8
241,16
242,12
243,2
244,9
245,2
246,12
247,6
248,15
249,1
250,15
251,3
252,2
253,2
254,5
255,15
256,8
257,8
258,2
259,1
260,3
261,2
262,12
263,7
264,16
265,2
266,9
267,10
268,4
269,8
270,5
271,13
272,6
273,13
274,2
275,5
276,8
277,14
278,4
279,8
280,13
281,15
282,11
283,13
284,4
285,2
286,16
287,10
288,5
289,2
290,10
291,13
292,16
293,6
294,13
295,13
296,4
297,4
298,6
299,11
300,1
301,4
302,2
303,12
304,9
305,16
306,2
307,10
308,12
309,3
310,7
311,16
312,3
313,8
314,7
315,5
316,15
317,13
318,11
319,1
320,5
321,11
322,9
323,4
324,13
325,11
326,16
327,14
328,8
329,1
330,5
331,5
332,1
333,13
334,1
335,9
336,14
337,2
338,5
339,8
340,4
341,2
342,4
343,12
344,4
345,2
346,7
347,1
348,9
349,2
350,10
351,12
352,4
353,3
354,9
355,15
356,15
357,5
358,13
359,2
360,6
361,6
362,3
363,11
364,12
365,16
366,16
367,10
368,8
369,3
370,8
371,2
372,14
373,2
374,9
375,7
376,3
377,6
378,11
379,4
380,5
381,8
382,11
383,15
384,7
385,9
386,9
387,5
388,5
389,15
390,4
391,14
392,16
393,16
394,12
395,8
396,4
397,4
398,11
399,7
400,6
401,6
402,6
403,8
404,8
405,6
406,9
407,6
408,2
409,7
410,8
411,16
412,12
413,7
414,6
415,12
416,16
417,12
418,6
419,7
420,8
421,8
422,14
423,3
424,12
425,11
426,16
427,10
428,7
429,13
430,10
431,10
432,2
433,3
434,12
435,6
436,14
437,16
438,4
439,13
440,12
441,8
442,5
443,10
444,3
445,12
446,6
447,2
448,5
449,3
450,7
451,3
452,8
453,4
454,3
455,12
456,12
457,13
458,13
459,3
460,10
461,11
462,9
463,5
464,1
465,15
466,15
467,11
468,15
469,12
470,8
471,15
472,10
473,3
474,1
475,10
476,10
477,7
478,16
479,7
480,14
481,2
482,5
483,6
484,3
485,7
486,15
487,9
488,14
489,3
490,15
491,3
492,11
493,6
494,12
495,5
496,5
497,8
498,12
499,1
500,15
501,16
502,9
503,9
504,15
505,9
506,15
507,3
508,15
509,14
510,4
511,5
512,15
513,4
514,9
515,2
516,16
517,6
518,8
519,7
520,1
521,2
522,16
523,7
524,8
525,16
526,15
527,5
528,6
529,12
530,9
531,7
532,2
533,12
534,14
535,2
536,4
537,10
538,5
539,10
540,11
541,4
542,5
543,15
544,10
545,7
546,11
547,14
548,10
549,14
550,9
551,1
552,15
553,8
554,9
555,14
556,12
557,3
558,5
559,13
560,9
561,10
562,1
563,1
564,6
565,13
566,10
567,6
568,13
569,8
570,3
571,8
572,5
573,16
574,8
575,2
576,3
577,1
578,9
579,7
580,12
581,9
582,5
583,4
584,4
585,5
586,7
587,9
588,4
589,11
590,13
591,9
592,15
593,3
594,12
595,13
596,8
597,6
598,14
599,5
600,13
601,10
602,16
603,11
604,9
605,14
606,11
607,15
608,16
609,8
610,2
611,2
612,11
613,6
614,16
615,13
616,12
617,7
618,9
619,9
620,4
621,8
622,2
623,7
624,14
625,13
626,7
627,11
628,6
629,12
630,6
631,15
632,15
633,8
634,15
635,1
636,5
637,13
638,7
639,11
640,4
641,11
642,11
643,2
644,1
645,6
646,5
647,8
648,7
649,15
650,5
651,5
652,9
653,9
654,6
655,8
656,12
657,16
658,15
659,16
660,5
661,7
662,8
663,8
664,11
665,2
666,7
667,5
668,3
669,13
670,5
671,12
672,4
673,8
674,10
675,9
676,12
677,6
678,9
679,3
680,8
681,13
682,10
683,16
684,15
685,5
686,8
687,5
688,2
689,12
690,2
691,4
692,9
693,3
694,12
695,14
696,4
697,13
698,8
699,5
700,5
701,9
702,9
703,13
704,12
705,4
706,15
707,6
708,9
709,9
710,15
711,8
712,15
713,10
714,3
715,7
716,16
717,12
718,2
719,4
720,3
721,5
722,11
723,2
724,3
725,13
726,9
727,13
728,8
729,1
730,7
731,11
732,5
733,16
734,16
735,12
736,1
737,5
738,10
739,13
740,16
741,4
742,15
743,4
744,9
745,14
746,1
747,2
748,12
749,4
750,8
751,3
752,6
753,2
754,6
755,14
756,9
757,8
758,4
759,15
760,4
761,15
762,1
763,2
764,11
765,15
766,7
767,13
768,11
769,2
770,7
771,1
772,12
773,13
774,8
775,14
776,9
777,9
778,9
779,14
780,15
781,6
782,11
783,7
784,8
785,3
786,8
787,2
788,16
789,3
790,4
791,13
792,5
793,3
794,5
795,5
796,10
797,5
798,14
799,1
800,16
801,5
802,13
803,11
804,5
805,11
806,15
807,2
808,9
809,14
810,15
811,7
812,1
813,6
814,2
815,5
816,14
817,14
818,12
819,10
820,9
821,11
822,7
823,4
824,11
825,2
826,3
827,11
828,10
829,9
830,14
831,11
832,16
833,16
834,13
835,4
836,11
837,6
838,3
839,13
840,3
841,16
842,5
843,12
844,9
845,2
846,11
847,2
848,11
849,15
850,13
851,16
852,2
853,8
854,7
855,1
856,13
857,12
858,16
859,13
860,1
861,4
862,6
863,6
864,10
865,7
866,2
867,10
868,8
869,7
870,4
871,13
872,12
873,13
874,2
875,5
876,10
877,12
878,8
879,5
880,14
881,7
882,3
883,3
884,13
885,13
886,8
887,7
888,11
889,14
890,7
891,1
892,6
893,16
894,9
895,8
896,15
897,6
898,1
899,15
900,12
901,13
902,5
903,10
904,14
905,1
906,6
907,16
908,1
909,15
910,3
911,3
912,2
913,5
914,11
915,4
916,15
917,16
918,5
919,5
920,2
921,8
922,14
923,4
924,9
925,9
926,16
927,6
928,7
929,11
930,9
931,15
932,12
933,11
934,8
935,2
936,15
937,8
938,6
939,11
940,8
941,10
942,15
943,12
944,15
945,5
946,16
947,3
948,11
949,4
950,9
951,7
952,3
953,15
954,9
955,14
956,6
957,3
958,10
959,1
960,4
961,8
962,5
963,15
964,3
965,11
966,3
967,12
968,1
969,11
970,16
971,7
972,16
973,3
974,4
975,12
976,4
977,15
978,5
979,8
980,1
981,4
982,6
983,3
984,2
985,14
986,1
987,7
988,11
989,2
990,1
991,15
992,12
993,10
994,14
995,15
996,15
997,12
998,16
999,71000,4
1001,3
1002,1
1003,4
1004,12
1005,14
1006,1
1007,4
1008,16
1009,6
1010,8
1011,15
1012,7
1013,13
1014,6
1015,7
1016,14
1017,3
1018,8
1019,5
1020,8
1021,10
1022,1
1023,12
1024,11
1025,13
1026,6
1027,6
1028,6
1029,12
1030,11
1031,8
1032,9
1033,15
1034,7
1035,4
1036,6
1037,6
1038,2
1039,7
1040,8
1041,13
1042,6
1043,15
1044,16
1045,16
1046,14
1047,12
1048,15
1049,15
1050,13
1051,15
1052,1
1053,1
1054,10
1055,6
1056,12
1057,5
1058,10
1059,10
1060,3
1061,12
1062,4
1063,8
1064,9
1065,10
1066,6
1067,15
1068,9
1069,16
1070,3
1071,5
1072,13
1073,4
1074,3
1075,7
1076,1
1077,15
1078,12
1079,13
1080,16
1081,13
1082,14
1083,10
1084,15
1085,7
1086,15
1087,6
1088,10
1089,16
1090,1
1091,14
1092,7
1093,6
1094,16
1095,4
1096,9
1097,2
1098,7
1099,1
1100,10
1101,14
1102,16
1103,11
1104,1
1105,8
1106,7
1107,7
1108,4
1109,11
1110,15
1111,5
1112,10
1113,10
1114,8
1115,7
1116,9
1117,6
1118,10
1119,14
1120,10
1121,2
1122,7
1123,1
1124,5
1125,13
1126,4
1127,16
1128,6
1129,8
1130,10
1131,12
1132,16
1133,11
1134,14
1135,14
1136,3
1137,4
1138,15
1139,5
1140,13
1141,15
1142,13
1143,3
1144,4
1145,2
1146,15
1147,6
1148,11
1149,5
1150,16
1151,11
1152,13
1153,13
1154,12
1155,1
1156,13
1157,2
1158,14
1159,11
1160,3
1161,9
1162,11
1163,3
1164,3
1165,10
1166,15
1167,12
1168,14
1169,12
1170,16
1171,9
1172,11
1173,7
1174,8
1175,10
1176,8
1177,10
1178,7
1179,12
1180,3
1181,16
1182,13
1183,1
1184,16
1185,1
1186,13
1187,8
1188,16
1189,5
1190,7
1191,9
1192,15
1193,12
1194,6
1195,14
1196,6
1197,7
1198,8
1199,6
1200,1
1201,1
1202,16
1203,11
1204,13
1205,8
1206,13
1207,16
1208,6
1209,16
1210,13
1211,16
1212,13
1213,15
1214,6
1215,9
1216,11
1217,14
1218,10
1219,10
1220,1
1221,14
1222,13
1223,8
1224,14
1225,5
1226,9
1227,2
1228,11
1229,5
1230,1
1231,1
1232,10
1233,8
1234,6
1235,5
1236,5
1237,12
1238,15
1239,5
1240,10
1241,7
1242,13
1243,9
1244,8
1245,4
1246,8
1247,9
1248,8
1249,5
1250,11
1251,14
1252,8
1253,4
1254,11
1255,2
1256,15
1257,4
1258,9
1259,3
1260,3
1261,11
1262,16
1263,11
1264,2
1265,2
1266,10
1267,12
1268,6
1269,10
1270,7
