Number,Value
0,1
1,1
2,1
3,1
4,1
5,1
6,2
7,1
8,2
9,1
10,1
11,1
12,2
13,2
14,2
15,1
16,2
17,1
18,1
19,2
20,2
21,2
22,2
23,1
24,1
25,2
26,2
27,2
28,2
29,1
30,2
31,2
32,1
33,2
34,1
35,2
36,2
37,1
38,1
39,1
40,1
41,2
42,1
43,2
44,1
45,1
46,1
47,2
48,1
49,1
50,1
51,1
52,1
53,1
54,2
55,2
56,2
57,2
58,2
59,2
60,1
61,1
62,2
63,2
64,2
65,1
66,1
67,2
68,1
69,2
70,1
71,1
72,1
73,1
74,1
75,2
76,2
77,1
78,2
79,2
80,2
81,2
82,1
83,1
84,2
85,1
86,1
87,2
88,1
89,1
90,1
91,2
92,2
93,2
94,2
95,2
96,1
97,2
98,1
99,1
100,2
101,2
102,1
103,2
104,1
105,1
106,1
107,2
108,2
109,1
110,2
111,2
112,1
113,1
114,1
115,1
116,2
117,1
118,2
119,2
120,2
121,2
122,2
123,1
124,2
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,2
134,1
135,2
136,1
137,1
138,2
139,2
140,1
141,1
142,1
143,2
144,1
145,1
146,2
147,2
148,1
149,1
150,2
151,1
152,2
153,1
154,2
155,1
156,1
157,1
158,1
159,2
160,2
161,1
162,1
163,2
164,2
165,2
166,1
167,2
168,2
169,1
170,1
171,1
172,2
173,2
174,2
175,2
176,2
177,2
178,1
179,1
180,1
181,1
182,1
183,2
184,2
185,2
186,2
187,1
188,1
189,1
190,2
191,2
192,2
193,2
194,1
195,1
196,1
197,2
198,2
199,2
200,2
201,2
202,1
203,2
204,2
205,2
206,2
207,1
208,1
209,2
210,1
211,1
212,2
213,1
214,2
215,1
216,2
217,1
218,1
219,1
220,1
221,2
222,1
223,1
224,1
225,2
226,1
227,2
228,1
229,2
230,1
231,1
232,1
233,2
234,2
235,1
236,2
237,1
238,2
239,1
240,1
241,1
242,2
243,2
244,2
245,1
246,2
247,2
248,1
249,2
250,1
251,2
252,2
253,1
254,1
255,2
256,1
257,2
258,1
259,1
260,1
261,2
262,2
263,2
264,2
265,2
266,2
267,1
268,1
269,2
270,2
271,1
272,1
273,1
274,2
275,2
276,1
277,2
278,2
279,2
280,1
281,2
282,2
283,1
284,2
285,1
286,2
287,2
288,2
289,1
290,2
291,2
292,2
293,1
294,2
295,1
296,2
297,1
298,1
299,1
300,2
301,1
302,1
303,2
304,2
305,2
306,2
307,2
308,2
309,2
310,2
311,1
312,2
313,1
314,1
315,1
316,1
317,1
318,2
319,1
320,1
321,1
322,1
323,1
324,2
325,1
326,2
327,1
328,1
329,1
330,1
331,2
332,1
333,2
334,2
335,1
336,1
337,1
338,1
339,1
340,1
341,2
342,2
343,2
344,2
345,2
346,1
347,2
348,2
349,1
350,1
351,1
352,1
353,1
354,2
355,2
356,2
357,2
358,1
359,1
360,1
361,2
362,2
363,1
364,1
365,2
366,1
367,1
368,1
369,2
370,1
371,2
372,2
373,1
374,2
375,2
376,1
377,1
378,1
379,2
380,2
381,2
382,2
383,1
384,2
385,1
386,2
387,2
388,1
389,1
390,2
391,1
392,2
393,1
394,1
395,1
396,2
397,2
398,2
399,1
400,1
401,1
402,2
403,1
404,2
405,1
406,2
407,1
408,2
409,2
410,1
411,1
412,1
413,2
414,2
415,1
416,1
417,1
418,1
419,1
420,2
421,2
422,1
423,2
424,2
425,1
426,1
427,2
428,2
429,2
430,2
431,1
432,2
433,1
434,2
435,1
436,2
437,2
438,2
439,2
440,1
441,2
442,2
443,1
444,2
445,1
446,1
447,2
448,1
449,2
450,2
451,1
452,2
453,2
454,2
455,1
456,1
457,2
458,2
459,2
460,1
461,1
462,2
463,1
464,2
465,1
466,1
467,1
468,1
469,1
470,2
471,1
472,1
473,1
474,2
475,1
476,1
477,2
478,2
479,2
480,1
481,1
482,1
483,1
484,2
485,1
486,2
487,1
488,1
489,2
490,2
491,2
492,1
493,2
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,2
502,2
503,1
504,2
505,1
506,1
507,2
508,2
509,1
510,1
511,1
512,1
513,1
514,1
515,2
516,2
517,1
518,1
519,1
520,1
521,2
522,1
523,1
524,1
525,2
526,1
527,1
528,2
529,2
530,2
531,2
532,1
533,1
534,1
535,2
536,1
537,2
538,2
539,2
540,1
541,2
542,1
543,1
544,1
545,2
546,1
547,1
548,2
549,2
550,1
551,1
552,2
553,1
554,2
555,2
556,2
557,2
558,2
559,1
560,1
561,2
562,2
563,2
564,2
565,1
566,2
567,1
568,1
569,1
570,2
571,2
572,2
573,1
574,1
575,1
576,1
577,1
578,2
579,1
580,2
581,1
582,1
583,2
584,1
585,1
586,1
587,1
588,1
589,2
590,2
591,2
592,1
593,1
594,1
595,1
596,1
597,1
598,2
599,2
600,2
601,1
602,1
603,2
604,2
605,2
606,2
607,1
608,2
609,1
610,2
611,2
612,2
613,2
614,1
615,1
616,1
617,1
618,2
619,1
620,1
621,1
622,2
623,1
624,2
625,2
626,2
627,1
628,1
629,2
630,2
631,1
632,2
633,2
634,2
635,1
636,1
637,1
638,1
639,1
640,1
641,2
642,1
643,2
644,1
645,2
646,2
647,2
648,2
649,1
650,2
651,1
652,1
653,2
654,1
655,2
656,2
657,1
658,2
659,2
660,2
661,2
662,1
663,1
664,1
665,1
666,2
667,1
668,1
669,1
670,2
671,2
672,1
673,2
674,2
675,1
676,1
677,1
678,2
679,1
680,2
681,2
682,1
683,2
684,2
685,2
686,2
687,1
688,1
689,1
690,1
691,2
692,2
693,1
694,1
695,2
696,1
697,1
698,1
699,1
700,1
701,1
702,2
703,1
704,1
705,2
706,1
707,2
708,1
709,2
710,1
711,2
712,1
713,1
714,1
715,1
716,1
717,1
718,1
719,1
720,1
721,2
722,2
723,1
724,1
725,1
726,2
727,1
728,1
729,2
730,2
731,1
732,2
733,2
734,2
735,2
736,1
737,1
738,1
739,2
740,1
741,2
742,2
743,2
744,2
745,1
746,1
747,1
748,1
749,1
750,1
751,1
752,1
753,1
754,2
755,2
756,1
757,1
758,1
759,2
760,1
761,2
762,1
763,1
764,2
765,1
766,1
767,2
768,2
769,2
770,1
771,2
772,1
773,2
774,1
775,1
776,2
777,2
778,1
779,1
780,2
781,2
782,1
783,1
784,1
785,1
786,2
787,1
788,2
789,1
790,1
791,2
792,1
793,1
794,2
795,1
796,2
797,2
798,1
799,1
800,2
801,2
802,2
803,1
804,1
805,2
806,1
807,2
808,2
809,2
810,2
811,1
