Number,Value
0,1
1,2
2,2
3,1
4,2
5,1
6,2
7,2
8,1
9,2
10,1
11,2
12,2
13,2
14,2
15,2
16,2
17,1
18,1
19,1
20,2
21,1
22,2
23,1
24,2
25,1
26,2
27,1
28,2
29,1
30,1
31,2
32,2
33,1
34,1
35,1
36,1
37,1
38,2
39,2
40,2
41,1
42,2
43,2
44,2
45,2
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,2
55,2
56,1
57,2
58,2
59,1
60,2
61,2
62,2
63,2
64,2
65,1
66,1
67,1
68,1
69,2
70,1
71,1
72,2
73,2
74,1
75,2
76,2
77,1
78,1
79,2
80,2
81,1
82,2
83,2
84,2
85,1
86,1
87,1
88,2
89,2
90,2
91,2
92,2
93,2
94,1
95,1
96,2
97,2
98,1
99,2
100,2
101,1
102,1
103,1
104,1
105,1
106,2
107,1
108,2
109,2
110,1
111,1
112,2
113,1
114,1
115,2
116,1
117,2
118,1
119,2
120,2
121,2
122,1
123,1
124,2
125,2
126,1
127,2
128,2
129,2
130,1
131,2
132,2
133,2
134,1
135,1
136,2
137,1
138,1
139,2
140,1
141,1
142,2
143,2
144,1
145,2
146,2
147,1
148,2
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,2
158,1
159,2
160,2
161,2
162,1
163,1
164,2
165,2
166,1
167,1
168,1
169,2
170,2
171,1
172,2
173,2
174,2
175,2
176,1
177,2
178,2
179,2
180,1
181,2
182,1
183,1
184,2
185,2
186,2
187,2
188,1
189,1
190,1
191,2
192,1
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
201,2
202,1
203,2
204,1
205,2
206,1
207,2
208,2
209,2
210,2
211,1
212,2
213,2
214,2
215,2
216,1
217,2
218,2
219,2
220,1
221,1
222,1
223,2
224,2
225,2
226,1
227,1
228,1
229,1
230,1
231,2
232,1
233,2
234,2
235,2
236,2
237,1
238,1
239,1
240,2
241,2
242,1
243,2
244,2
245,2
246,1
247,2
248,2
249,1
250,2
251,2
252,2
253,2
254,2
255,2
256,1
257,1
258,2
259,2
260,1
261,2
262,2
263,1
264,1
265,1
266,1
267,1
268,2
269,2
270,1
271,1
272,1
273,2
274,1
275,1
276,1
277,1
278,1
279,1
280,2
281,2
282,2
283,2
284,1
285,2
286,2
287,1
288,2
289,1
290,1
291,1
292,2
293,2
294,1
295,1
296,2
297,1
298,2
299,1
300,2
301,1
302,1
303,1
304,2
305,2
306,1
307,2
308,1
309,2
310,2
311,2
312,1
313,2
314,1
315,2
316,1
317,2
318,1
319,1
320,1
321,1
322,1
323,1
324,2
325,1
326,2
327,2
328,2
329,2
330,1
331,1
332,2
333,1
334,1
335,1
336,1
337,2
338,2
339,2
340,2
341,1
342,1
343,1
344,2
345,2
346,2
347,2
348,1
349,2
350,2
351,2
352,1
353,1
354,1
355,1
356,2
357,1
358,1
359,1
360,2
361,1
362,1
363,2
364,2
365,1
366,1
367,1
368,2
369,1
370,1
371,2
372,2
373,1
374,1
375,1
376,1
377,2
378,1
379,1
380,2
381,1
382,2
383,2
384,1
385,2
386,2
387,1
388,1
389,2
390,2
391,1
392,2
393,2
394,1
395,1
396,2
397,2
398,2
399,1
400,2
401,1
402,2
403,1
404,2
405,1
406,2
407,1
408,1
409,2
410,1
411,1
412,2
413,2
414,2
415,1
416,2
417,2
418,1
419,1
420,2
421,2
422,1
423,1
424,2
425,1
426,2
427,2
428,1
429,2
430,1
431,2
432,2
433,2
434,2
435,1
436,2
437,2
438,2
439,1
440,1
441,2
442,2
443,2
444,2
445,2
446,1
447,2
448,2
449,2
450,2
451,1
452,2
453,2
454,2
455,2
456,1
457,1
458,2
459,2
460,1
461,1
462,2
463,1
464,2
465,1
466,1
467,1
468,2
469,2
470,2
471,2
472,1
473,1
474,1
475,2
476,1
477,2
478,2
479,2
480,2
481,1
482,1
483,1
484,2
485,2
486,1
487,1
488,2
489,1
490,1
491,1
492,2
493,2
494,1
495,2
496,2
497,2
498,1
499,1
500,2
501,2
502,2
503,2
504,1
505,2
506,2
507,2
508,2
509,1
510,1
511,2
512,1
513,2
514,2
515,1
516,2
517,2
518,2
519,2
520,2
521,2
522,1
523,1
524,2
525,1
526,1
527,1
528,1
529,1
530,2
531,1
532,2
533,2
534,2
535,2
536,1
537,2
538,1
539,1
540,1
541,1
542,1
543,1
544,2
545,1
546,1
547,1
548,1
549,2
550,1
551,1
552,2
553,1
554,2
555,1
556,2
557,2
558,2
559,1
560,2
561,1
562,2
563,1
564,1
565,2
566,2
567,1
568,2
569,2
570,1
571,2
572,2
573,2
574,1
575,2
576,1
577,1
578,2
579,2
580,2
581,2
582,1
583,1
584,1
585,1
586,2
587,1
588,2
589,1
590,1
591,2
592,2
593,1
594,1
595,1
596,1
597,1
598,2
599,2
600,2
601,2
602,2
603,1
604,1
605,1
606,2
607,1
608,2
609,1
610,2
611,1
612,2
613,1
614,1
615,1
616,2
617,1
618,2
619,1
620,2
621,1
622,2
623,1
624,2
625,1
626,2
627,2
628,2
629,1
630,2
631,1
632,1
633,1
634,2
635,1
636,1
637,1
638,2
639,2
640,1
641,1
642,2
643,1
644,2
645,2
646,1
647,1
648,1
649,1
650,1
651,2
652,1
653,1
654,1
655,2
656,2
657,1
658,2
659,2
660,1
661,2
662,2
663,1
664,1
665,2
666,2
667,1
668,2
669,2
670,2
671,1
672,1
673,2
674,2
675,2
676,2
677,1
678,1
679,1
680,2
681,2
682,1
683,1
684,2
685,2
686,2
687,2
688,2
689,1
690,2
691,1
692,2
693,1
694,2
695,1
696,2
697,1
698,2
699,1
700,2
701,2
702,2
703,1
704,1
705,2
706,1
707,1
708,2
709,2
710,2
711,1
712,2
713,1
714,1
715,2
716,2
717,1
718,2
719,2
720,1
721,1
722,2
723,2
724,1
725,2
726,2
727,1
728,1
729,1
730,1
731,2
732,2
733,1
734,2
735,1
736,2
737,2
738,1
739,1
740,1
741,2
742,2
743,2
744,1
745,2
746,2
747,1
748,1
749,1
750,1
751,1
752,2
753,1
754,2
755,1
756,2
757,1
758,2
759,1
760,1
761,2
762,1
763,2
764,2
765,2
766,1
767,1
768,1
769,1
770,2
771,1
772,2
773,1
774,2
775,2
776,2
777,1
778,2
779,1
780,1
781,2
782,2
783,2
784,2
785,2
786,1
787,2
788,2
789,2
790,1
791,1
792,2
793,1
794,1
795,2
796,2
797,1
798,2
799,2
800,1
801,2
802,2
803,1
804,2
805,1
806,2
807,2
808,1
809,1
810,1
811,2
812,2
813,2
814,1
815,1
816,2
817,1
818,1
819,1
820,2
821,1
822,1
823,2
824,2
825,1
826,2
827,1
828,2
829,1
830,2
831,1
832,2
833,1
834,2
835,2
836,2
837,2
838,2
839,1
840,2
841,2
842,2
843,2
844,1
845,2
846,2
847,2
848,1
849,1
850,2
851,2
852,1
853,1
854,2
855,1
856,2
857,1
858,1
859,2
860,2
861,2
862,1
863,1
864,2
865,2
866,2
867,1
868,1
869,1
870,2
871,2
872,1
873,1
874,2
875,2
876,2
877,1
878,1
879,2
880,2
881,1
882,1
883,2
884,2
885,1
886,1
887,1
888,2
889,2
890,1
891,1
892,2
893,1
894,1
895,2
896,1
897,1
898,2
899,1
900,2
901,1
902,2
903,2
904,2
905,2
906,2
907,2
908,2
909,1
910,1
911,2
912,2
913,2
914,2
915,2
916,2
917,2
918,1
919,2
920,2
921,2
922,2
923,1
924,2
925,1
926,1
927,1
928,2
929,1
930,1
931,1
932,1
933,2
934,1
935,1
936,2
937,1
938,1
939,1
940,2
941,1
942,1
943,1
944,2
945,1
946,1
947,2
948,1
949,2
950,2
951,2
952,1
953,1
954,1
955,2
956,2
957,2
958,2
959,2
960,1
961,1
962,1
