Number,Value
0,2
1,2
2,1
3,2
4,2
5,2
6,1
7,2
8,1
9,2
10,2
11,2
12,1
13,1
14,1
15,2
16,1
17,1
18,2
19,2
20,2
21,1
22,2
23,1
24,2
25,2
26,1
27,2
28,2
29,2
30,1
31,2
32,1
33,2
34,1
35,2
36,2
37,1
38,1
39,1
40,1
41,1
42,1
43,2
44,1
45,2
46,2
47,2
48,2
49,2
50,2
51,1
52,1
53,1
54,2
55,1
56,2
57,1
58,1
59,1
60,1
61,2
62,1
63,1
64,1
65,1
66,2
67,1
68,2
69,2
70,2
71,2
72,1
73,1
74,2
75,1
76,2
77,1
78,1
79,1
80,2
81,1
82,2
83,1
84,1
85,1
86,1
87,1
88,1
89,2
90,2
91,1
92,2
93,2
94,1
95,1
96,1
97,1
98,2
99,2
100,2
101,1
102,1
103,1
104,2
105,1
106,2
107,1
108,2
109,2
110,2
111,2
112,1
113,2
114,1
115,2
116,2
117,1
118,1
119,2
120,1
121,2
122,1
123,1
124,1
125,1
126,2
127,1
128,2
129,1
130,1
131,2
132,1
133,1
134,2
135,1
136,1
137,1
138,1
139,1
140,2
141,2
142,1
143,1
144,1
145,2
146,1
147,2
148,1
149,1
150,2
151,1
152,2
153,2
154,1
155,2
156,2
157,2
158,2
159,1
160,1
161,1
162,2
163,1
164,1
165,1
166,2
167,2
168,2
169,1
170,1
171,2
172,1
173,2
174,2
175,2
176,2
177,2
178,2
179,1
180,2
181,1
182,1
183,2
184,2
185,1
186,1
187,1
188,1
189,2
190,2
191,1
192,2
193,2
194,1
195,2
196,1
197,2
198,2
199,2
200,1
201,1
202,1
203,2
204,2
205,1
206,2
207,2
208,2
209,1
210,1
211,1
212,1
213,2
214,1
215,1
216,2
217,2
218,1
219,1
220,2
221,1
222,1
223,1
224,2
225,2
226,2
227,2
228,1
229,1
230,1
231,2
232,1
233,2
234,2
235,1
236,2
237,2
238,1
239,1
240,1
241,2
242,1
243,2
244,2
245,1
246,2
247,2
248,1
249,2
250,1
251,1
252,1
253,1
254,1
255,1
256,2
257,2
258,2
259,2
260,1
261,2
262,1
263,2
264,1
265,2
266,2
267,2
268,2
269,2
270,1
271,1
272,2
273,1
274,1
275,1
276,2
277,2
278,2
279,2
280,1
281,2
282,1
283,1
284,2
285,1
286,2
287,2
288,1
289,2
290,2
291,1
292,2
293,2
294,1
295,1
296,1
297,2
298,1
299,2
300,1
301,2
302,1
303,1
304,1
305,1
306,1
307,1
308,2
309,2
310,2
311,2
312,2
313,1
314,1
315,2
316,1
317,1
318,1
319,2
320,1
321,2
322,2
323,1
324,2
325,2
326,1
327,2
328,2
329,2
330,2
331,2
332,2
333,2
334,2
335,2
336,2
337,1
338,2
339,2
340,1
341,1
342,1
343,1
344,1
345,1
346,2
347,1
348,2
349,2
350,1
351,1
352,1
353,1
354,1
355,1
356,2
357,2
358,1
359,1
360,2
361,1
362,2
363,1
364,1
365,1
366,1
367,1
368,1
369,2
370,1
371,2
372,2
373,1
374,1
375,2
376,2
377,2
378,1
379,1
380,2
381,1
382,1
383,1
384,2
385,1
386,2
387,1
388,1
389,1
390,1
391,2
392,1
393,1
394,1
395,1
396,1
397,2
398,1
399,2
400,1
401,2
402,1
403,2
404,1
405,1
406,1
407,1
408,1
409,1
410,2
411,2
412,2
413,1
414,2
415,1
416,1
417,2
418,2
419,2
420,2
421,1
422,1
423,2
424,2
425,1
426,1
427,2
428,1
429,1
430,2
431,1
432,2
433,1
434,1
435,1
436,1
437,2
438,1
439,1
440,2
441,1
442,1
443,1
444,2
445,2
446,1
447,1
448,1
449,2
450,2
451,1
452,1
453,1
454,2
455,1
456,2
457,2
458,1
459,2
460,1
461,1
462,1
463,1
464,2
465,2
466,1
467,2
468,2
469,1
470,1
471,2
472,2
473,2
474,2
475,2
476,1
477,2
478,1
479,1
480,1
481,2
482,2
483,2
484,2
485,1
486,2
487,1
488,2
489,2
490,2
491,2
492,2
493,2
494,1
495,1
496,2
497,2
498,1
499,1
500,1
501,2
502,2
503,1
504,2
505,1
506,1
507,1
508,1
509,1
510,2
511,2
512,1
513,1
514,1
515,2
516,1
517,2
518,1
519,1
520,1
521,1
522,1
523,1
524,2
525,1
526,1
527,2
528,1
529,1
530,2
531,2
532,1
533,2
534,2
535,1
536,1
537,1
538,2
539,1
540,1
541,1
542,1
543,2
544,1
545,2
