Number,Value
0,8
1,2
2,8
3,2
4,1
5,1
6,5
7,3
8,1
9,8
10,6
11,7
12,8
13,7
14,1
15,8
16,2
17,3
18,2
19,6
20,8
21,2
22,4
23,5
24,2
25,8
26,2
27,7
28,2
29,1
30,4
31,1
32,2
33,8
34,1
35,7
36,2
37,5
38,1
39,8
40,1
41,5
42,7
43,7
44,5
45,1
46,4
47,8
48,2
49,2
50,6
51,3
52,2
53,1
54,2
55,7
56,4
57,7
58,3
59,4
60,8
61,7
62,8
63,5
64,8
65,5
66,1
67,1
68,4
69,3
70,2
71,3
72,4
73,4
74,8
75,2
76,4
77,4
78,3
79,5
80,6
81,5
82,5
83,7
84,7
85,6
86,7
87,6
88,3
89,7
90,7
91,6
92,2
93,2
94,5
95,6
96,6
97,1
98,8
99,4
100,5
101,3
102,8
103,6
104,7
105,7
106,1
107,8
108,1
109,3
110,5
111,7
112,7
113,5
114,2
115,5
116,5
117,6
118,6
119,2
120,5
121,6
122,4
123,8
124,3
125,7
126,1
127,5
128,3
129,7
130,7
131,7
132,2
133,6
134,3
135,4
136,4
137,5
138,1
139,1
140,7
141,3
142,1
143,7
144,3
145,3
146,4
147,7
148,5
149,2
150,5
151,6
152,5
153,4
154,5
155,3
156,3
157,6
158,2
159,1
160,1
161,4
162,1
163,8
164,3
165,1
166,2
167,6
168,2
169,2
170,1
171,6
172,8
173,4
174,5
175,3
176,6
177,7
178,3
179,3
180,1
181,4
182,6
183,8
184,7
185,8
186,5
187,1
188,2
189,6
190,3
191,1
192,7
193,8
194,3
195,3
196,8
197,1
198,4
199,1
200,6
201,1
202,5
203,5
204,6
205,2
206,7
207,1
208,3
209,7
210,8
211,1
212,6
213,3
214,6
215,6
216,8
217,5
218,3
219,4
220,5
221,1
222,7
223,7
224,6
225,5
226,1
227,3
228,2
229,7
230,1
231,8
232,6
233,3
234,2
235,8
236,7
237,4
238,8
239,8
240,5
241,6
242,2
243,3
244,1
245,5
246,3
247,1
248,7
249,1
250,2
251,8
252,6
253,5
254,6
255,5
256,5
257,7
258,2
259,5
260,5
261,4
262,8
263,2
264,4
265,2
266,1
267,6
268,8
269,6
270,2
271,2
272,8
273,5
274,8
275,6
276,4
277,3
278,5
279,1
280,5
281,5
282,5
283,7
284,4
285,5
286,6
287,5
288,2
289,2
290,4
291,8
292,8
293,1
294,1
295,3
296,4
297,5
298,7
299,8
300,5
301,7
302,4
303,3
304,7
305,4
306,8
307,8
308,3
309,4
310,6
311,2
312,7
313,3
314,1
315,6
316,1
317,7
318,3
319,4
320,5
321,1
322,7
323,3
324,8
325,4
326,6
327,1
328,8
329,5
330,2
331,5
332,4
333,8
334,4
335,2
336,5
337,8
338,8
339,5
340,4
341,7
342,2
343,3
344,2
345,4
346,4
347,1
348,8
349,2
350,5
351,3
352,4
353,3
354,8
355,2
356,8
357,6
358,6
359,6
360,2
361,5
362,3
363,1
364,8
365,8
366,3
367,3
368,8
369,3
370,6
371,5
372,8
373,1
374,5
375,4
376,4
377,4
378,5
379,5
380,3
381,3
382,1
383,4
384,8
385,5
386,5
387,5
388,1
389,1
390,6
391,5
392,4
393,8
394,7
395,5
396,6
397,5
398,8
399,8
400,5
401,3
402,1
403,4
404,5
405,8
406,7
407,3
408,1
409,2
410,6
411,7
412,2
413,7
414,7
415,1
416,1
417,4
418,1
419,6
420,8
421,1
422,5
423,7
424,2
425,4
426,1
427,2
428,4
429,5
430,1
431,8
432,6
433,7
434,2
435,8
436,2
437,8
438,3
439,6
440,6
441,2
442,8
443,3
444,2
445,1
446,1
447,8
448,3
449,8
450,7
451,1
452,7
453,6
454,6
455,2
456,4
457,1
458,4
459,7
460,2
461,6
462,6
463,2
464,4
465,8
466,4
467,7
468,3
469,4
470,3
471,1
472,6
473,1
474,6
475,4
476,4
477,7
478,3
479,5
480,3
481,7
482,3
483,4
484,8
485,8
486,2
487,6
488,6
489,7
490,8
491,6
492,7
493,2
494,5
495,5
496,3
497,7
498,8
499,4
500,4
501,4
502,5
503,5
504,2
505,3
506,4
507,1
508,7
509,8
510,3
511,1
512,5
513,1
514,6
515,2
516,2
517,7
518,3
519,1
520,6
521,4
522,6
523,1
524,2
525,2
526,1
527,6
528,4
529,1
530,8
531,8
532,5
533,5
534,1
535,5
536,6
537,3
538,8
539,2
540,5
541,4
542,7
543,4
544,2
545,7
546,7
547,5
548,7
549,7
550,8
551,1
552,1
553,2
554,7
555,5
556,2
557,8
558,4
559,4
560,1
561,7
562,4
563,1
564,4
565,3
566,8
567,2
568,3
569,7
570,5
571,5
572,5
573,5
574,6
575,7
576,3
577,1
578,4
579,5
580,3
581,5
582,7
583,3
584,6
585,3
586,6
587,2
588,7
589,2
590,7
591,6
592,4
593,3
594,8
595,8
596,5
597,8
598,6
599,3
600,3
601,1
602,5
603,4
604,8
605,2
606,3
607,6
608,8
609,6
610,3
611,1
612,3
613,8
614,8
615,5
616,2
617,6
618,3
619,5
620,7
621,6
622,3
623,2
624,3
625,7
626,8
627,8
628,2
629,6
630,8
631,1
632,3
633,5
634,1
635,6
636,8
637,6
638,8
639,3
640,3
641,7
642,8
643,3
644,2
645,5
646,7
647,2
648,2
649,8
650,4
651,4
652,3
653,4
654,8
655,6
656,6
657,4
658,1
659,4
660,2
661,7
662,5
663,2
664,3
665,5
666,4
667,2
668,4
669,5
670,8
671,1
672,2
673,5
674,2
675,3
676,1
677,6
678,2
679,3
680,6
681,4
682,6
683,1
684,2
685,2
686,4
687,5
688,4
689,1
690,5
691,7
692,8
693,2
694,7
695,5
696,2
697,7
698,4
699,3
700,2
701,8
702,1
703,6
704,5
705,8
706,7
707,8
708,6
709,8
710,5
711,4
712,4
713,4
714,8
715,6
716,5
717,1
718,1
719,1
720,3
721,4
722,7
723,8
724,7
725,5
726,5
727,2
728,3
729,5
730,6
731,7
732,4
733,2
734,6
735,8
736,5
737,6
738,3
739,6
740,1
741,6
742,6
743,7
744,5
745,6
746,1
747,7
748,2
749,4
750,7
751,8
752,1
753,7
754,2
755,3
756,3
757,2
758,5
759,3
760,2
761,3
762,1
763,8
764,6
765,2
766,2
767,1
768,4
769,3
770,4
771,4
772,4
773,8
774,7
775,5
776,3
777,8
778,6
779,5
780,3
781,7
782,6
783,3
784,1
785,2
786,7
787,7
788,2
789,3
790,4
791,8
792,3
793,3
794,6
795,2
796,7
797,5
798,5
799,2
800,8
801,6
802,1
803,4
804,2
805,5
806,4
807,4
808,5
809,4
810,8
811,6
812,8
813,2
814,4
815,2
816,2
817,7
818,5
819,1
820,2
821,1
822,3
823,7
824,5
825,5
826,4
827,3
828,4
829,3
830,2
831,4
832,5
833,4
834,5
835,5
836,6
837,4
838,7
839,8
840,7
841,6
842,3
843,3
844,2
845,6
846,2
847,7
848,5
849,4
850,3
851,1
852,2
853,5
854,7
855,4
856,5
857,4
858,6
859,1
860,4
861,4
862,7
863,5
864,2
865,8
866,1
867,8
868,3
869,8
870,3
871,7
872,5
873,2
874,1
875,4
876,4
877,3
878,3
879,4
880,2
881,4
882,2
883,6
884,5
885,7
886,7
887,8
888,1
889,5
890,5
891,3
892,6
893,2
894,7
895,6
896,1
897,8
898,5
899,1
900,8
901,2
902,2
903,1
904,5
905,2
906,7
907,2
908,7
909,4
910,3
911,1
912,2
913,3
914,7
915,5
916,3
917,3
918,7
919,7
920,5
921,5
922,8
923,3
924,1
925,4
926,6
927,4
928,3
929,8
930,8
931,8
932,8
933,1
934,7
935,3
936,1
937,2
938,8
939,2
940,2
941,1
942,1
943,2
944,8
945,5
946,3
947,6
948,5
949,8
950,5
951,3
952,8
953,2
954,3
955,2
956,7
957,4
958,2
959,1
960,3
961,2
962,1
963,6
964,2
965,1
966,6
967,1
968,3
969,4
970,2
971,8
972,4
973,8
974,1
975,3
976,6
977,7
978,1
979,3
980,1
981,4
982,7
983,2
984,2
985,7
986,6
987,1
988,8
989,6
990,1
991,6
992,8
993,3
994,3
995,2
996,6
997,6
998,8
999,11000,6
1001,8
1002,4
1003,3
1004,8
1005,6
1006,3
1007,5
1008,2
1009,7
1010,8
1011,2
1012,2
1013,7
1014,2
1015,1
1016,2
1017,4
1018,6
1019,2
1020,4
1021,4
1022,7
1023,2
1024,2
1025,6
1026,1
1027,1
1028,7
1029,8
1030,6
1031,2
1032,7
1033,8
1034,2
1035,5
1036,6
1037,4
1038,1
1039,8
1040,7
1041,7
1042,7
1043,6
1044,6
1045,2
1046,1
1047,4
1048,3
1049,8
1050,3
1051,3
1052,5
1053,4
1054,4
1055,7
1056,5
1057,7
1058,2
1059,1
1060,4
1061,4
1062,1
1063,5
1064,4
1065,7
1066,2
1067,8
1068,7
1069,6
1070,7
1071,3
1072,3
1073,5
1074,3
1075,2
1076,4
1077,5
1078,5
1079,3
1080,1
1081,3
1082,6
1083,5
1084,4
1085,7
1086,3
1087,8
1088,7
1089,8
1090,6
1091,8
1092,2
1093,1
1094,1
1095,1
1096,3
1097,4
1098,4
1099,2
1100,1
1101,3
1102,4
1103,6
1104,4
1105,5
1106,1
1107,4
1108,5
1109,7
1110,1
1111,6
1112,4
1113,5
1114,1
1115,1
1116,5
1117,1
1118,1
1119,6
1120,5
1121,2
1122,7
1123,3
1124,4
1125,5
1126,2
1127,3
1128,8
1129,5
1130,4
1131,8
1132,5
1133,5
1134,2
1135,4
1136,3
1137,8
1138,5
1139,7
1140,3
1141,6
1142,8
1143,8
1144,1
1145,4
1146,8
1147,2
1148,2
1149,6
1150,1
1151,4
1152,4
1153,4
1154,5
1155,2
1156,1
1157,6
1158,4
1159,1
1160,3
1161,4
1162,4
1163,5
1164,2
1165,2
1166,3
1167,8
1168,1
1169,3
1170,7
1171,5
1172,8
1173,4
1174,2
1175,1
1176,7
1177,4
1178,6
1179,3
1180,1
1181,2
1182,8
1183,8
1184,2
1185,6
1186,7
1187,8
1188,6
1189,6
1190,7
1191,2
1192,8
1193,1
1194,2
1195,7
1196,1
1197,7
1198,7
1199,8
1200,3
1201,6
1202,2
1203,6
1204,5
1205,2
1206,7
1207,6
1208,1
1209,2
1210,1
1211,8
1212,3
1213,4
1214,1
1215,7
1216,6
1217,7
1218,6
1219,5
1220,4
1221,1
1222,4
1223,1
1224,6
1225,4
1226,1
1227,1
1228,1
1229,8
1230,4
1231,8
1232,8
1233,3
1234,2
1235,6
1236,2
1237,3
1238,4
1239,1
1240,2
1241,6
1242,1
1243,4
1244,7
1245,3
1246,4
1247,7
