Number,Value
0,15
1,1
2,6
3,9
4,5
5,2
6,8
7,4
8,5
9,3
10,4
11,11
12,7
13,5
14,8
15,1
16,14
17,7
18,9
19,14
20,10
21,15
22,13
23,7
24,15
25,12
26,6
27,15
28,14
29,2
30,9
31,2
32,8
33,8
34,2
35,11
36,10
37,10
38,2
39,14
40,15
41,10
42,1
43,11
44,2
45,13
46,14
47,6
48,11
49,13
50,3
51,14
52,8
53,15
54,6
55,13
56,11
57,15
58,3
59,3
60,11
61,11
62,15
63,4
64,4
65,12
66,11
67,6
68,14
69,13
70,8
71,9
72,6
73,2
74,9
75,6
76,10
77,14
78,8
79,11
80,2
81,2
82,15
83,7
84,4
85,3
86,12
87,5
88,11
89,8
90,8
91,5
92,6
93,14
94,13
95,10
96,7
97,9
98,15
99,13
100,9
101,8
102,8
103,4
104,3
105,11
106,15
107,15
108,11
109,2
110,2
111,1
112,13
113,7
114,13
115,12
116,8
117,9
118,8
119,9
120,8
121,10
122,2
123,8
124,1
125,11
126,8
127,6
128,4
129,9
130,3
131,9
132,4
133,5
134,2
135,3
136,13
137,6
138,3
139,6
140,14
141,14
142,10
143,3
144,12
145,13
146,11
147,1
148,8
149,1
150,7
151,3
152,10
153,2
154,3
155,11
156,3
157,8
158,8
159,15
160,9
161,12
162,5
163,6
164,10
165,2
166,12
167,13
168,1
169,2
170,4
171,1
172,14
173,4
174,6
175,3
176,11
177,12
178,12
179,9
180,4
181,15
182,3
183,2
184,1
185,7
186,6
187,13
188,14
189,2
190,10
191,7
192,6
193,15
194,7
195,9
196,15
197,7
198,10
199,4
200,9
201,12
202,15
203,3
204,11
205,5
206,1
207,6
208,11
209,15
210,11
211,9
212,6
213,6
214,15
215,13
216,7
217,13
218,15
219,11
220,2
221,9
222,5
223,4
224,8
225,12
226,7
227,5
228,6
229,8
230,8
231,4
232,12
233,3
234,15
235,13
236,4
237,12
238,1
239,7
240,1
241,1
242,13
243,4
244,3
245,7
246,4
247,6
248,5
249,1
250,13
251,2
252,6
253,11
254,4
255,2
256,7
257,10
258,10
259,6
260,7
261,11
262,5
263,8
264,13
265,14
266,2
267,1
268,7
269,13
270,11
271,2
272,10
