Number,Value
0,13
1,6
2,18
3,19
4,10
5,17
6,3
7,12
8,15
9,12
10,13
11,2
12,9
13,2
14,13
15,2
16,6
17,9
18,18
19,10
20,12
21,15
22,15
23,10
24,18
25,11
26,14
27,14
28,16
29,19
30,15
31,9
32,13
33,2
34,5
35,6
36,7
37,7
38,1
39,3
40,6
41,5
42,20
43,6
44,5
45,13
46,11
47,13
48,16
49,10
50,14
51,10
52,5
53,20
54,19
55,10
56,9
57,2
58,3
59,18
60,6
61,12
62,7
63,13
64,13
65,19
66,11
67,19
68,10
69,3
70,12
71,1
72,1
73,14
74,18
75,11
76,15
77,9
78,11
79,3
80,19
81,4
82,20
83,13
84,4
85,11
86,16
87,11
88,10
89,19
90,13
91,2
92,20
93,12
94,8
95,10
96,2
97,13
98,14
99,19
100,1
101,14
102,18
103,14
104,6
105,1
106,19
107,20
108,16
109,19
110,5
111,14
112,2
113,13
114,11
115,5
116,5
117,20
118,20
119,1
120,19
121,14
122,3
123,17
124,7
125,18
126,14
127,11
128,20
129,6
130,10
131,20
132,14
133,1
134,17
135,8
136,14
137,3
138,18
139,16
140,14
141,17
142,4
143,14
144,19
145,1
146,14
147,2
148,2
149,8
150,6
151,7
152,12
153,12
154,9
155,6
156,9
157,15
158,16
159,18
160,3
161,13
162,14
163,13
164,3
165,1
166,10
167,12
168,11
169,17
170,3
171,7
172,15
173,7
174,18
175,15
176,10
177,19
178,6
179,10
180,4
181,13
182,9
183,8
184,18
185,12
186,14
187,10
188,16
189,12
190,13
191,9
192,13
193,14
194,20
195,16
196,19
197,9
198,3
199,15
200,6
201,18
202,18
203,16
204,6
205,9
206,16
207,2
208,9
209,4
210,7
211,8
212,1
213,14
214,4
215,9
216,19
217,20
218,18
219,1
220,16
221,14
222,15
223,5
224,14
225,13
226,8
227,15
228,14
229,17
230,5
231,13
232,1
233,8
234,3
235,8
236,8
237,7
238,7
239,6
240,11
241,12
242,8
243,4
244,6
245,3
246,11
247,5
248,7
249,15
250,11
251,5
252,8
253,8
254,10
255,5
256,2
257,3
258,14
259,6
260,9
261,6
262,12
263,15
264,19
265,19
266,16
267,1
268,6
269,19
270,12
271,7
272,2
273,10
274,19
275,12
276,6
277,18
278,2
279,19
280,1
281,4
282,15
283,8
284,20
285,11
286,12
287,1
288,12
289,13
290,17
291,11
292,11
293,14
294,8
295,4
296,15
297,8
298,13
299,7
300,15
301,4
302,5
303,5
304,7
305,3
306,15
307,3
308,10
309,2
310,17
311,4
312,10
313,9
314,9
315,15
316,2
317,14
318,16
319,13
320,19
321,8
322,11
323,15
324,15
325,18
326,4
327,12
328,9
329,20
330,4
331,6
332,19
333,10
334,1
335,16
336,14
337,12
338,3
339,3
340,17
341,5
342,13
343,18
344,6
345,4
346,10
347,4
348,15
349,16
350,8
351,9
352,16
353,8
354,6
355,4
356,6
357,11
358,9
359,15
360,18
361,12
362,10
363,6
364,7
365,14
366,4
367,18
368,3
369,11
370,13
371,13
372,14
373,10
374,13
375,7
376,13
377,19
378,3
379,8
380,16
381,20
382,16
383,20
384,13
385,3
386,13
387,7
388,4
389,20
390,4
391,2
392,4
393,19
394,17
395,16
396,16
397,15
398,4
399,3
400,14
401,1
402,1
403,16
404,15
405,6
406,1
407,20
408,13
409,6
410,14
411,1
412,2
413,20
414,11
415,9
416,10
417,10
418,3
419,3
420,4
421,6
422,8
423,13
424,13
425,7
426,16
427,18
428,18
429,8
430,16
431,10
432,2
433,7
434,19
435,4
436,5
437,14
438,9
439,8
440,7
441,5
442,10
443,12
444,11
445,9
446,16
447,7
448,19
449,14
450,11
451,2
452,6
453,13
454,1
455,13
456,20
457,12
458,11
459,19
460,14
461,16
462,2
463,7
464,15
465,11
466,2
467,18
468,10
469,11
470,2
471,18
472,18
473,16
474,5
475,4
476,1
477,6
478,15
479,2
480,6
481,14
482,17
483,5
484,16
485,11
486,2
487,8
488,3
489,15
490,2
491,5
492,20
493,14
494,8
495,13
496,7
497,13
498,20
499,11
500,1
501,20
502,8
503,6
504,11
505,14
506,11
507,5
508,1
509,10
510,16
511,17
512,2
513,3
514,20
515,4
516,17
517,6
518,10
519,12
520,10
521,4
522,7
523,10
524,15
525,6
526,10
527,11
528,12
529,10
530,8
531,6
532,9
533,19
534,19
535,13
536,4
537,12
538,5
539,2
540,19
541,1
542,4
543,3
544,19
545,14
546,1
547,7
548,8
549,16
550,18
551,11
552,6
553,20
554,4
555,9
556,13
557,11
558,2
559,15
560,5
561,13
562,10
563,2
564,10
565,7
566,5
567,5
568,10
569,19
570,6
571,11
572,19
573,10
574,19
575,12
576,8
577,14
578,16
579,2
580,7
581,16
582,17
583,19
584,10
585,16
586,14
587,10
588,13
589,9
590,1
591,4
592,15
593,10
594,6
595,15
596,6
597,20
598,17
599,3
600,16
601,2
602,13
603,7
604,19
605,14
606,5
607,5
608,13
609,15
610,19
611,14
612,17
613,6
614,18
615,18
616,20
617,18
618,7
619,18
620,15
621,16
622,7
623,1
624,2
625,10
626,11
627,13
628,10
629,9
630,4
631,17
632,7
633,3
634,20
635,5
636,10
637,15
638,16
639,7
640,17
641,1
642,1
643,19
644,12
645,16
646,10
647,6
648,20
649,4
650,6
651,5
652,11
653,8
654,19
655,2
656,13
657,4
658,20
659,16
660,14
661,10
662,5
663,15
664,13
665,9
666,18
667,9
668,1
669,1
670,5
671,1
672,20
673,20
674,5
675,13
676,20
677,14
678,2
679,12
680,16
681,3
682,11
683,10
684,11
685,12
686,2
687,13
688,15
689,13
690,14
691,20
692,20
693,2
694,1
695,16
696,16
697,15
698,17
699,18
700,3
701,16
702,1
703,20
704,14
705,14
706,4
707,7
708,3
709,13
710,13
711,1
712,15
713,10
714,9
715,7
716,4
717,9
718,12
719,4
720,16
721,12
722,13
723,15
724,17
725,8
726,19
727,10
728,8
729,7
730,19
731,9
732,18
733,2
734,3
735,17
736,12
737,14
738,16
739,6
740,6
741,3
742,16
743,9
744,19
745,19
746,7
747,14
748,9
749,17
750,9
751,12
752,2
753,19
754,9
755,12
756,20
757,1
758,7
759,11
760,1
761,6
762,18
763,10
764,18
765,14
766,4
767,20
768,7
769,15
770,10
771,11
772,9
773,13
774,12
775,16
776,11
777,3
778,11
779,16
780,7
781,12
782,17
783,4
784,5
785,18
786,14
787,12
788,2
789,16
790,3
791,3
792,5
793,14
794,10
795,12
796,14
797,11
798,18
799,12
800,19
801,18
802,20
803,16
804,8
805,11
806,11
807,17
808,15
809,18
810,3
811,18
812,12
813,9
814,4
815,5
816,10
817,15
818,12
819,17
820,8
821,4
822,16
823,3
824,17
825,13
826,6
827,4
828,12
829,7
830,4
831,7
832,19
833,3
834,16
835,19
836,18
837,4
838,19
839,2
840,12
841,12
842,10
843,19
844,1
845,3
846,16
847,17
848,4
849,3
850,16
851,18
852,19
853,1
854,16
855,2
856,20
857,8
858,1
859,18
860,18
861,3
862,7
863,12
864,12
865,13
866,11
867,7
868,9
869,1
870,16
871,2
872,12
873,6
874,20
875,6
876,14
877,9
878,4
879,15
880,5
881,7
882,17
883,14
884,6
885,20
886,14
887,5
888,13
889,4
890,20
891,6
892,3
893,4
894,1
895,8
896,10
897,5
898,15
899,4
900,18
901,15
902,11
903,6
904,20
905,15
906,18
907,13
908,16
909,20
910,20
911,13
912,17
913,20
914,7
915,4
916,19
917,11
918,6
919,9
920,1
921,4
922,13
923,16
924,9
925,16
926,1
927,1
928,3
929,2
930,17
931,5
932,17
933,18
934,15
935,4
936,2
937,16
938,5
939,9
940,5
941,3
942,13
943,4
944,9
945,12
946,16
947,7
948,1
949,15
950,7
951,11
952,13
953,4
954,6
955,6
956,9
957,16
958,2
959,9
960,13
961,20
962,15
963,19
964,2
965,16
966,10
967,19
968,2
969,7
970,3
971,17
972,4
973,3
974,19
975,10
976,3
977,13
978,14
979,18
980,8
981,6
982,16
983,10
984,2
985,14
986,1
987,17
988,7
989,6
990,20
991,1
992,9
993,3
994,10
995,7
996,11
997,7
998,20
999,151000,2
1001,9
1002,10
1003,20
1004,20
1005,19
1006,15
1007,17
1008,13
1009,15
1010,8
1011,3
1012,16
1013,7
1014,7
1015,13
1016,1
1017,13
1018,12
1019,5
1020,20
1021,5
1022,2
1023,2
1024,2
1025,10
1026,11
1027,9
1028,13
1029,2
1030,14
1031,13
1032,17
1033,5
1034,20
1035,3
1036,4
1037,17
1038,4
1039,3
1040,8
1041,9
1042,13
1043,9
1044,13
1045,8
1046,19
1047,16
1048,17
1049,18
1050,16
1051,14
1052,17
1053,10
1054,4
1055,7
1056,3
1057,4
1058,1
1059,20
1060,16
1061,13
1062,10
1063,15
1064,1
1065,16
1066,14
1067,10
1068,18
1069,13
1070,18
1071,10
1072,20
1073,16
1074,1
1075,17
1076,16
1077,20
1078,14
1079,6
1080,13
1081,17
1082,16
1083,3
1084,12
1085,20
1086,6
1087,4
1088,15
1089,9
1090,2
1091,5
1092,18
1093,5
1094,9
1095,18
1096,7
1097,20
1098,5
1099,8
1100,1
1101,10
1102,18
1103,10
1104,16
1105,6
1106,16
1107,1
1108,14
1109,9
1110,16
1111,3
1112,20
1113,5
1114,19
1115,3
1116,11
1117,11
1118,19
1119,3
1120,8
1121,16
1122,10
1123,9
1124,15
1125,9
1126,8
1127,15
1128,9
1129,18
1130,17
1131,8
1132,18
1133,14
1134,4
1135,3
1136,14
1137,12
1138,5
1139,14
1140,18
1141,13
1142,13
1143,3
1144,2
1145,10
1146,4
1147,10
1148,2
1149,14
1150,1
1151,18
1152,1
1153,20
1154,5
1155,4
1156,6
1157,18
1158,14
1159,20
1160,11
1161,14
1162,8
1163,17
1164,11
1165,15
1166,12
1167,14
1168,16
1169,18
1170,17
1171,3
1172,17
1173,17
1174,17
1175,20
1176,20
1177,11
1178,19
1179,12
1180,11
1181,14
1182,7
1183,6
1184,19
1185,4
1186,10
1187,4
1188,6
1189,13
1190,11
1191,4
1192,16
1193,20
1194,18
1195,8
1196,6
1197,15
1198,7
1199,7
1200,1
1201,19
1202,11
1203,16
1204,2
1205,4
1206,8
1207,8
1208,20
1209,2
1210,2
1211,2
1212,11
1213,10
1214,3
1215,3
1216,16
1217,10
1218,2
1219,15
1220,10
1221,2
1222,3
1223,10
1224,1
1225,16
1226,5
1227,2
1228,2
1229,13
1230,14
1231,7
1232,13
1233,8
1234,5
1235,11
1236,6
1237,16
1238,9
1239,20
1240,17
1241,14
1242,1
1243,17
1244,3
1245,15
1246,5
1247,11
1248,11
1249,15
1250,3
1251,16
1252,7
1253,5
1254,16
1255,2
1256,20
1257,11
1258,20
1259,14
1260,12
1261,16
1262,16
1263,7
1264,19
1265,19
1266,1
1267,14
1268,4
1269,11
1270,15
1271,8
1272,14
1273,3
1274,17
1275,17
1276,10
1277,19
1278,4
1279,4
1280,15
1281,6
1282,14
1283,18
1284,16
1285,7
1286,17
1287,11
1288,9
1289,6
1290,4
1291,10
1292,19
1293,11
1294,5
1295,12
1296,8
1297,16
1298,10
1299,16
1300,4
1301,8
1302,14
1303,9
1304,13
1305,13
1306,6
1307,18
1308,19
1309,6
1310,1
1311,13
1312,3
1313,20
1314,19
1315,14
1316,5
1317,15
1318,4
1319,16
1320,4
1321,19
1322,5
1323,13
1324,10
1325,12
1326,8
1327,13
1328,9
1329,18
1330,11
1331,19
1332,4
1333,10
1334,13
1335,9
1336,1
1337,9
1338,5
1339,20
1340,20
1341,19
1342,4
1343,12
1344,10
1345,11
1346,3
1347,18
1348,9
1349,6
1350,19
1351,2
1352,7
1353,1
1354,13
1355,10
1356,2
1357,6
1358,15
1359,20
1360,11
1361,14
1362,7
1363,18
1364,2
1365,13
1366,10
1367,16
1368,7
1369,8
1370,12
1371,2
1372,17
1373,4
1374,11
1375,15
1376,4
1377,11
1378,12
1379,17
1380,7
1381,16
1382,4
1383,17
1384,4
1385,7
1386,14
1387,7
1388,17
1389,10
1390,6
1391,20
1392,3
1393,16
1394,3
1395,1
1396,13
1397,8
1398,2
1399,13
1400,4
1401,18
1402,6
1403,19
1404,4
1405,3
1406,6
1407,2
1408,15
1409,6
1410,8
1411,20
1412,3
1413,6
1414,3
1415,3
1416,18
1417,1
1418,5
1419,2
1420,15
1421,11
1422,11
1423,12
1424,19
1425,5
1426,15
1427,19
1428,20
1429,7
1430,2
1431,12
1432,8
1433,7
1434,14
1435,1
1436,15
1437,9
1438,18
1439,2
1440,19
1441,10
1442,9
1443,19
1444,3
1445,10
1446,17
1447,12
1448,12
1449,18
1450,1
1451,13
1452,3
1453,15
1454,16
1455,20
1456,7
1457,2
1458,12
1459,14
1460,5
1461,17
1462,5
1463,6
1464,1
1465,4
1466,3
1467,7
1468,9
1469,17
1470,9
1471,7
1472,6
1473,13
1474,3
1475,12
1476,5
1477,2
1478,8
1479,19
1480,19
1481,6
1482,5
1483,19
1484,12
1485,11
1486,17
1487,1
1488,2
1489,11
1490,17
1491,12
1492,1
1493,8
1494,9
1495,16
1496,5
1497,8
1498,15
1499,12
1500,15
1501,8
1502,7
1503,10
1504,6
1505,3
1506,13
1507,12
1508,9
1509,16
1510,14
1511,5
1512,4
1513,20
1514,8
1515,8
1516,7
1517,16
1518,17
1519,7
1520,9
1521,8
1522,13
1523,14
1524,4
1525,12
1526,10
1527,5
1528,9
1529,14
1530,20
1531,17
1532,14
1533,5
1534,8
1535,10
1536,11
1537,2
1538,5
1539,19
1540,8
1541,17
1542,5
1543,13
1544,1
1545,20
1546,18
1547,19
1548,2
1549,6
1550,12
1551,17
1552,8
1553,1
1554,6
1555,13
1556,20
1557,19
1558,8
1559,13
1560,2
1561,2
1562,12
1563,7
1564,19
1565,19
1566,19
1567,7
1568,10
1569,1
1570,15
1571,13
1572,10
1573,15
1574,10
1575,8
1576,6
1577,4
1578,11
1579,19
1580,11
1581,2
1582,7
1583,6
1584,17
1585,16
1586,19
1587,1
1588,18
1589,2
1590,16
1591,11
1592,11
1593,12
1594,1
1595,18
1596,9
1597,3
1598,3
1599,17
1600,16
1601,8
1602,3
1603,10
1604,17
1605,20
1606,18
1607,15
1608,6
1609,1
1610,11
1611,4
1612,17
1613,8
1614,2
1615,14
1616,15
1617,13
1618,16
1619,15
1620,14
1621,7
1622,1
1623,3
1624,3
1625,14
1626,2
1627,10
1628,14
1629,14
1630,19
1631,2
1632,8
1633,19
1634,8
1635,16
1636,19
1637,20
1638,6
1639,15
1640,6
1641,5
1642,16
1643,2
1644,12
1645,17
1646,2
1647,1
1648,17
1649,16
1650,18
1651,17
1652,14
1653,15
1654,17
1655,11
1656,12
1657,20
1658,17
1659,18
1660,13
1661,13
1662,4
1663,2
1664,6
1665,3
1666,17
1667,3
1668,19
1669,7
1670,4
1671,20
1672,7
1673,5
1674,15
1675,18
1676,3
1677,13
1678,10
1679,17
1680,11
1681,14
1682,13
1683,16
1684,15
1685,15
1686,20
1687,13
1688,1
1689,5
1690,19
1691,17
1692,17
1693,7
1694,14
1695,11
1696,17
1697,16
1698,13
1699,10
1700,11
1701,15
1702,17
1703,14
1704,17
1705,7
1706,18
1707,18
1708,15
1709,2
1710,6
1711,4
1712,13
1713,17
1714,12
1715,10
1716,6
1717,13
1718,18
1719,19
1720,20
1721,13
1722,11
1723,18
1724,4
1725,1
1726,19
1727,12
1728,5
1729,8
1730,8
1731,6
1732,8
1733,12
1734,19
1735,1
1736,12
1737,8
1738,8
1739,11
1740,20
1741,19
1742,3
1743,6
1744,3
1745,3
1746,20
1747,6
1748,5
1749,16
1750,17
1751,13
1752,2
1753,16
1754,2
1755,9
1756,19
1757,11
1758,10
1759,19
1760,9
1761,18
1762,5
1763,4
1764,1
1765,14
1766,1
1767,19
1768,12
1769,10
1770,16
1771,9
1772,1
1773,11
1774,10
1775,16
1776,2
1777,2
1778,8
1779,18
1780,7
1781,2
1782,11
1783,11
1784,7
1785,7
1786,6
1787,14
1788,5
1789,11
1790,2
1791,11
1792,2
1793,3
1794,14
1795,3
1796,18
1797,10
1798,13
1799,12
1800,7
1801,7
1802,5
1803,13
1804,15
1805,19
1806,3
1807,13
1808,9
1809,19
1810,4
1811,1
1812,14
1813,11
1814,12
1815,2
1816,15
1817,8
1818,5
1819,17
1820,8
1821,8
1822,18
1823,13
1824,6
1825,9
1826,18
1827,17
1828,14
1829,9
1830,8
1831,17
1832,6
1833,6
1834,6
1835,3
1836,10
1837,7
1838,15
1839,14
1840,7
1841,12
1842,10
1843,13
1844,3
1845,16
1846,19
1847,17
1848,20
1849,1
1850,13
1851,18
1852,1
1853,14
1854,13
1855,3
1856,7
1857,2
1858,14
1859,20
1860,13
1861,3
1862,15
1863,6
1864,20
1865,13
1866,15
1867,13
1868,1
1869,15
1870,10
1871,13
1872,11
1873,5
1874,11
1875,9
1876,4
1877,14
1878,6
1879,17
1880,17
1881,9
1882,14
1883,15
1884,17
1885,4
1886,17
1887,7
1888,10
1889,4
1890,6
1891,12
1892,5
1893,18
1894,12
1895,17
1896,6
1897,5
1898,19
1899,20
1900,12
1901,19
1902,6
1903,8
1904,15
1905,3
1906,8
1907,20
1908,10
1909,15
1910,7
1911,5
1912,3
1913,17
1914,3
1915,10
1916,9
1917,15
1918,19
1919,16
1920,13
1921,11
1922,7
1923,19
1924,15
1925,17
1926,12
1927,6
1928,19
1929,5
1930,12
1931,5
1932,7
1933,13
1934,6
1935,8
1936,7
1937,15
1938,3
1939,10
1940,6
1941,5
1942,10
1943,20
1944,19
1945,20
1946,10
1947,14
1948,15
1949,5
1950,7
1951,9
1952,6
1953,2
1954,7
1955,14
1956,17
1957,10
1958,4
1959,15
1960,11
1961,8
1962,6
1963,3
1964,16
1965,11
1966,7
1967,16
1968,19
1969,20
1970,10
1971,16
1972,3
1973,12
1974,13
1975,12
1976,3
1977,4
1978,5
1979,7
1980,18
1981,10
1982,7
1983,9
1984,12
1985,9
1986,16
1987,18
1988,7
1989,12
1990,4
1991,17
1992,18
1993,9
1994,8
1995,15
1996,2
1997,11
1998,4
1999,20
2000,2
2001,4
2002,12
2003,2
2004,3
2005,4
2006,18
2007,15
2008,12
2009,15
2010,4
2011,19
2012,2
2013,2
2014,5
2015,7
2016,16
2017,19
2018,7
2019,2
2020,16
2021,4
2022,11
2023,11
2024,19
2025,18
2026,17
2027,8
2028,4
2029,19
2030,2
2031,19
2032,13
2033,16
2034,16
2035,5
2036,5
2037,16
2038,3
2039,18
2040,14
2041,9
2042,16
2043,10
2044,13
2045,6
2046,11
2047,5
2048,16
2049,20
2050,3
2051,16
2052,19
2053,19
2054,18
2055,20
2056,11
2057,20
2058,6
2059,18
2060,18
2061,4
2062,12
2063,15
2064,2
2065,5
2066,11
2067,12
2068,4
2069,9
2070,17
2071,19
2072,15
2073,11
2074,8
2075,10
2076,8
2077,17
2078,1
2079,6
2080,13
2081,19
2082,18
2083,3
2084,18
2085,17
2086,18
2087,8
2088,3
2089,10
2090,17
2091,8
2092,20
2093,8
2094,18
2095,11
2096,4
2097,14
2098,12
2099,1
2100,9
2101,4
2102,8
2103,9
2104,8
2105,16
2106,8
2107,14
2108,12
2109,2
2110,16
2111,2
2112,1
2113,11
2114,2
2115,19
2116,12
2117,3
2118,13
2119,19
2120,19
2121,2
2122,18
2123,17
2124,8
2125,10
2126,11
2127,6
2128,9
2129,16
2130,9
2131,12
2132,9
2133,11
2134,12
2135,4
2136,9
2137,13
2138,1
2139,19
2140,15
2141,4
2142,19
2143,14
2144,10
2145,13
2146,15
2147,9
2148,13
2149,15
2150,2
2151,9
2152,10
2153,16
2154,9
2155,11
2156,13
2157,4
2158,6
2159,15
2160,10
2161,19
2162,19
2163,17
2164,3
2165,2
2166,15
2167,20
2168,15
2169,8
2170,6
2171,10
2172,9
2173,7
2174,19
2175,20
2176,13
2177,2
2178,8
2179,12
2180,13
2181,11
2182,18
2183,18
2184,7
2185,2
2186,2
2187,5
2188,19
2189,19
2190,12
2191,4
2192,1
2193,9
2194,19
2195,3
2196,18
2197,2
2198,13
2199,13
2200,11
2201,5
2202,10
2203,8
2204,16
2205,19
2206,17
2207,5
2208,6
2209,3
2210,5
2211,4
2212,18
2213,13
2214,3
2215,7
2216,19
2217,13
2218,11
2219,18
2220,19
2221,10
2222,8
2223,10
2224,13
2225,8
2226,3
2227,4
2228,12
2229,9
2230,5
2231,17
2232,3
2233,4
2234,5
2235,18
2236,11
2237,19
2238,16
2239,8
2240,5
2241,4
2242,3
2243,8
2244,14
2245,5
2246,20
2247,12
2248,9
2249,16
2250,20
2251,2
2252,12
2253,1
2254,16
2255,4
2256,9
2257,12
2258,14
2259,19
2260,8
2261,10
2262,1
2263,14
2264,4
2265,2
2266,14
2267,2
2268,4
2269,2
2270,11
2271,2
2272,20
2273,4
2274,6
2275,1
2276,4
2277,17
2278,5
2279,12
2280,1
2281,5
2282,4
2283,4
2284,19
2285,9
2286,10
2287,14
2288,2
2289,18
2290,2
2291,19
2292,12
2293,15
2294,5
2295,3
2296,4
2297,8
2298,9
2299,6
2300,15
2301,9
2302,6
2303,9
2304,13
2305,15
2306,9
2307,2
2308,18
2309,9
2310,4
2311,19
2312,10
2313,1
2314,13
2315,16
2316,12
2317,20
2318,1
2319,2
2320,14
