Number,Value
0,3
1,6
2,13
3,3
4,11
5,2
6,5
7,12
8,2
9,17
10,18
11,2
12,13
13,2
14,5
15,6
16,4
17,10
18,13
19,8
20,3
21,20
22,8
23,9
24,20
25,17
26,5
27,12
28,20
29,12
30,19
31,7
32,9
33,3
34,14
35,4
36,17
37,18
38,2
39,3
40,2
41,11
42,18
43,8
44,10
45,3
46,13
47,17
48,14
49,11
50,15
51,9
52,19
53,2
54,6
55,11
56,19
57,7
58,18
59,18
60,16
61,13
62,9
63,8
64,4
65,9
66,5
67,6
68,17
69,15
70,18
71,14
72,14
73,9
74,14
75,6
76,15
77,20
78,19
79,2
80,1
81,5
82,10
83,20
84,9
85,17
86,13
87,2
88,14
89,13
90,14
91,4
92,6
93,4
94,11
95,2
96,5
97,1
98,5
99,16
100,11
101,14
102,4
103,17
104,11
105,13
106,14
107,16
108,11
109,13
110,18
111,2
112,5
113,8
114,15
115,7
116,16
117,12
118,6
119,15
120,5
121,20
122,20
123,13
124,9
125,17
126,16
127,17
128,20
129,20
130,4
131,6
132,11
133,11
134,15
135,11
136,12
137,12
138,14
139,10
140,14
141,1
142,5
143,20
144,20
145,14
146,17
147,18
148,18
149,11
150,16
151,12
152,13
153,15
154,19
155,2
156,8
157,19
158,6
159,6
160,10
161,3
162,9
163,9
164,16
165,14
166,4
167,11
168,2
169,18
170,8
171,15
172,9
173,10
174,8
175,17
176,14
177,11
178,11
179,11
180,9
181,5
182,17
183,9
184,10
185,9
186,5
187,13
188,11
189,8
190,14
191,11
192,9
193,9
194,10
195,9
196,17
197,14
198,17
199,19
200,4
201,7
202,16
203,19
204,5
205,15
206,7
207,17
208,15
209,3
210,13
211,8
212,10
213,15
214,15
215,7
216,3
217,18
218,2
219,10
220,7
221,14
222,14
223,7
224,20
225,5
226,5
227,14
228,20
229,4
230,14
231,2
232,1
233,15
234,7
235,16
236,4
237,19
238,10
239,10
240,9
241,1
242,13
243,19
244,14
245,14
246,3
247,3
248,6
249,12
250,7
251,15
252,5
253,7
254,12
255,2
256,5
257,8
258,1
259,11
260,2
261,6
262,12
263,17
264,1
265,15
266,5
267,4
268,8
269,14
270,4
271,8
272,15
273,10
274,10
275,18
276,2
277,17
278,14
279,1
280,20
281,1
282,16
283,19
284,8
285,9
286,2
287,8
288,3
289,18
290,14
291,2
292,16
293,18
294,5
295,20
296,15
297,6
298,17
299,9
300,4
301,20
302,3
303,5
304,9
305,15
306,6
307,10
308,4
309,7
310,4
311,3
312,7
313,5
314,15
315,14
316,16
317,14
318,1
319,9
320,14
321,3
322,14
323,7
324,15
325,3
326,12
327,12
328,17
329,1
330,7
331,18
332,16
333,13
334,20
335,16
336,13
337,20
338,13
339,15
340,19
341,13
342,12
343,12
344,10
345,13
346,5
347,16
348,15
349,18
350,6
351,18
352,7
353,1
354,15
355,17
356,15
357,6
358,2
359,7
360,7
361,2
362,1
363,4
364,19
365,15
366,1
367,14
368,4
369,8
370,10
371,8
372,2
373,7
374,12
375,6
376,15
377,10
378,17
379,2
380,8
381,18
382,19
383,1
384,4
385,17
386,13
387,1
388,4
389,7
390,7
391,20
392,19
393,14
394,15
395,4
396,8
397,7
398,11
399,4
400,1
401,1
402,15
403,14
404,1
405,8
406,13
407,7
408,8
409,16
410,10
411,20
412,11
413,16
414,16
415,9
416,14
417,12
418,20
419,16
420,10
421,17
422,8
423,20
424,13
425,16
426,10
427,10
428,3
429,11
430,12
431,7
432,11
433,8
434,10
435,18
436,11
437,10
438,6
439,4
440,10
441,9
442,3
443,7
444,1
445,7
446,14
447,5
448,2
449,10
450,1
451,6
452,5
453,19
454,13
455,5
456,8
457,17
458,18
459,12
460,7
461,3
462,4
463,2
464,14
465,15
466,8
467,13
468,17
469,4
470,5
471,18
472,14
473,14
474,13
475,5
476,3
477,17
478,6
479,1
480,14
481,14
482,12
483,1
484,15
485,4
486,9
487,14
488,9
489,17
490,5
491,7
492,16
493,13
494,12
495,19
496,1
497,4
498,15
499,10
500,20
501,16
502,3
503,2
504,13
505,8
506,7
507,5
508,8
509,4
510,15
511,3
512,8
513,2
514,8
515,18
516,1
517,11
518,13
519,10
520,5
521,8
522,9
523,17
524,20
525,13
526,13
527,8
528,19
529,19
530,1
531,13
532,10
533,6
534,1
535,16
536,20
537,1
538,8
539,8
540,8
541,12
542,10
543,5
544,13
545,18
546,8
547,7
548,19
549,20
550,6
551,7
552,10
553,10
554,12
555,16
556,14
557,8
558,13
559,9
560,6
561,6
562,3
563,3
564,5
565,3
566,5
567,15
568,11
569,20
570,3
571,3
572,2
573,18
574,13
575,10
576,4
577,11
578,17
579,20
580,11
581,11
582,4
583,7
584,12
585,13
586,18
587,17
588,5
589,4
590,2
591,5
592,15
593,13
594,2
595,5
596,16
597,3
598,7
599,10
600,11
601,16
602,7
603,13
604,2
605,6
606,20
607,11
608,10
609,7
610,12
611,1
612,11
613,3
614,12
615,19
616,5
617,10
618,19
619,14
620,9
621,11
622,15
623,15
624,11
625,13
626,13
627,12
628,12
629,8
630,8
631,5
632,10
633,7
634,3
635,16
636,17
637,16
638,14
639,8
640,19
641,5
642,11
643,1
644,20
645,10
646,8
647,3
648,12
649,8
650,3
651,4
652,4
653,2
654,20
655,14
656,14
657,15
658,13
659,3
660,7
661,1
662,15
663,10
664,7
665,2
666,3
667,9
668,5
669,9
670,6
671,4
672,8
673,6
674,11
675,6
676,9
677,14
678,16
679,10
680,16
681,18
682,20
683,14
684,19
685,19
686,16
687,17
688,19
689,20
690,2
691,1
692,20
693,3
694,17
695,11
696,1
697,18
698,12
699,9
700,19
701,5
702,20
703,20
704,11
705,10
706,6
707,17
708,6
709,8
710,4
711,15
712,16
713,12
714,15
715,5
716,18
717,10
718,17
719,17
720,12
721,7
722,4
723,9
724,9
725,18
726,10
727,8
728,3
729,10
730,12
731,5
732,8
733,19
734,10
735,4
736,1
737,8
738,19
739,18
740,10
741,13
742,4
743,6
744,5
745,5
746,6
747,15
748,9
749,16
750,2
751,19
752,11
753,14
754,2
755,8
756,1
757,17
758,13
759,8
760,4
761,9
762,10
763,15
764,5
765,20
766,17
767,5
768,10
769,11
770,2
771,5
772,9
773,3
774,20
775,20
776,5
777,9
778,1
779,6
780,6
781,18
782,10
783,2
784,16
785,19
786,3
787,19
788,14
789,8
790,8
791,13
792,16
793,9
794,7
795,11
796,1
797,11
798,13
799,8
800,10
801,4
802,10
803,19
804,11
805,14
806,6
807,11
808,3
809,11
810,2
811,1
812,4
813,9
814,1
815,10
816,6
817,19
818,16
819,11
820,6
821,15
822,9
823,18
824,5
825,17
826,8
827,3
828,8
829,18
830,19
831,9
832,12
833,18
834,16
835,17
836,1
837,16
838,14
839,13
840,9
841,16
842,4
843,18
844,13
845,11
846,9
847,20
848,2
849,18
850,5
851,6
852,11
853,2
854,18
855,5
856,18
857,6
858,9
859,1
860,12
861,5
862,10
863,10
864,11
865,3
866,12
867,9
868,18
869,3
870,9
871,16
872,20
873,20
874,19
875,7
876,9
877,17
878,2
879,2
880,10
881,12
882,13
883,4
884,20
885,12
886,8
887,15
888,19
889,7
890,6
891,18
892,13
893,4
894,14
895,7
896,14
897,11
898,5
899,9
900,16
901,20
902,18
903,14
904,20
905,5
906,6
907,5
908,9
909,16
910,11
911,15
912,9
913,5
914,14
915,17
916,12
917,7
918,16
919,8
920,7
921,12
922,7
923,1
924,17
925,15
926,6
927,9
928,19
929,11
930,4
931,16
932,15
933,4
934,9
935,10
936,7
937,20
938,17
939,20
940,14
941,5
942,7
943,20
944,18
945,5
946,17
947,19
948,13
949,20
950,14
951,1
952,9
953,14
954,12
955,17
956,13
957,8
958,14
959,1
960,14
961,9
962,2
963,3
964,18
965,14
966,9
967,14
968,6
969,11
970,16
971,16
972,16
973,20
974,10
975,1
976,9
977,3
978,4
979,6
980,9
981,13
982,8
983,11
984,15
985,15
986,20
987,8
988,16
989,18
990,7
991,12
992,1
993,12
994,10
995,1
996,12
997,3
998,19
999,41000,5
1001,20
1002,18
1003,20
1004,20
1005,19
1006,17
1007,8
1008,20
1009,16
1010,13
1011,2
1012,20
1013,9
1014,17
1015,11
1016,11
1017,1
1018,3
1019,3
1020,3
1021,7
1022,1
1023,13
1024,9
1025,11
1026,8
1027,14
1028,5
1029,11
1030,20
1031,4
1032,20
1033,15
1034,18
1035,4
1036,14
1037,5
1038,8
1039,8
1040,6
1041,5
1042,3
1043,6
1044,11
1045,15
1046,12
1047,7
1048,12
1049,12
1050,2
1051,15
1052,9
1053,12
1054,16
1055,16
1056,12
1057,8
1058,4
1059,5
1060,16
1061,7
1062,10
1063,20
1064,19
1065,1
1066,10
1067,2
1068,20
1069,13
1070,11
1071,2
1072,18
1073,15
1074,3
1075,19
1076,20
1077,7
1078,12
1079,4
1080,14
1081,18
1082,16
1083,3
1084,4
1085,8
1086,1
1087,17
1088,13
1089,20
1090,17
1091,1
1092,8
1093,4
1094,14
1095,18
1096,16
1097,18
1098,8
1099,14
1100,8
1101,1
1102,11
1103,11
1104,3
1105,20
1106,19
1107,15
1108,15
1109,2
1110,6
1111,11
1112,11
1113,10
1114,1
1115,4
1116,11
1117,3
1118,2
1119,14
1120,1
1121,16
1122,13
1123,3
1124,4
1125,9
1126,3
1127,10
1128,8
1129,18
1130,17
1131,10
1132,16
1133,8
1134,1
1135,10
1136,3
1137,18
1138,18
1139,15
1140,15
1141,4
1142,7
