Number,Value
0,1
1,16
2,15
3,6
4,13
5,4
6,11
7,1
8,6
9,10
10,17
11,15
12,3
13,13
14,17
15,5
16,10
17,8
18,14
19,5
20,15
21,13
22,1
23,4
24,19
25,18
26,20
27,17
28,3
29,13
30,10
31,15
32,4
33,7
34,20
35,9
36,3
37,10
38,15
39,12
40,17
41,15
42,1
43,1
44,2
45,11
46,16
47,17
48,9
49,12
50,5
51,15
52,15
53,14
54,1
55,7
56,6
57,4
58,17
59,3
60,1
61,18
62,7
63,15
64,3
65,13
66,19
67,11
68,5
69,20
70,15
71,16
72,12
73,16
74,16
75,3
76,14
77,12
78,4
79,12
80,11
81,17
82,19
83,1
84,11
85,2
86,17
87,7
88,3
89,9
90,13
91,12
92,5
93,2
94,8
95,8
96,1
97,7
98,19
99,2
100,9
101,4
102,18
103,11
104,18
105,19
106,14
107,3
108,18
109,8
110,2
111,2
112,18
113,14
114,20
115,9
116,14
117,16
118,3
119,7
120,12
121,9
122,2
123,19
124,15
125,14
126,12
127,10
128,14
129,17
130,13
131,6
132,16
133,17
134,12
135,16
136,6
137,10
138,14
139,18
140,11
141,7
142,3
143,20
144,9
145,2
146,7
147,19
148,9
149,8
150,14
151,18
152,15
153,8
154,15
155,8
156,17
157,19
158,18
159,20
160,2
161,6
162,10
163,3
164,15
165,10
166,1
167,18
168,12
169,17
170,6
171,20
172,9
173,8
174,4
175,20
176,13
177,5
178,17
179,18
180,10
181,17
182,11
183,19
184,3
185,11
186,14
187,8
188,19
189,18
190,7
191,13
192,5
193,7
194,5
195,10
196,8
197,11
198,2
199,18
200,20
201,4
202,5
203,6
204,10
205,2
206,8
207,20
208,19
209,19
210,16
211,4
212,1
213,11
214,15
215,18
216,19
217,20
218,16
219,3
220,20
221,16
222,13
223,18
224,4
225,2
226,3
227,8
228,5
229,19
230,17
231,11
232,14
233,20
234,8
235,10
236,13
237,14
238,2
239,11
240,16
241,6
242,15
243,16
244,14
245,3
246,20
247,18
248,10
249,19
250,14
251,12
252,3
253,16
254,3
255,12
256,12
257,9
258,8
259,4
260,14
261,11
262,9
263,19
264,4
265,5
266,9
267,4
268,11
269,5
270,13
271,6
272,13
273,17
274,7
275,11
276,18
277,2
278,14
279,6
280,10
281,10
282,4
283,1
284,2
285,3
286,7
287,15
288,17
289,13
290,10
291,1
292,9
293,16
294,20
295,15
296,17
297,3
298,10
299,10
300,19
301,20
302,9
303,13
304,18
305,6
306,10
307,15
308,9
309,12
310,14
311,6
312,16
313,5
314,11
315,10
316,18
317,1
318,2
319,11
320,15
321,7
322,6
323,11
324,3
325,1
326,18
327,11
328,4
329,12
330,14
331,1
332,4
333,18
334,5
335,18
336,3
337,17
338,4
339,4
340,5
341,5
342,13
343,2
344,9
345,5
346,3
347,1
348,16
349,18
350,13
351,6
352,4
353,18
354,7
355,8
356,20
357,9
358,4
359,1
360,15
361,10
362,8
363,1
364,3
365,19
366,5
367,14
368,5
369,11
370,14
371,18
372,1
373,20
374,13
375,13
376,10
377,16
378,5
379,1
380,14
381,10
382,16
383,14
384,14
385,12
386,17
387,12
388,13
389,7
390,13
391,20
392,13
393,10
394,12
395,9
396,6
397,17
398,13
399,3
400,13
401,18
402,10
403,11
404,6
405,14
406,13
407,12
408,15
409,15
410,13
411,18
412,4
413,14
414,15
415,1
416,10
417,15
418,18
419,20
420,12
421,16
422,12
423,15
424,10
425,5
426,2
427,12
428,3
429,8
430,20
431,14
432,5
433,19
434,20
435,15
436,7
437,2
438,20
439,19
440,15
441,12
442,15
443,5
444,20
445,6
446,9
447,13
448,14
449,10
450,11
451,1
452,7
453,2
454,20
455,1
456,1
457,2
458,10
459,16
460,1
461,11
462,9
463,1
464,11
465,14
466,17
467,8
468,10
469,17
470,16
471,16
472,3
473,20
474,16
475,12
476,12
477,20
478,8
479,12
