Number,Value
0,16
1,15
2,8
3,2
4,15
5,6
6,13
7,15
8,12
9,20
10,4
11,2
12,2
13,6
14,3
15,4
16,3
17,9
18,20
19,9
20,3
21,11
22,20
23,9
24,11
25,8
26,4
27,15
28,9
29,6
30,19
31,12
32,15
33,13
34,17
35,7
36,18
37,1
38,19
39,2
40,15
41,5
42,17
43,20
44,2
45,18
46,1
47,13
48,15
49,20
50,3
51,14
52,3
53,16
54,20
55,6
56,9
57,12
58,15
59,3
60,7
61,19
62,11
63,5
64,3
65,12
66,16
67,13
68,17
69,18
70,20
71,3
72,18
73,3
74,19
75,4
76,9
77,14
78,1
79,14
80,3
81,7
82,3
83,12
84,13
85,18
86,20
87,6
88,18
89,12
90,11
91,13
92,6
93,1
94,9
95,1
96,6
97,1
98,17
99,7
100,8
101,10
102,1
103,12
104,19
105,7
106,13
107,20
108,11
109,7
110,18
111,18
112,6
113,9
114,16
115,18
116,3
117,10
118,1
119,20
120,9
121,19
122,1
123,15
124,2
125,4
126,17
127,17
128,2
129,3
130,16
131,2
132,8
133,3
134,9
135,2
136,12
137,2
138,3
139,9
140,11
141,19
142,2
143,7
144,19
145,10
146,13
147,11
148,15
149,5
150,9
151,13
152,16
153,10
154,1
155,20
156,2
157,20
158,20
159,10
160,1
161,3
162,6
163,18
164,10
165,5
166,19
167,2
168,10
169,13
170,17
171,14
172,18
173,17
174,11
175,1
176,13
177,10
178,18
179,8
180,16
181,11
182,3
183,11
184,4
185,11
186,8
187,20
188,6
189,20
190,20
191,7
192,1
193,9
194,14
195,9
196,20
197,9
198,17
199,5
200,19
201,10
202,12
203,4
204,1
205,15
206,8
207,4
208,20
209,2
210,9
211,19
212,4
213,2
214,5
215,3
216,4
217,4
218,16
219,15
220,13
221,11
222,17
223,17
224,19
225,10
226,11
227,15
228,2
229,17
230,15
231,20
232,5
233,10
234,13
235,2
236,20
237,5
238,14
239,16
240,17
241,12
242,18
243,10
244,4
245,18
246,4
247,5
248,4
249,17
250,14
251,13
252,9
253,5
254,6
255,20
256,7
257,12
258,14
259,4
260,18
261,20
262,17
263,2
264,2
265,14
266,1
267,9
268,17
269,8
270,3
271,18
272,16
273,1
274,19
275,10
276,16
277,2
278,1
279,18
280,17
281,10
282,13
283,4
284,15
285,12
286,4
287,7
288,10
289,12
290,15
291,19
292,14
293,19
294,4
295,17
296,8
297,18
298,10
299,1
300,11
301,4
302,13
303,3
304,17
305,18
306,2
307,4
308,18
309,13
310,18
311,3
312,20
313,14
314,3
315,12
316,6
317,15
318,6
319,6
320,8
321,6
322,8
323,13
324,15
325,9
326,15
327,18
328,8
329,11
330,13
331,19
332,3
333,3
334,13
335,7
336,15
337,1
338,19
339,1
340,19
341,2
342,15
343,19
344,1
345,18
346,4
347,19
348,11
349,9
350,11
351,6
352,15
353,16
354,7
355,6
356,16
357,10
358,17
359,17
360,15
361,4
362,4
363,13
364,5
365,4
366,15
367,17
368,19
369,6
370,12
371,17
372,19
373,15
374,7
375,14
376,9
377,4
378,11
379,2
380,5
381,15
382,6
383,12
384,2
385,19
386,4
387,11
388,16
389,12
390,13
391,16
392,9
393,18
394,3
395,2
396,10
397,2
398,12
399,3
400,2
401,13
402,5
403,5
404,2
405,20
406,17
407,14
408,13
409,15
410,7
411,9
412,1
413,7
414,8
415,10
416,18
417,9
418,12
419,16
420,14
421,20
422,15
423,3
424,1
425,14
426,14
427,15
428,3
429,1
430,15
431,11
432,9
433,10
434,14
435,15
436,13
437,11
438,9
439,5
440,17
441,18
442,17
443,4
444,13
445,3
446,3
447,19
448,16
449,10
450,6
451,10
452,20
453,13
454,15
455,2
456,18
457,9
458,7
459,18
460,5
461,2
462,9
463,6
464,10
465,16
466,20
467,15
468,1
469,8
470,2
471,5
472,12
473,16
474,11
475,20
476,9
477,16
478,8
479,12
480,1
481,16
482,1
483,8
484,15
485,10
486,1
487,6
488,7
489,2
490,2
491,8
492,19
493,16
494,6
495,18
496,11
497,20
498,10
499,10
500,20
501,9
502,19
503,16
504,10
505,16
506,10
507,13
508,20
509,4
510,9
511,11
512,19
513,7
514,2
515,15
516,3
517,20
518,4
519,10
520,17
521,15
522,11
523,9
524,11
525,17
526,7
527,15
528,1
529,18
530,12
531,13
532,7
533,12
534,19
535,4
536,12
537,6
538,8
539,16
540,16
541,14
542,17
543,12
544,6
545,17
546,17
547,8
548,14
549,4
550,17
551,12
552,9
553,1
554,10
555,7
556,4
557,15
558,16
559,19
560,7
561,13
562,14
563,2
564,8
565,18
566,8
567,13
568,13
569,17
570,6
571,15
572,11
573,11
574,19
575,7
576,6
577,5
578,11
579,10
580,15
581,19
582,7
583,16
584,17
585,11
586,1
587,14
588,3
589,16
590,11
591,12
592,2
593,20
594,18
595,5
596,1
597,6
598,2
599,18
600,20
601,10
602,16
603,20
604,18
605,20
606,13
607,9
608,16
609,3
610,17
611,13
612,2
613,4
614,9
615,13
616,13
617,2
618,1
619,9
620,16
621,10
622,19
623,4
624,17
625,10
626,11
627,2
628,10
629,2
630,10
631,20
632,19
633,8
634,19
635,2
636,15
637,10
638,14
639,20
640,14
641,3
642,8
643,16
644,13
645,9
646,1
647,1
648,4
649,12
650,17
651,7
652,15
653,13
654,19
655,10
656,14
657,7
658,15
659,8
660,14
661,10
662,11
663,5
664,18
665,17
666,16
667,10
668,13
669,16
670,13
671,20
672,7
673,7
674,20
675,6
676,13
677,9
678,1
679,5
680,2
