Number,Value
Number,Value
0,4
0,19
1,19
1,3
2,9

3,12
4,5

5,11
6,3
7,1

8,15
9,5

10,3
11,10
11,19
12,1
12,3
13,12
13,12
14,13
14,3
15,2
15,14
16,9
16,10
17,8
17,12
18,7
18,7
19,11
19,5
20,13
20,14
21,18
21,12
22,1
22,3
23,5
23,6
24,19
24,15
25,15
25,16
26,3
26,15
27,3
27,14
28,7
28,17
29,19
29,15
30,15
30,17
31,13
31,7
32,20
32,13
33,10
33,10
34,16
34,6
35,9
35,12
36,8
36,9
37,20
37,1
38,12
38,13
39,11
39,5
40,8
40,16
41,3
41,16
42,13
42,3
43,9
43,3
44,9
44,1
45,16
45,13
46,11
46,19
47,6
47,12
48,7
48,6
49,17
49,15
50,15
50,20
51,1
51,4
52,15
52,16
53,2
53,1
54,15
54,18
55,11
55,11
56,12
57,10
56,15
58,4
57,5
59,3
58,3
60,20
59,10
61,19
60,2
62,14
61,13
63,9
62,7
64,19
63,20
65,2
64,9
66,14
65,11
67,14
66,4
67,1
68,9
68,15
69,15
69,7

71,18
72,7

72,8

73,17
75,8
74,12
76,7
75,10
77,3
76,6
78,5
77,5
79,8
78,16
80,14
79,20
81,11
80,15
82,11
81,6
83,18
82,18
84,2
83,8
85,20
84,1
86,7
85,13
86,5
87,14
87,11
88,6
89,10
90,12
91,15
92,14
88,12
93,14
94,19
95,19
96,13
89,1
97,6
98,7
99,4
100,1
101,11
90,8
102,13
91,12
103,7
92,10
93,13
104,11
105,16
94,13
106,3
107,14
95,3
108,17
96,9
97,18
109,19
98,19
110,6
99,10
111,1
100,5
112,14
101,1
113,6
102,6
115,8
103,13
104,16
116,10
105,15
117,9
106,10
118,4
107,8
119,5
108,15
120,12
109,20
121,5
110,7
122,9
111,2
123,19
112,10
124,16
113,7
125,2
114,17
126,18
115,19
127,10
116,19
128,19
117,2
129,6
118,2
130,16
119,17
131,17
120,5
132,5
121,11
133,7
122,12
134,17
123,7
135,17
124,13
136,10
125,17
137,20
126,19
138,6
127,4
139,8
128,3
140,14
129,4
141,11
130,9
142,5
131,8
143,2
132,15
144,14
133,18
145,12
134,6
146,19
135,16
147,7
136,18
148,3
137,12
149,3
138,7
150,6
139,3
151,6
140,20
152,1
141,5
142,19
153,10
143,4
144,11
154,11
145,2
155,20
146,8
147,6
156,9
148,1
157,18
149,14
158,19
