Number,Value
0,4
1,15
2,20
3,2
4,1
5,19
6,14
7,10
8,2
9,16
10,17
11,2
12,11
13,16
14,14
15,15
16,17
17,16
18,14
19,19
20,13
21,3
22,20
23,5
24,10
25,8
26,7
27,13
28,12
29,7
30,3
31,18
32,20
33,13
34,15
35,11
36,18
37,17
38,12
39,7
40,16
41,13
42,12
43,14
44,8
45,9
46,17
47,12
48,15
49,6
50,17
51,20
52,13
53,8
54,14
55,14
56,1
57,6
58,6
59,10
60,14
61,2
62,19
63,10
64,12
65,18
66,13
67,17
68,4
69,8
70,12
71,4
72,14
73,9
74,11
75,17
76,10
77,14
78,20
79,15
80,17
81,6
82,16
83,5
84,3
85,19
86,19
87,2
88,15
89,11
90,18
91,4
92,18
93,15
94,17
95,8
96,4
97,18
98,7
99,2
100,3
101,18
102,20
103,6
104,3
105,18
106,18
107,12
108,5
109,17
110,5
111,8
112,5
113,8
114,11
115,13
116,16
117,5
118,16
119,4
120,6
121,19
122,7
123,2
124,1
125,3
126,10
127,10
128,13
129,13
130,3
131,12
132,5
133,14
134,19
135,19
136,4
137,16
138,1
139,17
140,8
141,6
142,17
143,14
144,2
145,2
146,1
147,7
148,4
149,16
150,5
151,14
152,4
153,2
154,12
155,3
156,5
157,7
158,14
159,6
160,6
161,16
162,5
163,17
164,16
165,5
166,3
167,7
168,2
169,19
170,5
171,15
172,1
173,18
174,15
175,13
176,13
177,11
178,12
179,13
180,6
181,18
182,8
183,12
184,14
185,7
186,18
187,7
188,12
189,2
190,13
191,8
192,10
193,3
194,19
195,14
196,2
197,18
198,1
199,12
200,5
201,16
202,14
203,10
204,15
205,6
206,20
207,19
208,16
209,6
210,7
211,8
212,10
213,14
214,12
215,4
216,20
217,12
218,12
219,8
220,1
221,10
222,6
223,6
224,16
225,14
226,2
227,17
228,3
229,1
230,19
231,16
232,14
233,6
234,14
235,10
236,17
237,19
238,7
239,15
240,14
241,18
242,14
243,10
244,15
245,2
246,8
247,9
248,9
249,19
250,18
251,5
252,18
253,1
254,19
255,9
256,7
257,5
258,15
259,18
260,8
261,9
262,8
263,15
264,14
265,3
266,10
267,11
268,20
269,15
270,18
271,16
272,10
273,16
274,10
275,11
276,17
277,3
278,7
279,1
280,12
281,16
282,5
283,10
284,10
285,10
286,16
287,19
288,3
289,18
290,12
291,17
292,11
293,5
294,11
295,10
296,9
297,5
298,11
299,13
300,9
301,11
302,18
303,20
304,2
305,7
306,2
307,13
308,13
309,7
310,7
311,6
312,10
313,9
314,11
315,17
316,10
317,6
318,19
319,14
320,17
321,5
322,19
323,4
324,19
325,16
326,19
327,17
328,4
329,9
330,17
331,14
332,13
333,4
334,3
335,8
336,5
337,16
338,13
339,10
340,7
341,14
342,20
343,18
344,8
345,8
346,13
347,8
348,8
349,5
350,1
351,17
352,14
353,16
354,10
355,3
356,9
357,12
358,5
359,18
360,9
361,5
362,19
363,11
364,5
365,3
366,16
367,12
368,3
369,4
370,6
371,16
372,15
373,11
374,11
375,7
376,6
377,7
378,1
379,14
380,17
381,16
382,14
383,2
384,9
385,4
386,10
387,16
388,3
389,15
390,10
391,13
392,8
393,20
394,18
395,14
396,12
397,12
398,10
399,13
400,19
401,17
402,16
403,13
404,6
405,13
406,14
407,5
408,11
409,13
410,7
411,8
412,9
413,11
414,16
415,12
416,5
417,11
418,11
419,14
420,12
421,16
422,2
423,5
424,16
425,14
426,17
427,19
428,13
429,12
430,6
431,6
432,17
433,11
434,17
435,7
436,7
437,16
438,19
439,5
440,6
441,13
442,18
443,1
444,20
445,11
446,17
447,19
448,18
449,19
450,11
451,3
452,12
453,16
454,12
455,12
456,1
457,18
458,4
459,19
460,6
461,1
462,6
463,15
464,5
465,19
466,15
467,11
468,2
469,7
470,15
471,13
472,8
473,10
474,16
475,15
476,6
477,16
478,15
479,2
480,8
481,3
482,16
483,9
484,8
485,15
486,3
487,11
488,9
489,20
490,15
491,12
492,7
493,7
494,14
495,15
496,15
497,12
498,14
499,9
500,2
501,8
502,5
503,12
504,10
505,7
506,13
507,10
508,1
509,17
510,15
511,1
512,3
513,8
514,18
515,14
516,12
517,5
518,20
519,7
520,20
521,12
522,1
523,2
524,8
525,3
526,4
527,16
528,5
529,4
530,6
531,4
532,16
533,15
534,8
535,17
536,16
537,13
538,1
539,6
540,13
541,14
542,20
543,7
544,12
545,7
546,19
547,2
548,11
549,10
550,4
551,5
552,8
553,8
554,9
555,19
556,14
557,4
558,6
559,17
560,6
561,19
562,20
563,19
564,2
565,12
566,9
567,8
568,17
569,7
570,12
571,1
572,16
573,14
574,18
575,1
576,1
577,7
578,1
579,19
580,10
581,18
582,20
583,20
584,13
585,4
586,1
587,8
588,17
589,9
590,13
591,9
592,15
593,18
594,13
595,14
596,9
597,13
598,11
599,3
600,10
601,5
602,17
603,13
604,11
605,17
606,9
607,1
608,5
609,11
610,19
611,2
612,5
613,5
614,18
615,19
616,20
617,5
618,13
619,10
620,5
621,13
622,16
623,2
624,15
625,9
626,17
627,12
628,6
629,4
630,5
631,11
632,7
633,16
634,17
635,10
636,12
637,12
638,5
639,5
640,2
641,4
642,15
643,12
644,14
645,13
646,6
647,13
648,19
649,2
650,2
651,8
652,10
653,11
654,17
655,9
656,8
657,2
658,17
659,3
660,20
661,1
662,11
663,5
664,8
665,3
666,2
667,13
668,6
669,3
670,18
671,13
672,13
673,10
674,17
675,20
676,8
677,17
678,20
679,2
680,14
681,9
682,4
683,13
684,2
685,18
686,18
687,5
688,7
689,4
690,7
691,17
692,3
693,16
694,2
695,18
696,1
697,7
698,10
699,18
700,3
701,17
702,13
703,4
704,16
705,12
706,6
707,10
708,13
709,1
710,4
711,10
712,16
713,4
714,17
715,9
716,20
717,9
718,13
719,9
720,2
721,6
722,19
723,4
724,6
725,8
726,20
727,13
728,5
729,13
730,18
731,1
732,1
733,3
734,9
735,13
736,11
737,19
738,6
739,5
740,3
741,18
742,12
