Number,Value
0,16
1,4
2,20
3,12
4,5
5,17
6,20
7,6
8,3
9,1
10,6
11,6
12,15
13,17
14,3
15,1
16,15
17,13
18,17
19,7
20,8
21,18
22,3
23,6
24,13
25,20
26,5
27,6
28,5
29,19
30,6
31,9
32,2
33,17
34,5
35,2
36,15
37,11
38,5
39,1
40,15
41,20
42,16
43,11
44,7
45,3
46,12
47,20
48,3
49,9
50,7
51,14
52,1
53,14
54,8
55,12
56,18
57,9
58,9
59,8
60,3
61,18
62,6
63,4
64,10
65,15
66,10
67,20
68,15
69,10
70,5
71,5
72,19
73,14
74,4
75,14
76,9
77,5
78,3
79,15
80,3
81,6
82,3
83,8
84,6
85,20
86,14
87,18
88,20
89,5
90,15
91,16
92,16
93,11
94,1
95,4
96,3
97,2
98,3
99,7
100,7
101,9
102,2
103,12
104,16
105,5
106,16
107,7
108,6
109,19
110,2
111,3
112,1
113,8
114,11
115,1
116,5
117,5
118,18
119,19
120,13
121,13
122,13
123,11
124,10
125,2
126,19
127,17
128,14
129,5
130,5
131,3
132,9
133,12
134,6
135,4
136,20
137,16
138,5
139,9
140,12
141,20
142,20
143,14
144,3
145,4
146,1
147,3
148,14
149,19
150,2
151,5
152,12
153,2
154,3
155,19
156,16
157,16
158,5
159,20
160,6
161,1
162,13
163,15
164,11
165,15
166,18
167,20
168,1
169,7
170,7
171,17
172,18
173,6
174,18
175,7
176,20
177,8
178,11
179,11
180,17
181,17
182,6
183,6
184,8
185,20
186,9
187,1
188,12
189,9
190,9
191,16
192,2
193,13
194,10
195,5
196,17
197,11
198,9
199,6
200,20
201,15
202,16
203,12
204,17
205,5
206,17
207,6
208,8
209,15
210,3
211,13
212,12
213,14
214,19
215,7
216,9
217,10
218,3
219,18
220,4
221,5
222,10
223,12
224,14
225,9
226,20
227,14
228,14
229,17
230,7
231,11
232,16
233,13
234,5
235,3
236,11
237,6
238,13
239,18
240,18
241,13
242,4
243,8
244,10
245,3
246,17
247,18
248,5
249,18
250,1
251,2
252,20
253,15
254,15
255,13
256,4
257,8
258,14
259,1
260,18
261,2
262,11
263,5
264,9
265,16
266,11
267,17
268,1
269,19
270,9
271,3
272,11
273,5
274,2
275,15
276,3
277,13
278,9
279,13
280,18
281,20
282,16
283,7
284,5
285,10
286,15
287,9
288,12
289,7
290,2
291,12
292,18
293,18
294,20
295,5
296,11
297,1
298,20
299,18
300,4
301,7
302,6
303,11
304,5
305,5
306,6
307,18
308,17
309,19
310,20
311,15
312,2
313,20
314,12
315,20
316,13
317,8
318,5
319,3
320,11
321,4
322,13
323,10
324,3
325,16
326,11
327,9
328,10
329,20
330,20
331,19
332,20
333,12
334,15
335,1
336,13
337,14
338,14
339,2
340,7
341,15
342,15
343,20
344,11
345,15
346,4
347,18
348,4
349,16
350,19
351,5
352,1
353,11
354,7
355,15
356,8
357,18
358,10
359,20
360,12
361,5
362,12
363,1
364,2
365,3
366,9
367,14
368,20
369,9
370,18
371,20
372,18
373,4
374,2
375,17
376,16
377,17
378,12
379,3
380,10
381,11
382,11
383,5
384,13
385,14
386,13
387,18
388,12
389,16
390,11
391,20
392,6
393,12
394,4
395,2
396,3
397,8
398,11
399,3
400,17
401,17
402,20
403,11
404,16
405,1
406,16
407,16
408,16
409,9
410,15
411,6
412,2
413,12
414,9
415,16
416,17
417,13
418,5
419,13
420,18
421,17
422,10
423,13
424,17
425,9
426,13
427,16
428,9
429,11
430,1
431,15
432,1
433,1
434,1
435,9
436,20
437,20
438,5
439,9
440,19
441,4
442,4
443,17
444,7
445,14
446,3
447,16
448,12
449,16
450,11
451,8
452,15
453,14
454,19
455,13
456,4
457,12
458,8
459,20
460,2
461,2
462,4
463,18
464,4
465,12
466,20
467,1
468,6
469,8
470,5
471,9
472,13
473,9
474,16
475,1
476,15
477,2
478,6
479,16
480,17
481,1
482,15
483,14
484,8
485,7
486,14
487,10
488,9
489,19
490,1
491,1
492,4
493,14
494,10
495,12
496,9
497,3
498,1
499,3
500,2
501,14
502,14
503,18
504,2
505,1
506,11
507,5
508,17
509,20
510,16
511,17
512,13
513,19
514,11
515,19
516,1
517,17
518,7
519,9
520,2
521,3
522,19
523,8
524,11
525,12
526,11
527,6
528,17
529,5
530,14
531,16
532,14
533,16
534,5
535,12
536,11
537,8
538,19
539,8
540,8
541,14
542,4
543,2
544,16
545,16
546,6
547,7
548,12
549,10
550,7
551,6
552,8
553,3
554,11
555,13
556,14
557,6
558,14
559,18
560,6
561,17
562,7
563,1
564,13
565,3
566,4
567,4
568,20
569,19
570,4
571,11
572,18
573,17
574,7
575,13
576,11
577,10
578,16
579,19
580,17
581,18
582,14
583,6
584,3
585,10
586,17
587,16
588,4
589,8
590,20
591,20
592,6
593,16
594,11
595,19
596,20
597,10
598,2
599,12
600,16
601,8
602,6
603,18
604,2
605,4
606,5
607,13
608,17
609,3
610,8
611,16
612,19
613,12
614,20
615,19
616,4
617,10
618,18
619,5
620,14
621,5
622,18
623,14
624,16
625,15
626,7
627,2
628,16
629,9
630,14
631,20
632,9
633,16
634,13
635,10
636,9
637,20
638,9
639,8
640,17
641,17
642,6
643,11
644,2
645,5
646,19
647,17
648,10
649,13
650,16
651,10
652,7
653,6
654,13
655,5
656,14
657,20
658,4
659,18
660,13
661,3
662,11
663,11
664,7
665,10
666,1
667,4
668,13
669,7
670,17
671,15
672,7
673,16
674,20
675,13
676,11
677,11
678,14
679,1
680,18
681,2
682,16
683,16
684,11
685,1
686,3
687,19
688,12
689,4
690,9
691,15
692,16
693,17
694,5
695,18
696,9
697,4
698,3
699,8
700,8
701,17
702,11
703,12
704,3
705,5
706,20
707,12
708,4
709,13
710,16
711,1
712,3
713,4
714,3
715,9
716,6
717,3
718,2
719,2
720,10
721,5
722,19
723,18
724,14
725,4
726,18
727,13
728,2
729,7
730,15
731,14
732,14
733,6
734,8
735,16
736,10
737,13
738,15
739,8
740,13
741,17
742,5
743,10
744,19
745,9
746,2
747,9
748,10
749,16
750,13
751,9
752,17
753,6
754,17
755,17
756,13
757,1
758,15
759,15
760,4
761,10
762,9
763,11
764,2
765,17
766,6
767,20
768,4
769,12
770,6
771,14
772,17
773,8
774,18
775,17
776,12
777,12
778,8
779,2
780,17
781,8
782,1
783,16
784,18
785,8
786,3
787,3
788,7
789,14
790,18
791,20
792,19
793,20
794,19
795,19
796,13
797,2
798,15
799,12
800,16
801,15
802,17
803,7
804,19
805,18
806,1
807,19
808,8
809,9
810,6
811,12
812,2
813,13
814,14
815,1
816,7
817,13
818,10
819,18
820,18
821,10
822,15
823,2
824,11
825,16
826,16
827,5
828,9
829,8
830,9
831,7
832,7
833,6
834,7
835,17
836,17
837,12
838,4
839,16
840,19
841,10
842,14
843,3
844,13
845,5
846,13
847,8
848,6
849,19
850,12
851,7
852,8
853,10
854,2
855,20
856,11
857,6
858,1
859,9
860,1
861,3
862,2
863,16
864,18
865,8
866,13
867,17
868,16
869,2
870,8
871,18
872,2
873,10
874,16
875,3
876,3
877,13
878,10
879,12
880,17
881,16
882,12
883,16
884,14
885,16
886,16
887,11
888,6
889,10
890,17
891,2
892,3
893,17
894,10
895,15
896,4
897,18
898,8
899,17
900,5
901,16
902,3
903,2
904,17
905,11
906,5
907,17
908,6
909,11
910,3
911,14
912,2
913,7
914,18
915,6
916,14
917,15
918,12
919,13
920,1
921,1
922,16
923,8
924,13
925,10
926,12
927,18
928,17
929,2
930,8
931,7
932,20
933,4
934,20
935,15
936,2
937,11
938,3
939,1
940,1
941,15
942,13
943,19
944,17
945,12
946,3
947,20
948,4
949,13
950,2
951,5
952,16
953,9
954,15
955,11
956,14
957,4
958,16
959,11
960,12
961,5
962,13
963,12
964,8
965,5
966,11
967,2
968,17
969,19
970,6
971,5
972,15
973,5
974,3
975,2
976,20
977,14
978,2
979,10
980,16
981,14
982,3
983,5
984,2
985,5
986,16
987,16
988,13
989,2
990,10
991,10
992,14
993,16
994,19
995,14
996,2
997,6
998,20
999,201000,8
1001,18
1002,1
1003,11
1004,1
1005,8
1006,18
1007,1
1008,15
1009,7
1010,2
1011,7
1012,8
1013,4
1014,2
1015,11
1016,20
1017,6
1018,3
1019,19
1020,16
1021,13
1022,11
1023,8
1024,5
1025,1
1026,20
1027,11
1028,7
1029,12
1030,4
1031,11
1032,4
1033,9
1034,5
1035,3
1036,7
1037,7
1038,18
1039,20
1040,15
1041,10
1042,6
1043,9
1044,2
1045,19
1046,9
1047,20
1048,20
1049,9
1050,20
1051,17
1052,6
1053,17
1054,14
1055,2
1056,20
1057,18
1058,12
1059,9
1060,16
1061,5
1062,2
1063,13
1064,2
1065,10
1066,18
1067,6
1068,11
1069,7
1070,14
1071,4
1072,18
1073,12
1074,4
1075,13
1076,19
1077,13
1078,13
1079,14
1080,11
1081,9
1082,5
1083,3
1084,7
1085,15
1086,1
1087,20
1088,10
1089,12
1090,19
1091,18
1092,14
1093,7
1094,3
1095,20
1096,13
1097,19
1098,20
1099,9
1100,1
1101,20
1102,7
1103,20
1104,14
1105,11
1106,19
1107,8
1108,19
1109,11
1110,10
1111,19
1112,3
1113,15
1114,12
1115,8
1116,20
1117,1
1118,15
1119,4
1120,12
1121,9
1122,2
1123,10
1124,16
1125,5
1126,6
1127,5
1128,4
1129,13
1130,4
1131,9
1132,11
1133,9
1134,16
1135,5
1136,6
1137,20
1138,10
1139,5
1140,11
1141,18
1142,18
1143,19
1144,19
1145,1
1146,17
1147,9
1148,18
1149,19
1150,8
1151,17
1152,10
1153,3
1154,20
1155,14
1156,17
1157,19
1158,14
1159,3
1160,13
1161,19
1162,9
1163,20
1164,4
1165,5
1166,4
1167,16
1168,19
1169,17
1170,14
1171,19
1172,16
1173,1
1174,10
1175,14
1176,11
1177,13
1178,9
1179,19
1180,19
1181,10
1182,5
1183,6
1184,11
1185,7
1186,7
1187,9
1188,6
1189,3
1190,15
1191,12
1192,6
1193,3
1194,3
1195,14
1196,10
1197,5
1198,16
1199,8
1200,7
1201,11
1202,8
1203,9
1204,3
1205,17
1206,18
1207,14
1208,14
1209,4
1210,4
1211,13
1212,10
1213,1
1214,15
1215,5
1216,11
1217,4
1218,5
1219,16
1220,18
1221,17
1222,14
1223,15
1224,2
1225,6
1226,17
1227,10
1228,8
1229,6
1230,14
1231,15
1232,11
1233,10
1234,20
1235,1
1236,19
1237,18
1238,20
1239,1
1240,17
1241,12
1242,9
1243,18
1244,2
1245,10
1246,19
1247,18
1248,4
1249,9
1250,15
1251,20
1252,2
1253,11
1254,16
1255,18
1256,5
1257,17
1258,14
1259,19
1260,8
1261,17
1262,9
1263,8
1264,12
1265,7
1266,19
1267,5
1268,9
1269,6
1270,17
1271,17
1272,2
1273,3
1274,9
1275,7
1276,4
1277,18
1278,8
1279,16
1280,14
1281,12
1282,2
1283,15
1284,13
1285,2
1286,15
1287,16
1288,6
1289,10
1290,2
1291,10
1292,2
1293,3
1294,6
1295,12
1296,2
1297,18
1298,9
1299,7
1300,14
1301,17
1302,3
1303,8
1304,9
1305,13
1306,13
1307,11
1308,20
1309,20
1310,14
1311,2
1312,2
1313,19
1314,13
1315,3
