Number,Value
0,20
1,9
2,1
3,13
4,20
5,3
6,18
7,17
8,10
9,15
10,11
11,7
12,3
13,17
14,1
15,2
16,4
17,11
18,16
19,12
20,9
21,19
22,8
23,3
24,4
25,20
26,1
27,13
28,4
29,13
30,19
31,12
32,9
33,16
34,15
35,17
36,5
37,3
38,16
39,2
40,12
41,4
42,3
43,20
44,17
45,10
46,4
47,5
48,15
49,6
50,2
51,20
52,20
53,3
54,11
55,16
56,11
57,17
58,7
59,1
60,19
61,16
62,6
63,1
64,12
65,15
66,12
67,6
68,3
69,16
70,4
71,16
72,19
73,7
74,9
75,16
76,8
77,9
78,4
79,4
80,6
81,5
82,10
83,19
84,20
85,4
86,12
87,15
88,6
89,1
90,4
91,1
92,6
93,16
94,15
95,20
96,14
97,4
98,4
99,6
100,15
101,6
102,18
103,20
104,10
105,18
106,4
107,10
108,20
109,7
110,18
111,11
112,7
113,17
114,1
115,5
116,5
117,13
118,1
119,1
120,12
121,3
122,14
123,13
124,3
125,14
126,6
127,11
128,11
129,17
130,7
131,19
132,9
133,10
134,14
135,9
136,16
137,9
138,2
139,4
140,20
141,1
142,16
143,4
144,11
145,18
146,10
147,5
148,7
149,14
150,8
151,19
152,7
153,13
154,16
155,20
156,2
157,15
158,13
159,6
160,14
161,2
162,16
163,17
164,18
165,6
166,3
167,7
168,16
169,20
170,8
171,19
172,4
173,20
174,16
175,11
176,20
177,10
178,14
179,6
180,6
181,18
182,7
183,1
184,13
185,11
186,18
187,15
188,1
189,12
190,14
191,17
192,18
193,9
194,16
195,9
196,20
197,6
198,14
199,5
200,15
201,14
202,5
203,16
204,1
205,12
206,13
207,18
208,13
209,6
210,19
211,8
212,17
213,20
214,6
215,17
216,5
217,20
218,19
219,11
220,18
221,9
222,10
223,11
224,11
225,10
226,4
227,13
228,5
229,3
230,7
231,16
232,20
233,18
234,7
235,9
236,3
237,4
238,20
239,6
240,2
241,14
242,15
243,15
244,7
245,14
246,5
247,8
248,15
249,18
250,12
251,19
252,3
253,11
254,16
255,6
256,2
257,2
258,6
259,18
260,14
261,9
262,8
263,5
264,15
265,7
266,3
267,16
268,15
269,18
270,15
271,11
272,17
273,12
274,13
275,14
276,1
277,10
278,14
279,5
280,13
281,20
282,3
283,8
284,2
285,3
286,6
287,16
288,11
289,16
290,16
291,15
292,9
293,4
294,7
295,6
296,6
297,3
298,18
299,20
300,4
301,13
302,2
303,9
304,16
305,2
306,13
307,14
308,2
309,16
310,14
311,18
312,19
313,7
314,12
315,6
316,12
317,17
318,11
319,4
320,7
321,7
322,19
323,5
324,13
325,2
326,13
327,14
328,20
329,4
330,16
331,8
332,7
333,13
334,9
335,11
336,6
337,11
338,6
339,9
340,13
341,6
342,8
343,7
344,16
345,10
346,1
347,12
348,18
349,20
350,9
351,12
352,1
353,9
354,18
355,15
356,5
