Number,Value
0,3
1,1
2,1
3,2
4,1
5,3
6,1
7,1
8,2
9,3
10,3
11,3
12,1
13,2
14,3
15,3
16,1
17,3
18,3
19,2
20,2
21,1
22,2
23,1
24,3
25,2
26,1
27,3
28,3
29,1
30,2
31,1
32,2
33,1
34,1
35,3
36,3
37,1
38,1
39,1
40,2
41,2
42,1
43,1
44,2
45,2
46,1
47,1
48,2
49,1
50,1
51,1
52,1
53,3
54,3
55,1
56,1
57,2
58,3
59,1
60,3
61,2
62,2
63,1
64,2
65,2
66,2
67,2
68,1
69,1
70,3
71,3
72,1
73,3
74,2
75,3
76,1
77,1
78,2
79,1
80,3
81,2
82,1
83,2
84,3
85,3
86,3
87,3
88,2
89,2
90,2
91,2
92,2
93,2
94,1
95,1
96,3
97,1
98,2
99,2
100,3
101,1
102,2
103,3
104,3
105,2
106,3
107,1
108,3
109,2
110,3
111,1
112,3
113,3
114,3
115,2
116,1
117,2
118,2
119,3
120,3
121,3
122,2
123,1
124,2
125,2
126,3
127,1
128,3
129,3
130,3
131,3
132,2
133,1
134,1
135,3
136,2
137,3
138,1
139,1
140,3
141,2
142,2
143,3
144,2
145,1
146,1
147,2
148,1
149,3
150,2
151,2
152,3
153,3
154,2
155,2
156,1
157,2
158,1
159,1
160,3
161,3
162,2
163,3
164,2
165,3
166,3
167,1
168,1
169,3
170,2
171,2
172,3
173,1
174,2
175,1
176,3
177,2
178,1
179,3
180,2
181,2
182,1
183,1
184,1
185,3
186,1
187,1
188,2
189,2
190,3
191,1
192,1
193,1
194,2
195,1
196,3
197,3
198,3
199,3
200,3
201,1
202,2
203,3
204,1
205,2
206,1
207,2
208,2
209,1
210,2
211,1
212,1
213,1
214,2
215,3
216,1
217,2
218,2
219,2
220,3
221,2
222,3
223,3
224,1
225,2
226,3
227,1
228,1
229,2
230,1
231,1
232,2
233,1
234,1
235,2
236,1
237,3
238,2
239,1
240,3
241,1
242,3
243,2
244,3
245,3
246,1
247,2
248,2
249,2
250,1
251,1
252,3
253,1
254,3
255,1
256,3
257,2
258,2
259,1
260,3
261,3
262,3
263,1
264,3
265,1
266,1
267,1
268,2
269,3
270,1
271,3
272,3
273,1
274,1
275,3
276,3
277,2
278,2
279,1
280,2
281,2
282,2
283,3
284,3
285,1
286,1
287,1
288,2
289,1
290,3
291,2
292,3
293,2
294,2
295,1
296,3
297,2
298,2
299,3
300,2
301,1
302,2
303,1
304,3
305,2
306,1
307,3
308,1
309,2
310,3
311,3
312,2
313,3
314,2
315,2
316,3
317,2
318,2
319,2
320,1
321,2
322,1
323,2
324,3
325,1
326,3
327,3
328,3
329,1
330,2
331,2
332,3
333,3
334,1
335,2
336,3
337,3
338,1
339,2
340,1
341,1
342,2
343,3
344,1
345,3
346,2
347,3
348,2
349,3
350,3
351,1
352,3
353,2
354,3
355,3
356,3
357,3
358,1
359,3
360,2
361,2
362,1
363,2
364,1
365,3
366,2
367,1
368,1
369,1
370,3
371,2
372,3
373,1
374,2
375,2
376,2
377,1
378,3
379,3
380,3
381,1
382,3
383,3
384,2
385,2
386,1
387,3
388,3
389,1
390,2
391,2
392,2
393,2
394,3
395,3
396,2
397,2
398,3
399,3
400,3
401,2
402,2
403,1
404,1
405,3
406,1
407,3
408,1
409,3
410,3
411,3
412,1
413,1
414,1
415,2
416,3
417,1
418,3
419,2
420,3
421,1
422,2
423,3
424,2
425,3
426,2
427,1
428,1
429,2
430,3
431,2
432,3
433,2
434,2
435,3
436,1
437,1
438,2
439,1
440,1
441,2
442,1
443,3
444,2
445,3
446,2
447,2
448,3
449,1
450,2
451,1
452,2
453,2
454,2
455,2
456,3
457,1
458,2
459,3
460,1
461,3
462,1
463,2
464,3
465,3
466,3
467,1
468,2
469,1
470,3
471,1
472,2
473,2
474,3
475,2
476,2
477,2
478,3
479,2
480,2
481,3
482,3
483,2
484,1
485,1
486,1
487,3
488,3
489,2
490,2
491,2
492,3
493,1
494,2
495,3
496,1
497,1
498,2
499,1
500,3
501,3
502,3
503,3
504,3
505,1
506,2
507,1
508,3
509,2
510,3
511,1
512,2
513,2
514,2
515,3
516,3
517,2
518,2
519,1
520,3
521,1
522,2
523,2
524,1
525,1
526,3
527,2
528,3
529,2
530,3
531,2
532,1
533,1
534,3
535,1
536,1
537,2
538,3
539,3
540,1
541,2
542,1
543,1
544,3
545,3
546,3
547,3
548,3
549,3
550,3
551,3
552,2
553,1
554,1
555,3
556,2
557,2
558,3
559,2
560,2
561,1
562,1
563,2
564,2
565,3
566,2
567,3
568,3
569,3
570,3
571,3
572,3
573,3
574,3
575,1
576,2
577,3
578,3
579,2
580,3
581,2
582,1
583,3
584,3
585,1
586,3
587,2
588,1
589,2
590,2
591,1
592,3
593,1
594,1
595,3
596,1
597,1
598,1
599,2
600,1
601,3
602,3
603,2
604,3
605,1
606,1
607,1
608,2
609,2
610,3
611,3
612,3
613,3
614,3
615,2
616,3
617,3
618,3
619,1
620,3
621,1
622,2
623,2
624,2
625,1
626,2
627,2
628,2
629,3
630,2
631,2
632,1
633,3
634,3
635,2
636,3
637,1
638,3
639,1
640,2
641,3
642,1
643,2
644,2
645,3
646,1
647,2
648,1
649,3
650,1
651,1
652,1
653,2
654,1
655,1
656,2
657,3
658,2
659,1
660,1
661,1
662,1
663,3
664,1
665,2
666,2
667,2
668,1
669,2
670,1
671,2
672,1
673,2
674,3
675,2
676,1
677,3
678,2
679,1
680,2
681,2
682,2
683,2
684,2
685,2
686,3
687,2
688,3
689,1
690,3
691,1
692,2
693,1
694,2
695,1
696,3
697,3
698,3
699,3
700,3
701,1
702,2
703,3
704,1
705,2
706,3
707,2
708,3
709,2
710,2
711,2
712,3
713,2
714,1
715,1
716,1
717,1
718,1
719,2
720,3
721,1
722,2
723,1
724,1
725,1
726,1
727,1
728,2
729,1
730,1
731,1
732,2
733,2
734,1
735,2
736,3
737,3
738,1
739,3
740,3
741,2
742,2
743,1
744,1
745,3
746,2
747,2
748,1
749,1
750,3
751,1
752,2
753,1
754,3
755,1
756,1
757,1
758,3
759,1
760,2
761,1
762,3
763,2
764,1
765,1
766,1
767,1
768,3
769,1
770,1
771,3
772,1
773,1
774,2
775,3
776,2
777,1
778,2
779,2
780,1
781,1
782,1
783,3
784,1
785,1
786,3
787,1
788,3
789,3
790,3
791,2
792,2
793,3
794,3
795,1
796,2
797,2
798,3
799,3
800,3
801,2
802,2
803,1
804,1
805,3
806,2
807,2
808,3
809,2
810,2
811,3
812,1
813,3
814,3
815,3
816,1
817,1
818,3
819,2
820,1
821,2
822,1
823,1
824,3
825,1
826,3
827,3
828,2
829,2
830,2
831,1
832,1
833,3
834,3
835,1
836,1
837,1
838,1
839,1
840,3
841,2
842,1
843,1
844,1
845,1
846,1
847,1
848,1
849,1
850,2
851,2
852,3
853,1
854,1
855,2
856,3
857,2
858,2
859,3
860,1
861,3
862,1
863,2
864,3
865,1
866,3
867,3
868,1
869,3
870,1
871,2
872,1
873,1
874,3
875,3
876,1
877,1
878,3
879,1
880,3
881,1
882,3
883,1
884,3
885,2
886,1
887,1
888,2
889,1
890,3
891,1
892,2
893,1
894,2
895,1
896,1
897,2
898,1
899,1
900,2
901,1
902,3
903,2
904,1
905,2
906,1
907,2
908,1
909,1
910,3
911,1
912,3
913,1
914,2
915,1
916,2
917,3
918,2
919,1
920,3
921,2
922,1
923,2
924,1
925,1
926,2
927,1
928,1
929,1
930,3
931,1
932,1
933,2
934,1
935,1
936,1
937,2
938,2
939,2
940,1
941,3
942,1
943,1
944,2
945,1
946,3
947,3
948,2
949,3
950,3
951,3
952,2
953,1
954,3
955,1
956,3
957,1
958,2
959,1
960,2
961,1
962,3
963,3
964,1
965,2
966,1
967,1
968,2
969,2
970,2
971,1
972,1
973,2
974,2
975,3
976,1
977,3
978,1
979,2
980,1
981,2
982,3
983,2
984,1
985,3
986,1
987,3
988,3
989,3
990,1
991,1
992,2
993,2
994,1
995,3
996,2
997,1
998,1
999,21000,2
1001,3
1002,2
1003,2
1004,1
1005,1
1006,2
1007,2
1008,1
1009,2
1010,3
1011,1
1012,3
1013,1
1014,3
1015,3
1016,1
1017,3
1018,3
1019,2
1020,3
1021,3
1022,2
1023,2
1024,3
1025,2
1026,3
1027,2
1028,3
1029,3
1030,3
1031,1
1032,2
1033,1
1034,3
1035,1
1036,3
1037,3
1038,1
1039,2
1040,3
1041,2
1042,3
1043,3
1044,3
1045,1
1046,2
1047,2
1048,1
1049,3
1050,2
1051,3
1052,2
1053,1
1054,2
1055,3
1056,3
1057,2
1058,1
1059,3
1060,3
1061,2
1062,3
1063,3
1064,2
1065,2
1066,3
1067,1
1068,2
1069,1
1070,1
1071,1
1072,2
1073,3
1074,1
1075,1
1076,3
1077,2
1078,2
1079,3
1080,3
1081,1
1082,2
1083,1
1084,2
1085,1
1086,2
1087,1
1088,1
1089,2
