Number,Value
0,1
1,1
2,2
3,3
4,5
5,3
6,1
7,6
8,2
9,2
10,2
11,5
12,2
13,6
14,5
15,2
16,1
17,5
18,4
19,5
20,4
21,5
22,4
23,4
24,1
25,4
26,6
27,3
28,5
29,6
30,1
31,4
32,6
33,6
34,2
35,2
36,6
37,1
38,5
39,1
40,2
41,6
42,3
43,4
44,6
45,2
46,1
47,3
48,3
49,1
50,2
51,2
52,4
53,6
54,4
55,2
56,4
57,4
58,4
59,6
60,1
61,1
62,6
63,6
64,2
65,4
66,4
67,1
68,1
69,4
70,5
71,4
72,6
73,4
74,2
75,2
76,2
77,3
78,5
79,6
80,5
81,3
82,6
83,4
84,1
85,4
86,1
87,3
88,2
89,2
90,4
91,3
92,2
93,3
94,3
95,2
96,4
97,6
98,2
99,2
100,2
101,3
102,6
103,5
104,3
105,1
106,4
107,3
108,1
109,3
110,2
111,6
112,2
113,2
114,2
115,2
116,5
117,1
118,2
119,1
120,3
121,3
122,1
123,6
124,3
125,3
126,2
127,3
128,4
129,2
130,5
131,4
132,1
133,5
134,5
135,1
136,1
137,4
138,3
139,3
140,4
141,1
142,4
143,6
144,4
145,6
146,2
147,3
148,6
149,6
150,4
151,4
152,2
153,6
154,5
155,4
156,1
157,1
158,6
159,5
160,1
161,6
162,5
163,2
164,3
165,3
166,2
167,4
168,5
169,1
170,4
171,1
172,4
173,4
174,2
175,1
176,5
177,3
178,6
179,4
180,6
181,6
182,5
183,6
184,1
185,1
186,4
187,5
188,3
189,1
190,2
191,3
192,1
193,4
194,6
195,1
196,4
197,4
198,3
199,3
200,3
201,1
202,3
203,5
204,2
205,4
206,1
207,3
208,2
209,2
210,2
211,5
212,6
213,6
214,3
215,3
216,3
217,1
218,3
219,4
220,5
221,5
222,5
223,4
224,5
225,2
226,4
227,3
228,2
229,6
230,2
231,4
232,1
233,5
234,4
235,1
236,2
237,1
238,1
239,6
240,1
241,4
242,4
243,3
244,5
245,4
246,4
247,3
248,3
249,3
250,3
251,5
252,1
253,3
254,4
255,2
256,3
257,5
258,6
259,4
260,3
261,1
262,5
263,4
264,5
265,3
266,3
267,1
268,1
269,4
270,2
271,2
272,1
273,6
274,4
275,2
276,2
277,3
278,6
279,2
280,4
281,2
282,1
283,6
284,4
285,1
286,5
287,3
288,2
289,1
290,1
291,1
292,3
293,3
294,4
295,1
296,6
297,1
298,2
299,4
300,5
301,1
302,1
303,2
304,2
305,5
306,2
307,6
308,4
309,6
310,3
311,3
312,6
313,3
314,4
315,2
316,4
317,5
318,1
319,6
320,1
321,4
322,6
323,6
324,1
325,3
326,4
327,2
328,5
329,2
330,1
331,4
332,3
333,2
334,5
335,4
336,6
337,1
338,1
339,1
340,3
341,2
342,1
343,3
344,6
345,5
346,3
347,5
348,5
349,2
350,5
351,4
352,2
353,4
354,2
355,2
356,6
357,6
358,4
359,3
360,5
361,2
362,6
363,2
364,3
365,1
366,1
367,1
368,4
369,5
370,1
371,2
372,3
373,5
374,5
375,1
376,2
377,2
378,2
379,2
380,6
381,2
382,1
383,3
384,1
385,6
386,1
387,4
388,3
389,4
390,3
391,6
392,4
393,5
394,1
395,6
396,3
397,5
398,5
399,3
400,3
401,3
402,5
403,2
404,1
405,6
406,5
407,1
408,6
409,4
410,2
411,2
412,5
413,4
414,6
415,5
416,5
417,1
418,5
419,4
420,2
421,4
422,2
423,4
424,5
425,5
426,5
427,2
428,5
429,5
430,1
431,6
432,4
433,4
434,4
435,2
436,3
437,1
438,4
439,5
440,6
441,4
442,6
443,1
444,6
445,1
446,2
447,6
448,2
449,1
450,3
451,6
452,6
453,2
454,1
455,3
456,2
457,6
458,6
459,3
460,3
461,1
462,6
463,5
464,4
465,6
466,2
467,3
468,5
469,4
470,3
471,3
472,5
473,6
474,5
475,6
476,5
477,3
478,3
479,5
480,6
481,3
482,5
483,3
484,5
485,3
486,4
487,4
488,6
489,2
490,4
491,3
492,4
493,5
494,3
495,6
496,1
497,6
498,5
499,3
500,6
501,1
502,4
503,1
504,5
505,1
506,4
507,1
508,5
509,3
510,2
511,1
512,5
513,5
514,2
515,1
516,4
517,2
518,5
519,3
520,6
521,1
522,4
523,4
524,2
525,3
526,2
527,2
528,5
529,3
530,3
531,6
532,3
533,6
534,6
535,6
536,2
537,3
538,2
539,5
540,1
541,6
542,3
543,3
544,5
545,6
546,6
547,1
548,6
549,4
550,2
551,4
552,2
553,6
554,4
555,4
556,2
557,2
558,4
559,2
560,6
561,5
562,4
563,4
564,6
565,5
566,2
567,3
568,3
569,2
570,1
571,6
572,2
573,1
574,1
575,1
576,3
577,4
578,3
579,5
580,3
581,4
582,5
583,3
584,1
585,5
586,3
587,2
588,5
589,2
590,4
591,2
592,4
593,3
594,6
595,5
596,6
597,6
598,5
599,6
600,6
601,3
602,4
603,5
604,3
605,3
606,3
607,1
608,1
609,1
610,1
611,2
612,2
613,1
614,2
615,3
616,2
617,3
618,4
619,2
620,5
621,4
622,3
623,1
624,6
625,1
626,6
627,4
628,2
629,4
630,4
631,1
632,4
633,5
634,6
635,6
636,4
637,4
638,4
639,3
640,2
641,1
642,2
643,5
644,3
645,3
646,2
647,6
648,5
649,3
650,3
651,5
652,6
653,5
654,1
655,6
656,4
657,6
658,6
659,4
660,4
661,2
662,2
663,3
664,2
665,2
666,3
667,5
668,5
669,4
670,3
671,3
672,2
673,4
674,2
675,2
676,5
677,3
678,3
679,2
680,3
681,3
682,6
683,5
684,4
685,6
686,3
687,4
688,5
689,1
690,6
691,6
692,4
693,4
694,1
695,6
696,3
697,6
698,5
699,5
700,3
701,5
702,2
703,3
704,6
705,3
706,5
707,5
708,1
709,2
710,6
711,3
712,3
713,4
714,6
715,3
716,2
717,5
718,5
719,5
720,1
721,1
722,1
723,6
724,6
725,4
726,4
727,1
728,4
729,1
730,5
731,6
732,1
733,1
734,6
735,6
736,2
737,5
738,5
739,1
740,4
741,4
742,3
743,5
744,2
745,1
746,1
747,3
748,6
749,5
750,5
751,5
752,3
753,2
754,1
755,6
756,1
757,3
758,2
759,3
760,3
761,3
762,1
763,3
764,1
765,6
766,2
767,1
768,1
769,6
770,5
771,6
772,2
773,1
774,5
775,4
776,2
777,1
778,6
779,1
780,3
781,3
782,1
783,1
784,2
785,6
786,4
787,5
788,6
789,4
790,6
791,6
792,3
793,6
794,3
795,2
796,1
797,4
798,6
799,5
800,4
801,2
802,5
803,1
804,2
805,1
806,4
807,2
808,4
809,1
810,6
811,2
